Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,18.0,22.0,20.0,19.0,18.0,19.0,18.0
21.0,18.0,22.0,23.0,20.0,18.0,19.0,20.0
22.0,20.0,23.0,23.0,20.0,19.0,22.0,19.0
22.0,21.0,26.0,24.0,21.0,19.0,23.0,20.0
24.0,22.0,28.0,26.0,24.0,20.0,24.0,22.0
26.0,23.0,30.0,25.0,26.0,24.0,26.0,23.0
29.0,24.0,31.0,27.0,25.0,24.0,28.0,25.0
31.0,27.0,33.0,30.0,28.0,24.0,31.0,26.0
33.0,27.0,37.0,30.0,31.0,27.0,32.0,26.0
34.0,31.0,38.0,35.0,32.0,28.0,34.0,30.0
36.0,33.0,43.0,36.0,35.0,29.0,37.0,31.0
41.0,32.0,45.0,37.0,38.0,32.0,41.0,34.0
42.0,42.0,46.0,40.0,42.0,37.0,41.0,37.0
50.0,42.0,48.0,42.0,46.0,40.0,41.0,40.0
49.0,51.0,51.0,44.0,47.0,41.0,46.0,41.0
58.0,48.0,54.0,47.0,49.0,44.0,49.0,44.0
56.0,58.0,56.0,52.0,53.0,47.0,50.0,46.0
59.0,59.0,56.0,53.0,53.0,48.0,51.0,48.0
64.0,61.0,56.0,55.0,55.0,50.0,53.0,49.0
67.0,62.0,59.0,55.0,53.0,53.0,53.0,51.0
69.0,63.0,61.0,57.0,55.0,53.0,54.0,52.0
68.0,67.0,60.0,59.0,56.0,54.0,55.0,54.0
69.0,66.0,61.0,59.0,56.0,54.0,56.0,54.0
68.0,67.0,60.0,59.0,55.0,57.0,56.0,55.0
68.0,68.0,60.0,59.0,55.0,56.0,55.0,55.0
67.0,68.0,59.0,60.0,55.0,56.0,55.0,55.0
67.0,68.0,59.0,60.0,54.0,55.0,53.0,55.0
66.0,67.0,57.0,59.0,53.0,54.0,53.0,53.0
64.0,66.0,56.0,58.0,52.0,54.0,51.0,54.0
63.0,65.0,55.0,58.0,50.0,54.0,50.0,52.0
61.0,63.0,53.0,56.0,48.0,52.0,47.0,51.0
59.0,62.0,51.0,55.0,47.0,50.0,45.0,48.0
57.0,62.0,48.0,52.0,43.0,48.0,43.0,45.0
55.0,57.0,46.0,49.0,41.0,45.0,41.0,43.0
51.0,57.0,43.0,49.0,37.0,43.0,38.0,43.0
48.0,56.0,41.0,47.0,34.0,39.0,35.0,41.0
47.0,51.0,42.0,45.0,33.0,37.0,35.0,38.0
43.0,48.0,40.0,44.0,29.0,34.0,31.0,37.0
38.0,43.0,37.0,42.0,27.0,33.0,29.0,34.0
37.0,42.0,35.0,40.0,25.0,28.0,25.0,32.0
35.0,41.0,34.0,38.0,23.0,27.0,24.0,28.0
33.0,39.0,33.0,36.0,19.0,26.0,20.0,25.0
33.0,35.0,32.0,35.0,21.0,23.0,17.0,24.0
32.0,34.0,30.0,34.0,16.0,22.0,15.0,17.0
30.0,33.0,29.0,31.0,16.0,20.0,15.0,16.0
28.0,32.0,26.0,31.0,14.0,15.0,15.0,15.0
28.0,31.0,27.0,29.0,14.0,15.0,13.0,15.0
28.0,29.0,26.0,28.0,12.0,15.0,13.0,14.0
28.0,29.0,27.0,28.0,14.0,14.0,13.0,14.0
