Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,20.0,21.0,21.0,19.0,23.0,21.0
22.0,21.0,23.0,21.0,22.0,21.0,23.0,23.0
23.0,21.0,24.0,23.0,24.0,21.0,27.0,23.0
25.0,22.0,27.0,24.0,25.0,24.0,26.0,21.0
26.0,23.0,28.0,26.0,27.0,24.0,25.0,24.0
28.0,24.0,30.0,28.0,29.0,26.0,29.0,25.0
29.0,27.0,34.0,29.0,32.0,28.0,29.0,27.0
33.0,29.0,35.0,34.0,35.0,28.0,33.0,28.0
36.0,32.0,40.0,35.0,35.0,32.0,34.0,29.0
41.0,34.0,43.0,35.0,41.0,33.0,37.0,33.0
45.0,36.0,43.0,42.0,44.0,35.0,41.0,35.0
44.0,42.0,47.0,40.0,46.0,40.0,42.0,42.0
48.0,45.0,46.0,41.0,47.0,43.0,48.0,42.0
49.0,45.0,51.0,43.0,49.0,46.0,50.0,46.0
53.0,46.0,51.0,46.0,50.0,47.0,51.0,46.0
54.0,50.0,51.0,46.0,52.0,49.0,52.0,51.0
56.0,51.0,53.0,49.0,55.0,52.0,58.0,52.0
56.0,54.0,54.0,50.0,55.0,53.0,58.0,54.0
60.0,54.0,56.0,53.0,58.0,54.0,60.0,56.0
61.0,59.0,58.0,56.0,57.0,54.0,62.0,58.0
61.0,60.0,58.0,58.0,58.0,55.0,61.0,61.0
63.0,61.0,60.0,58.0,58.0,57.0,61.0,61.0
63.0,63.0,59.0,59.0,58.0,58.0,63.0,62.0
65.0,63.0,60.0,60.0,59.0,58.0,63.0,62.0
64.0,65.0,60.0,59.0,58.0,59.0,62.0,63.0
64.0,64.0,60.0,60.0,58.0,58.0,62.0,63.0
63.0,64.0,59.0,60.0,56.0,58.0,61.0,62.0
62.0,64.0,57.0,59.0,56.0,56.0,60.0,62.0
61.0,63.0,56.0,57.0,53.0,56.0,59.0,61.0
59.0,62.0,54.0,56.0,52.0,56.0,56.0,61.0
57.0,61.0,52.0,54.0,51.0,54.0,55.0,59.0
55.0,58.0,49.0,54.0,48.0,53.0,54.0,57.0
54.0,57.0,48.0,52.0,46.0,48.0,51.0,56.0
51.0,56.0,46.0,50.0,44.0,46.0,49.0,53.0
48.0,54.0,43.0,49.0,41.0,45.0,45.0,53.0
46.0,48.0,41.0,45.0,37.0,42.0,44.0,51.0
42.0,47.0,40.0,44.0,36.0,39.0,41.0,47.0
39.0,44.0,35.0,42.0,32.0,37.0,39.0,44.0
35.0,40.0,31.0,42.0,30.0,34.0,35.0,41.0
32.0,34.0,32.0,36.0,30.0,29.0,32.0,39.0
31.0,34.0,27.0,35.0,26.0,31.0,32.0,35.0
31.0,34.0,26.0,29.0,26.0,28.0,31.0,34.0
29.0,32.0,23.0,26.0,23.0,29.0,31.0,32.0
27.0,31.0,23.0,24.0,21.0,24.0,26.0,32.0
27.0,30.0,20.0,23.0,22.0,24.0,26.0,30.0
26.0,28.0,19.0,20.0,19.0,24.0,26.0,29.0
26.0,27.0,19.0,20.0,19.0,22.0,26.0,28.0
26.0,26.0,20.0,19.0,20.0,21.0,25.0,27.0
26.0,26.0,19.0,19.0,20.0,20.0,25.0,27.0
