Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,21.0,19.0,19.0,20.0,18.0,18.0,21.0
20.0,20.0,20.0,20.0,22.0,20.0,21.0,19.0
22.0,20.0,22.0,20.0,24.0,20.0,22.0,20.0
24.0,20.0,24.0,22.0,24.0,21.0,24.0,20.0
25.0,23.0,26.0,22.0,25.0,22.0,25.0,21.0
27.0,23.0,29.0,22.0,28.0,25.0,27.0,24.0
28.0,24.0,29.0,26.0,29.0,25.0,29.0,26.0
31.0,25.0,32.0,27.0,32.0,28.0,32.0,27.0
32.0,26.0,34.0,29.0,34.0,29.0,35.0,28.0
35.0,29.0,37.0,33.0,35.0,30.0,37.0,34.0
37.0,31.0,42.0,35.0,37.0,33.0,42.0,36.0
39.0,34.0,45.0,39.0,40.0,35.0,45.0,38.0
41.0,36.0,49.0,43.0,43.0,36.0,46.0,42.0
43.0,39.0,47.0,44.0,44.0,40.0,48.0,44.0
44.0,42.0,49.0,45.0,49.0,41.0,50.0,47.0
48.0,42.0,50.0,45.0,48.0,47.0,52.0,48.0
51.0,48.0,52.0,46.0,50.0,49.0,55.0,50.0
53.0,49.0,52.0,50.0,53.0,49.0,55.0,51.0
55.0,50.0,51.0,51.0,54.0,53.0,57.0,52.0
55.0,53.0,55.0,51.0,55.0,53.0,58.0,54.0
56.0,55.0,56.0,55.0,56.0,54.0,57.0,57.0
59.0,56.0,55.0,56.0,56.0,54.0,57.0,56.0
60.0,60.0,57.0,57.0,56.0,55.0,58.0,57.0
61.0,59.0,60.0,57.0,56.0,55.0,58.0,58.0
58.0,60.0,59.0,58.0,55.0,56.0,58.0,58.0
58.0,57.0,57.0,57.0,55.0,56.0,57.0,58.0
57.0,58.0,56.0,57.0,54.0,55.0,56.0,57.0
56.0,58.0,55.0,55.0,53.0,55.0,55.0,58.0
55.0,57.0,53.0,55.0,51.0,54.0,54.0,56.0
53.0,56.0,52.0,53.0,50.0,53.0,51.0,55.0
52.0,54.0,49.0,51.0,47.0,51.0,50.0,53.0
49.0,53.0,46.0,48.0,45.0,49.0,49.0,52.0
46.0,50.0,43.0,46.0,43.0,48.0,46.0,50.0
43.0,48.0,38.0,46.0,40.0,47.0,45.0,49.0
41.0,46.0,37.0,44.0,38.0,43.0,43.0,49.0
39.0,44.0,36.0,41.0,37.0,41.0,41.0,46.0
36.0,40.0,34.0,40.0,34.0,38.0,37.0,43.0
33.0,39.0,33.0,36.0,30.0,35.0,36.0,39.0
30.0,36.0,30.0,35.0,29.0,32.0,34.0,38.0
27.0,31.0,26.0,32.0,25.0,30.0,33.0,35.0
27.0,29.0,24.0,29.0,24.0,24.0,29.0,34.0
24.0,27.0,21.0,27.0,17.0,24.0,27.0,33.0
22.0,27.0,20.0,24.0,16.0,21.0,25.0,30.0
22.0,26.0,17.0,20.0,14.0,21.0,24.0,26.0
21.0,24.0,14.0,16.0,13.0,17.0,24.0,25.0
20.0,24.0,9.0,15.0,14.0,15.0,22.0,23.0
20.0,22.0,9.0,10.0,12.0,15.0,21.0,22.0
20.0,21.0,8.0,7.0,13.0,13.0,21.0,22.0
20.0,20.0,7.0,8.0,12.0,12.0,21.0,20.0
