Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,22.0,20.0,21.0,21.0,20.0,18.0
22.0,19.0,23.0,20.0,23.0,23.0,20.0,19.0
23.0,21.0,24.0,23.0,24.0,23.0,21.0,20.0
25.0,22.0,26.0,23.0,26.0,23.0,23.0,19.0
26.0,23.0,27.0,25.0,27.0,24.0,24.0,21.0
28.0,24.0,29.0,26.0,30.0,26.0,25.0,23.0
31.0,26.0,31.0,28.0,33.0,27.0,28.0,25.0
32.0,30.0,33.0,30.0,35.0,32.0,31.0,27.0
37.0,32.0,37.0,32.0,43.0,33.0,32.0,28.0
39.0,32.0,38.0,33.0,41.0,33.0,35.0,28.0
42.0,37.0,41.0,35.0,40.0,41.0,35.0,33.0
45.0,38.0,42.0,40.0,48.0,40.0,38.0,34.0
46.0,40.0,45.0,41.0,48.0,41.0,40.0,36.0
47.0,42.0,47.0,46.0,47.0,43.0,42.0,39.0
50.0,46.0,52.0,48.0,48.0,47.0,44.0,40.0
55.0,50.0,57.0,51.0,50.0,48.0,46.0,42.0
57.0,54.0,55.0,52.0,52.0,47.0,47.0,43.0
59.0,56.0,56.0,54.0,53.0,49.0,48.0,45.0
61.0,58.0,59.0,54.0,54.0,51.0,51.0,46.0
62.0,58.0,59.0,56.0,55.0,52.0,50.0,48.0
62.0,60.0,59.0,57.0,55.0,53.0,51.0,49.0
63.0,61.0,60.0,58.0,55.0,54.0,52.0,50.0
63.0,62.0,60.0,60.0,56.0,54.0,52.0,51.0
63.0,63.0,62.0,60.0,56.0,55.0,52.0,51.0
62.0,63.0,60.0,61.0,56.0,55.0,51.0,51.0
62.0,62.0,60.0,61.0,55.0,56.0,51.0,51.0
61.0,62.0,59.0,61.0,54.0,55.0,50.0,51.0
60.0,62.0,58.0,60.0,52.0,55.0,49.0,50.0
58.0,61.0,57.0,59.0,51.0,53.0,47.0,48.0
57.0,60.0,55.0,58.0,48.0,52.0,46.0,47.0
54.0,60.0,53.0,57.0,47.0,51.0,43.0,46.0
53.0,57.0,52.0,55.0,45.0,48.0,41.0,44.0
52.0,54.0,50.0,54.0,42.0,44.0,37.0,43.0
49.0,52.0,48.0,53.0,43.0,43.0,36.0,41.0
46.0,50.0,45.0,49.0,39.0,41.0,34.0,39.0
44.0,49.0,41.0,45.0,34.0,41.0,31.0,34.0
41.0,44.0,38.0,42.0,32.0,40.0,32.0,33.0
40.0,45.0,36.0,41.0,31.0,35.0,27.0,32.0
38.0,44.0,33.0,38.0,30.0,33.0,25.0,32.0
36.0,41.0,29.0,35.0,27.0,32.0,24.0,29.0
33.0,38.0,27.0,34.0,25.0,29.0,22.0,27.0
31.0,34.0,28.0,31.0,25.0,25.0,21.0,24.0
31.0,33.0,27.0,30.0,23.0,25.0,18.0,22.0
30.0,32.0,25.0,29.0,20.0,24.0,17.0,21.0
28.0,31.0,24.0,26.0,19.0,23.0,16.0,18.0
27.0,31.0,25.0,26.0,18.0,19.0,16.0,19.0
28.0,29.0,24.0,26.0,18.0,18.0,15.0,17.0
27.0,29.0,24.0,26.0,16.0,18.0,13.0,16.0
27.0,27.0,24.0,24.0,16.0,16.0,14.0,16.0
