Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,19.0,21.0,18.0,20.0,20.0,21.0
21.0,21.0,20.0,19.0,21.0,19.0,21.0,21.0
23.0,21.0,22.0,20.0,22.0,17.0,23.0,21.0
25.0,22.0,24.0,21.0,19.0,19.0,24.0,21.0
27.0,23.0,26.0,22.0,20.0,19.0,25.0,23.0
28.0,25.0,27.0,24.0,23.0,19.0,25.0,23.0
30.0,27.0,30.0,26.0,25.0,21.0,28.0,25.0
33.0,29.0,32.0,27.0,28.0,25.0,30.0,28.0
34.0,31.0,35.0,29.0,30.0,24.0,34.0,29.0
38.0,34.0,37.0,30.0,31.0,28.0,37.0,36.0
41.0,36.0,38.0,32.0,33.0,30.0,40.0,36.0
43.0,38.0,39.0,34.0,37.0,32.0,39.0,36.0
47.0,40.0,39.0,36.0,40.0,33.0,43.0,39.0
49.0,43.0,42.0,38.0,41.0,38.0,46.0,38.0
51.0,44.0,44.0,40.0,42.0,40.0,47.0,40.0
53.0,47.0,47.0,41.0,48.0,41.0,47.0,43.0
54.0,50.0,49.0,43.0,48.0,46.0,51.0,46.0
54.0,52.0,50.0,44.0,49.0,46.0,50.0,51.0
57.0,53.0,50.0,47.0,52.0,47.0,55.0,52.0
58.0,58.0,53.0,47.0,53.0,50.0,57.0,51.0
60.0,59.0,52.0,49.0,55.0,51.0,55.0,52.0
62.0,61.0,51.0,50.0,54.0,51.0,55.0,53.0
62.0,60.0,51.0,51.0,54.0,53.0,57.0,54.0
60.0,61.0,52.0,51.0,56.0,53.0,57.0,56.0
61.0,61.0,52.0,52.0,55.0,54.0,56.0,56.0
60.0,62.0,52.0,52.0,54.0,55.0,55.0,56.0
60.0,61.0,51.0,52.0,53.0,55.0,55.0,55.0
59.0,61.0,49.0,52.0,52.0,55.0,53.0,55.0
57.0,61.0,48.0,50.0,51.0,54.0,52.0,54.0
56.0,58.0,47.0,49.0,50.0,52.0,51.0,53.0
54.0,58.0,46.0,48.0,49.0,51.0,48.0,51.0
52.0,56.0,42.0,47.0,46.0,51.0,46.0,49.0
49.0,54.0,39.0,42.0,44.0,50.0,42.0,48.0
47.0,51.0,35.0,42.0,43.0,49.0,41.0,47.0
43.0,46.0,35.0,39.0,41.0,45.0,39.0,43.0
39.0,44.0,32.0,37.0,40.0,44.0,36.0,42.0
36.0,40.0,28.0,37.0,34.0,41.0,33.0,39.0
34.0,38.0,28.0,32.0,30.0,38.0,30.0,39.0
30.0,36.0,26.0,30.0,30.0,34.0,29.0,37.0
29.0,35.0,23.0,28.0,27.0,31.0,28.0,33.0
28.0,31.0,21.0,27.0,24.0,31.0,23.0,30.0
25.0,30.0,21.0,23.0,21.0,27.0,22.0,24.0
23.0,28.0,16.0,23.0,19.0,23.0,16.0,23.0
22.0,25.0,16.0,18.0,19.0,22.0,16.0,22.0
21.0,25.0,15.0,17.0,18.0,20.0,14.0,19.0
20.0,23.0,15.0,17.0,18.0,19.0,13.0,18.0
19.0,21.0,15.0,16.0,16.0,18.0,14.0,16.0
19.0,20.0,14.0,15.0,15.0,17.0,12.0,14.0
19.0,19.0,13.0,14.0,15.0,16.0,11.0,13.0
