Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,21.0,20.0,20.0,22.0,18.0,21.0,21.0
23.0,21.0,21.0,20.0,19.0,21.0,22.0,22.0
24.0,21.0,22.0,20.0,23.0,19.0,23.0,21.0
24.0,22.0,24.0,21.0,25.0,18.0,25.0,23.0
26.0,23.0,25.0,23.0,24.0,21.0,26.0,24.0
28.0,24.0,26.0,25.0,28.0,22.0,28.0,25.0
30.0,25.0,31.0,26.0,30.0,25.0,30.0,27.0
33.0,28.0,33.0,28.0,33.0,27.0,33.0,28.0
35.0,32.0,35.0,30.0,34.0,28.0,35.0,30.0
37.0,33.0,39.0,32.0,35.0,31.0,37.0,33.0
40.0,33.0,42.0,36.0,39.0,32.0,39.0,33.0
42.0,38.0,41.0,36.0,40.0,34.0,41.0,37.0
46.0,39.0,44.0,39.0,42.0,37.0,47.0,40.0
48.0,45.0,46.0,45.0,46.0,39.0,48.0,47.0
53.0,47.0,50.0,45.0,45.0,41.0,54.0,47.0
56.0,50.0,54.0,49.0,46.0,43.0,53.0,55.0
56.0,55.0,58.0,51.0,49.0,44.0,54.0,55.0
61.0,56.0,58.0,55.0,51.0,47.0,59.0,54.0
63.0,62.0,60.0,56.0,53.0,50.0,61.0,61.0
63.0,64.0,61.0,57.0,53.0,53.0,61.0,60.0
68.0,64.0,61.0,58.0,55.0,53.0,63.0,62.0
66.0,70.0,62.0,60.0,56.0,55.0,65.0,62.0
72.0,67.0,62.0,61.0,57.0,56.0,64.0,64.0
72.0,71.0,63.0,61.0,57.0,57.0,65.0,64.0
71.0,68.0,62.0,62.0,57.0,57.0,65.0,64.0
69.0,68.0,62.0,62.0,56.0,57.0,64.0,65.0
67.0,69.0,60.0,61.0,55.0,57.0,63.0,64.0
67.0,67.0,59.0,61.0,54.0,56.0,62.0,64.0
62.0,67.0,57.0,59.0,52.0,54.0,60.0,62.0
60.0,64.0,55.0,59.0,50.0,55.0,58.0,61.0
58.0,62.0,55.0,56.0,49.0,52.0,56.0,59.0
55.0,61.0,51.0,55.0,46.0,50.0,53.0,58.0
55.0,56.0,48.0,48.0,44.0,49.0,50.0,54.0
51.0,56.0,44.0,46.0,41.0,49.0,48.0,51.0
49.0,53.0,41.0,47.0,40.0,44.0,44.0,51.0
45.0,50.0,38.0,41.0,38.0,44.0,45.0,46.0
44.0,47.0,39.0,37.0,35.0,40.0,38.0,46.0
41.0,46.0,35.0,38.0,36.0,38.0,36.0,41.0
39.0,41.0,33.0,38.0,32.0,38.0,29.0,40.0
34.0,38.0,30.0,34.0,29.0,34.0,28.0,34.0
36.0,37.0,27.0,33.0,27.0,33.0,27.0,33.0
31.0,37.0,25.0,29.0,26.0,31.0,29.0,29.0
31.0,30.0,23.0,28.0,25.0,29.0,23.0,28.0
28.0,29.0,21.0,25.0,25.0,27.0,25.0,22.0
26.0,30.0,25.0,24.0,22.0,25.0,22.0,25.0
27.0,29.0,22.0,25.0,21.0,23.0,17.0,22.0
26.0,28.0,21.0,21.0,22.0,23.0,19.0,17.0
26.0,27.0,18.0,22.0,22.0,22.0,17.0,18.0
26.0,26.0,21.0,20.0,22.0,23.0,16.0,18.0
