Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,21.0,18.0,19.0,22.0,20.0,18.0
20.0,20.0,19.0,20.0,21.0,21.0,19.0,19.0
22.0,21.0,20.0,20.0,23.0,21.0,20.0,18.0
24.0,22.0,23.0,20.0,25.0,22.0,21.0,20.0
25.0,23.0,25.0,20.0,26.0,24.0,23.0,21.0
28.0,24.0,26.0,22.0,29.0,23.0,25.0,21.0
31.0,26.0,27.0,24.0,30.0,26.0,28.0,23.0
31.0,29.0,30.0,26.0,32.0,28.0,30.0,24.0
34.0,30.0,32.0,30.0,36.0,29.0,31.0,24.0
37.0,34.0,34.0,32.0,37.0,34.0,33.0,26.0
39.0,37.0,39.0,31.0,39.0,36.0,35.0,29.0
43.0,38.0,41.0,31.0,45.0,37.0,36.0,32.0
44.0,42.0,41.0,39.0,47.0,39.0,39.0,34.0
48.0,43.0,41.0,40.0,48.0,41.0,41.0,37.0
49.0,46.0,46.0,41.0,48.0,45.0,42.0,41.0
54.0,49.0,48.0,48.0,49.0,47.0,47.0,42.0
58.0,49.0,54.0,45.0,51.0,48.0,46.0,46.0
57.0,55.0,53.0,47.0,52.0,49.0,52.0,46.0
65.0,54.0,54.0,52.0,55.0,50.0,53.0,49.0
65.0,57.0,57.0,55.0,56.0,53.0,52.0,51.0
60.0,60.0,55.0,54.0,57.0,54.0,53.0,50.0
62.0,61.0,58.0,54.0,57.0,54.0,53.0,51.0
63.0,61.0,58.0,55.0,57.0,56.0,52.0,52.0
63.0,62.0,57.0,57.0,57.0,56.0,53.0,50.0
63.0,63.0,57.0,56.0,56.0,57.0,51.0,52.0
63.0,63.0,56.0,56.0,56.0,57.0,52.0,52.0
62.0,63.0,55.0,57.0,55.0,56.0,51.0,53.0
61.0,63.0,54.0,57.0,54.0,56.0,50.0,52.0
59.0,62.0,53.0,56.0,52.0,55.0,48.0,51.0
58.0,62.0,51.0,55.0,51.0,54.0,46.0,49.0
56.0,61.0,50.0,53.0,49.0,53.0,45.0,47.0
55.0,58.0,49.0,52.0,48.0,52.0,41.0,46.0
52.0,56.0,46.0,50.0,46.0,50.0,39.0,43.0
51.0,56.0,42.0,48.0,44.0,48.0,38.0,40.0
48.0,54.0,39.0,41.0,42.0,44.0,34.0,40.0
47.0,52.0,32.0,42.0,35.0,41.0,31.0,38.0
45.0,48.0,34.0,40.0,31.0,34.0,31.0,37.0
41.0,47.0,34.0,38.0,28.0,36.0,29.0,35.0
41.0,40.0,31.0,35.0,26.0,28.0,26.0,33.0
34.0,40.0,24.0,37.0,22.0,28.0,24.0,29.0
34.0,40.0,25.0,29.0,23.0,24.0,22.0,26.0
32.0,39.0,19.0,25.0,20.0,24.0,21.0,23.0
33.0,36.0,15.0,21.0,17.0,20.0,17.0,22.0
33.0,34.0,15.0,16.0,16.0,20.0,17.0,21.0
32.0,33.0,12.0,14.0,15.0,18.0,16.0,19.0
29.0,33.0,14.0,15.0,15.0,15.0,16.0,17.0
29.0,32.0,13.0,14.0,12.0,14.0,14.0,16.0
29.0,31.0,13.0,14.0,13.0,12.0,14.0,14.0
29.0,30.0,12.0,14.0,11.0,12.0,13.0,14.0
