Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,19.0,23.0,20.0,22.0,20.0,20.0,20.0
22.0,19.0,23.0,22.0,23.0,22.0,22.0,20.0
23.0,21.0,24.0,23.0,23.0,22.0,22.0,21.0
24.0,22.0,27.0,24.0,25.0,23.0,24.0,22.0
26.0,23.0,29.0,24.0,27.0,24.0,26.0,22.0
28.0,26.0,29.0,28.0,29.0,27.0,27.0,24.0
30.0,27.0,33.0,29.0,32.0,29.0,29.0,26.0
33.0,30.0,36.0,32.0,35.0,29.0,31.0,30.0
34.0,32.0,39.0,37.0,36.0,31.0,36.0,32.0
38.0,34.0,40.0,38.0,39.0,33.0,40.0,35.0
40.0,35.0,45.0,39.0,39.0,38.0,42.0,41.0
43.0,38.0,47.0,43.0,42.0,38.0,49.0,40.0
44.0,40.0,50.0,45.0,45.0,38.0,49.0,41.0
47.0,43.0,52.0,47.0,47.0,39.0,50.0,45.0
50.0,45.0,53.0,50.0,48.0,43.0,52.0,49.0
50.0,48.0,56.0,52.0,49.0,46.0,54.0,50.0
53.0,49.0,60.0,54.0,52.0,45.0,57.0,55.0
54.0,51.0,61.0,58.0,52.0,47.0,59.0,57.0
55.0,53.0,58.0,62.0,54.0,50.0,63.0,58.0
57.0,55.0,60.0,60.0,56.0,51.0,64.0,62.0
60.0,56.0,62.0,61.0,56.0,53.0,67.0,63.0
60.0,59.0,63.0,62.0,56.0,55.0,66.0,65.0
62.0,59.0,63.0,62.0,59.0,56.0,66.0,65.0
61.0,61.0,63.0,63.0,58.0,56.0,66.0,66.0
62.0,61.0,63.0,63.0,57.0,57.0,68.0,66.0
61.0,61.0,62.0,63.0,56.0,57.0,66.0,66.0
60.0,61.0,62.0,63.0,56.0,57.0,65.0,66.0
59.0,60.0,61.0,63.0,55.0,56.0,64.0,66.0
56.0,60.0,59.0,62.0,53.0,56.0,62.0,65.0
55.0,58.0,58.0,60.0,52.0,55.0,61.0,64.0
53.0,56.0,56.0,59.0,50.0,54.0,58.0,63.0
51.0,54.0,53.0,58.0,48.0,51.0,57.0,62.0
49.0,51.0,51.0,57.0,46.0,49.0,56.0,61.0
44.0,50.0,49.0,55.0,43.0,46.0,53.0,57.0
42.0,45.0,49.0,52.0,40.0,45.0,49.0,53.0
34.0,44.0,46.0,51.0,37.0,42.0,49.0,52.0
33.0,34.0,44.0,49.0,34.0,39.0,46.0,51.0
31.0,34.0,43.0,47.0,30.0,37.0,42.0,51.0
30.0,30.0,39.0,45.0,30.0,35.0,41.0,47.0
24.0,29.0,37.0,44.0,27.0,34.0,40.0,45.0
20.0,27.0,35.0,41.0,26.0,32.0,39.0,42.0
18.0,21.0,35.0,39.0,25.0,29.0,35.0,41.0
16.0,22.0,34.0,37.0,21.0,28.0,35.0,39.0
14.0,19.0,32.0,35.0,21.0,24.0,33.0,38.0
13.0,18.0,30.0,33.0,21.0,22.0,34.0,35.0
14.0,14.0,29.0,31.0,18.0,22.0,33.0,35.0
14.0,14.0,29.0,30.0,19.0,19.0,33.0,34.0
14.0,14.0,29.0,29.0,19.0,20.0,32.0,33.0
13.0,14.0,28.0,29.0,18.0,19.0,32.0,33.0
