Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,20.0,21.0,23.0,18.0,19.0,19.0
21.0,20.0,20.0,20.0,22.0,20.0,21.0,18.0
22.0,19.0,22.0,20.0,23.0,21.0,21.0,19.0
23.0,21.0,23.0,20.0,23.0,22.0,24.0,21.0
25.0,22.0,24.0,21.0,25.0,23.0,25.0,22.0
26.0,24.0,26.0,24.0,28.0,24.0,27.0,23.0
29.0,24.0,28.0,24.0,29.0,26.0,29.0,25.0
30.0,29.0,29.0,25.0,32.0,27.0,32.0,28.0
35.0,29.0,33.0,27.0,33.0,30.0,34.0,28.0
39.0,31.0,34.0,28.0,39.0,30.0,34.0,33.0
40.0,37.0,36.0,31.0,38.0,36.0,39.0,35.0
45.0,40.0,39.0,34.0,47.0,37.0,39.0,40.0
48.0,41.0,42.0,37.0,46.0,40.0,44.0,38.0
52.0,48.0,44.0,37.0,50.0,44.0,47.0,41.0
52.0,47.0,44.0,40.0,51.0,49.0,47.0,44.0
52.0,51.0,45.0,44.0,58.0,50.0,49.0,44.0
56.0,50.0,49.0,44.0,59.0,57.0,51.0,47.0
57.0,52.0,49.0,47.0,65.0,59.0,54.0,48.0
57.0,55.0,52.0,47.0,65.0,62.0,55.0,50.0
59.0,56.0,53.0,50.0,67.0,65.0,55.0,52.0
59.0,60.0,54.0,50.0,69.0,68.0,57.0,54.0
61.0,59.0,54.0,53.0,69.0,69.0,57.0,56.0
63.0,60.0,53.0,53.0,71.0,69.0,56.0,57.0
63.0,61.0,54.0,53.0,72.0,70.0,57.0,56.0
62.0,63.0,54.0,54.0,71.0,71.0,56.0,56.0
63.0,62.0,54.0,55.0,70.0,71.0,55.0,55.0
61.0,62.0,53.0,55.0,69.0,71.0,54.0,55.0
60.0,63.0,52.0,54.0,68.0,70.0,53.0,55.0
58.0,62.0,51.0,53.0,67.0,69.0,51.0,54.0
58.0,62.0,48.0,51.0,65.0,66.0,49.0,52.0
57.0,60.0,45.0,50.0,59.0,66.0,48.0,50.0
54.0,58.0,44.0,50.0,59.0,60.0,44.0,49.0
50.0,54.0,43.0,47.0,56.0,57.0,44.0,48.0
47.0,51.0,39.0,46.0,51.0,57.0,41.0,45.0
42.0,51.0,38.0,42.0,50.0,55.0,37.0,43.0
41.0,47.0,35.0,41.0,47.0,55.0,34.0,38.0
39.0,43.0,33.0,39.0,46.0,53.0,33.0,36.0
34.0,40.0,32.0,34.0,45.0,49.0,32.0,35.0
29.0,40.0,29.0,33.0,41.0,47.0,29.0,33.0
29.0,36.0,25.0,34.0,40.0,43.0,28.0,33.0
28.0,35.0,26.0,30.0,35.0,41.0,24.0,30.0
28.0,32.0,21.0,28.0,33.0,38.0,26.0,28.0
27.0,31.0,21.0,26.0,32.0,37.0,22.0,27.0
26.0,29.0,19.0,23.0,30.0,35.0,21.0,26.0
25.0,27.0,21.0,21.0,31.0,32.0,22.0,24.0
22.0,26.0,19.0,21.0,28.0,31.0,21.0,22.0
22.0,23.0,18.0,19.0,29.0,29.0,19.0,22.0
21.0,23.0,19.0,19.0,29.0,29.0,19.0,21.0
22.0,23.0,18.0,19.0,28.0,29.0,20.0,20.0
