Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,21.0,21.0,21.0,19.0,23.0,19.0
22.0,20.0,23.0,20.0,20.0,21.0,22.0,19.0
23.0,22.0,24.0,21.0,23.0,20.0,22.0,21.0
24.0,22.0,25.0,24.0,23.0,21.0,23.0,22.0
26.0,23.0,26.0,24.0,24.0,23.0,25.0,23.0
28.0,25.0,27.0,25.0,28.0,23.0,28.0,25.0
31.0,26.0,29.0,26.0,29.0,26.0,32.0,26.0
33.0,30.0,32.0,26.0,33.0,28.0,33.0,26.0
35.0,32.0,33.0,30.0,35.0,29.0,34.0,31.0
40.0,35.0,39.0,32.0,38.0,34.0,34.0,33.0
43.0,38.0,41.0,36.0,39.0,34.0,41.0,34.0
45.0,41.0,43.0,36.0,42.0,36.0,41.0,36.0
47.0,41.0,45.0,41.0,41.0,39.0,46.0,39.0
49.0,45.0,48.0,45.0,44.0,41.0,48.0,38.0
50.0,48.0,46.0,45.0,48.0,39.0,47.0,44.0
53.0,48.0,50.0,45.0,47.0,45.0,49.0,43.0
54.0,51.0,51.0,46.0,48.0,46.0,51.0,48.0
56.0,52.0,53.0,49.0,50.0,46.0,52.0,48.0
58.0,55.0,52.0,51.0,51.0,49.0,53.0,51.0
59.0,56.0,55.0,52.0,52.0,50.0,56.0,51.0
59.0,57.0,56.0,54.0,54.0,52.0,57.0,54.0
61.0,59.0,58.0,56.0,56.0,54.0,58.0,54.0
61.0,61.0,57.0,57.0,60.0,55.0,57.0,55.0
61.0,61.0,58.0,57.0,60.0,56.0,58.0,55.0
62.0,61.0,58.0,57.0,58.0,58.0,56.0,57.0
61.0,61.0,57.0,58.0,57.0,58.0,55.0,57.0
60.0,62.0,56.0,57.0,56.0,57.0,54.0,57.0
58.0,61.0,55.0,57.0,55.0,57.0,53.0,56.0
57.0,61.0,54.0,56.0,53.0,56.0,53.0,55.0
56.0,59.0,52.0,56.0,51.0,55.0,50.0,54.0
55.0,57.0,50.0,53.0,50.0,54.0,48.0,52.0
52.0,56.0,47.0,50.0,48.0,52.0,46.0,50.0
51.0,54.0,42.0,49.0,45.0,50.0,46.0,48.0
48.0,52.0,41.0,45.0,45.0,49.0,44.0,47.0
47.0,51.0,38.0,42.0,42.0,46.0,41.0,45.0
44.0,49.0,34.0,42.0,40.0,43.0,39.0,45.0
42.0,47.0,33.0,34.0,37.0,43.0,37.0,41.0
40.0,45.0,32.0,33.0,34.0,42.0,34.0,37.0
38.0,41.0,28.0,33.0,34.0,37.0,32.0,35.0
34.0,41.0,27.0,29.0,32.0,36.0,30.0,32.0
32.0,37.0,24.0,27.0,28.0,35.0,27.0,32.0
30.0,34.0,22.0,26.0,28.0,33.0,26.0,31.0
29.0,30.0,20.0,23.0,27.0,30.0,25.0,29.0
27.0,30.0,20.0,22.0,27.0,30.0,21.0,26.0
27.0,29.0,18.0,21.0,26.0,29.0,22.0,23.0
27.0,28.0,16.0,21.0,26.0,29.0,22.0,23.0
26.0,27.0,16.0,18.0,26.0,27.0,20.0,22.0
25.0,27.0,16.0,18.0,25.0,26.0,20.0,21.0
25.0,27.0,16.0,17.0,25.0,26.0,20.0,20.0
