Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,19.0,22.0,20.0,19.0,21.0,20.0,21.0
22.0,20.0,22.0,21.0,21.0,20.0,23.0,21.0
22.0,23.0,23.0,22.0,22.0,20.0,24.0,22.0
26.0,22.0,25.0,23.0,24.0,22.0,26.0,22.0
26.0,26.0,27.0,25.0,27.0,23.0,27.0,23.0
28.0,28.0,29.0,25.0,29.0,24.0,28.0,26.0
30.0,29.0,31.0,26.0,30.0,25.0,30.0,28.0
33.0,31.0,33.0,28.0,32.0,29.0,34.0,28.0
36.0,34.0,35.0,30.0,32.0,30.0,35.0,34.0
40.0,39.0,37.0,32.0,37.0,32.0,44.0,36.0
45.0,39.0,41.0,35.0,39.0,35.0,43.0,40.0
46.0,46.0,43.0,38.0,41.0,35.0,49.0,40.0
56.0,48.0,47.0,39.0,43.0,38.0,48.0,49.0
59.0,53.0,47.0,42.0,47.0,38.0,51.0,48.0
62.0,54.0,50.0,45.0,46.0,43.0,53.0,51.0
62.0,58.0,52.0,47.0,50.0,45.0,58.0,51.0
65.0,60.0,57.0,49.0,54.0,48.0,58.0,52.0
66.0,62.0,57.0,48.0,56.0,55.0,60.0,54.0
66.0,63.0,55.0,53.0,58.0,56.0,61.0,56.0
69.0,64.0,57.0,56.0,60.0,58.0,63.0,58.0
69.0,68.0,57.0,55.0,61.0,60.0,63.0,61.0
68.0,69.0,58.0,56.0,63.0,60.0,65.0,62.0
69.0,69.0,58.0,57.0,62.0,62.0,64.0,63.0
70.0,68.0,58.0,57.0,63.0,62.0,65.0,64.0
69.0,70.0,58.0,57.0,62.0,62.0,64.0,65.0
70.0,69.0,57.0,57.0,62.0,62.0,64.0,64.0
69.0,70.0,56.0,57.0,61.0,62.0,64.0,64.0
66.0,69.0,55.0,57.0,60.0,62.0,62.0,64.0
64.0,69.0,54.0,56.0,58.0,62.0,61.0,63.0
64.0,66.0,52.0,55.0,57.0,61.0,59.0,62.0
62.0,64.0,50.0,53.0,56.0,60.0,58.0,62.0
59.0,64.0,48.0,51.0,55.0,58.0,56.0,59.0
57.0,62.0,45.0,51.0,52.0,57.0,53.0,58.0
55.0,61.0,44.0,46.0,50.0,54.0,48.0,56.0
53.0,56.0,37.0,44.0,44.0,51.0,47.0,53.0
52.0,55.0,36.0,45.0,41.0,47.0,46.0,49.0
50.0,54.0,36.0,42.0,40.0,44.0,45.0,47.0
47.0,53.0,33.0,41.0,36.0,43.0,39.0,46.0
45.0,48.0,33.0,35.0,36.0,39.0,38.0,42.0
42.0,47.0,31.0,35.0,33.0,37.0,37.0,41.0
41.0,42.0,29.0,31.0,31.0,33.0,34.0,39.0
37.0,41.0,27.0,32.0,26.0,32.0,33.0,39.0
36.0,38.0,26.0,30.0,27.0,27.0,31.0,36.0
33.0,38.0,24.0,28.0,24.0,26.0,31.0,33.0
34.0,37.0,25.0,25.0,23.0,23.0,26.0,33.0
33.0,35.0,23.0,25.0,19.0,24.0,27.0,28.0
32.0,34.0,20.0,26.0,19.0,22.0,24.0,28.0
32.0,33.0,22.0,23.0,18.0,21.0,25.0,29.0
31.0,32.0,22.0,21.0,19.0,19.0,27.0,27.0
