Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,23.0,21.0,22.0,22.0,21.0,19.0,21.0
24.0,22.0,22.0,21.0,22.0,22.0,21.0,19.0
25.0,24.0,23.0,22.0,25.0,23.0,21.0,20.0
25.0,24.0,25.0,24.0,27.0,25.0,22.0,20.0
27.0,24.0,28.0,25.0,28.0,26.0,24.0,20.0
28.0,25.0,29.0,26.0,30.0,28.0,26.0,22.0
30.0,27.0,32.0,27.0,32.0,30.0,28.0,22.0
33.0,29.0,33.0,30.0,37.0,32.0,29.0,24.0
35.0,31.0,36.0,32.0,39.0,34.0,32.0,27.0
38.0,33.0,41.0,35.0,39.0,36.0,34.0,29.0
42.0,32.0,42.0,35.0,44.0,38.0,36.0,32.0
43.0,36.0,44.0,39.0,47.0,42.0,39.0,35.0
44.0,39.0,44.0,42.0,50.0,43.0,43.0,39.0
47.0,42.0,47.0,43.0,51.0,47.0,44.0,42.0
47.0,45.0,49.0,45.0,53.0,48.0,47.0,43.0
50.0,46.0,51.0,47.0,54.0,50.0,50.0,43.0
53.0,49.0,55.0,49.0,56.0,53.0,51.0,47.0
55.0,49.0,56.0,54.0,56.0,54.0,55.0,48.0
55.0,51.0,55.0,55.0,59.0,55.0,55.0,51.0
57.0,53.0,60.0,55.0,60.0,59.0,56.0,51.0
55.0,56.0,58.0,58.0,59.0,59.0,56.0,53.0
57.0,57.0,60.0,57.0,61.0,60.0,53.0,55.0
58.0,57.0,60.0,59.0,62.0,60.0,56.0,52.0
58.0,58.0,58.0,60.0,62.0,62.0,51.0,53.0
57.0,58.0,58.0,59.0,62.0,62.0,52.0,51.0
57.0,57.0,57.0,57.0,62.0,62.0,52.0,51.0
56.0,57.0,56.0,58.0,60.0,62.0,50.0,51.0
54.0,56.0,55.0,56.0,59.0,61.0,48.0,50.0
53.0,54.0,53.0,56.0,58.0,60.0,46.0,50.0
51.0,54.0,51.0,56.0,57.0,60.0,45.0,48.0
49.0,53.0,50.0,53.0,55.0,58.0,43.0,47.0
47.0,50.0,47.0,52.0,52.0,56.0,41.0,45.0
42.0,48.0,44.0,51.0,49.0,55.0,40.0,44.0
42.0,42.0,43.0,48.0,48.0,51.0,38.0,42.0
42.0,42.0,43.0,45.0,47.0,50.0,35.0,40.0
36.0,42.0,38.0,43.0,44.0,49.0,33.0,38.0
33.0,37.0,37.0,40.0,40.0,48.0,32.0,34.0
28.0,36.0,35.0,39.0,39.0,45.0,29.0,34.0
28.0,35.0,33.0,36.0,38.0,43.0,27.0,30.0
25.0,31.0,31.0,35.0,35.0,41.0,25.0,29.0
25.0,27.0,27.0,34.0,34.0,36.0,23.0,28.0
24.0,25.0,27.0,28.0,33.0,35.0,20.0,24.0
20.0,25.0,24.0,28.0,30.0,34.0,14.0,19.0
18.0,21.0,22.0,28.0,29.0,31.0,11.0,19.0
20.0,19.0,22.0,25.0,29.0,30.0,14.0,16.0
18.0,21.0,20.0,23.0,27.0,29.0,10.0,15.0
16.0,18.0,20.0,21.0,26.0,28.0,10.0,11.0
15.0,17.0,17.0,21.0,26.0,27.0,12.0,11.0
16.0,16.0,18.0,20.0,26.0,27.0,9.0,10.0
