Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,18.0,19.0,21.0,19.0,20.0,21.0
21.0,21.0,20.0,17.0,22.0,21.0,22.0,21.0
23.0,21.0,20.0,20.0,24.0,21.0,23.0,22.0
24.0,24.0,20.0,21.0,24.0,23.0,25.0,22.0
27.0,24.0,24.0,20.0,26.0,24.0,27.0,23.0
29.0,24.0,25.0,19.0,28.0,26.0,29.0,25.0
31.0,26.0,25.0,22.0,31.0,27.0,30.0,26.0
33.0,28.0,27.0,23.0,33.0,28.0,33.0,28.0
34.0,32.0,30.0,24.0,36.0,31.0,37.0,31.0
39.0,32.0,32.0,29.0,38.0,33.0,38.0,33.0
41.0,39.0,32.0,31.0,42.0,34.0,41.0,36.0
43.0,40.0,36.0,31.0,43.0,37.0,44.0,39.0
47.0,41.0,38.0,32.0,43.0,40.0,45.0,43.0
50.0,45.0,41.0,36.0,45.0,41.0,52.0,45.0
52.0,46.0,41.0,39.0,47.0,42.0,55.0,49.0
55.0,50.0,44.0,39.0,50.0,47.0,57.0,53.0
54.0,52.0,46.0,41.0,53.0,46.0,59.0,56.0
57.0,53.0,45.0,44.0,54.0,48.0,62.0,60.0
57.0,54.0,50.0,45.0,56.0,51.0,65.0,61.0
58.0,55.0,49.0,49.0,56.0,52.0,66.0,62.0
59.0,56.0,51.0,48.0,56.0,54.0,67.0,66.0
61.0,57.0,51.0,48.0,56.0,55.0,68.0,67.0
61.0,59.0,51.0,48.0,57.0,56.0,69.0,68.0
61.0,60.0,49.0,49.0,57.0,57.0,68.0,69.0
60.0,60.0,49.0,49.0,58.0,57.0,68.0,69.0
60.0,60.0,48.0,49.0,57.0,58.0,69.0,69.0
58.0,60.0,47.0,48.0,56.0,57.0,67.0,68.0
57.0,60.0,45.0,47.0,55.0,57.0,66.0,68.0
56.0,60.0,44.0,47.0,53.0,57.0,64.0,67.0
55.0,58.0,42.0,45.0,52.0,55.0,63.0,66.0
52.0,57.0,41.0,44.0,50.0,53.0,61.0,64.0
51.0,55.0,40.0,43.0,47.0,52.0,58.0,62.0
48.0,55.0,36.0,43.0,45.0,48.0,57.0,60.0
47.0,51.0,35.0,38.0,42.0,45.0,54.0,56.0
45.0,48.0,35.0,36.0,36.0,42.0,49.0,53.0
43.0,47.0,34.0,35.0,34.0,39.0,48.0,51.0
38.0,45.0,31.0,34.0,31.0,34.0,43.0,50.0
37.0,38.0,28.0,33.0,25.0,34.0,40.0,48.0
32.0,38.0,26.0,31.0,23.0,33.0,39.0,46.0
33.0,35.0,26.0,29.0,25.0,31.0,37.0,45.0
30.0,34.0,22.0,27.0,24.0,29.0,37.0,42.0
29.0,30.0,19.0,25.0,20.0,27.0,37.0,40.0
22.0,29.0,19.0,21.0,20.0,25.0,36.0,39.0
22.0,23.0,18.0,20.0,19.0,24.0,34.0,37.0
20.0,19.0,14.0,19.0,19.0,22.0,33.0,36.0
18.0,19.0,14.0,17.0,17.0,20.0,32.0,36.0
16.0,18.0,13.0,18.0,17.0,18.0,32.0,34.0
17.0,18.0,14.0,16.0,17.0,18.0,31.0,33.0
17.0,17.0,15.0,14.0,17.0,17.0,31.0,32.0
