Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,19.0,21.0,20.0,21.0,21.0,21.0,19.0
21.0,19.0,22.0,21.0,22.0,22.0,20.0,21.0
22.0,20.0,23.0,21.0,24.0,23.0,22.0,21.0
23.0,20.0,24.0,22.0,25.0,23.0,23.0,21.0
25.0,21.0,27.0,23.0,27.0,25.0,25.0,22.0
27.0,22.0,29.0,26.0,31.0,26.0,27.0,23.0
28.0,25.0,30.0,28.0,32.0,29.0,28.0,23.0
30.0,28.0,34.0,29.0,33.0,31.0,29.0,26.0
33.0,28.0,36.0,33.0,36.0,33.0,33.0,26.0
35.0,29.0,42.0,34.0,37.0,36.0,35.0,29.0
37.0,30.0,43.0,37.0,43.0,37.0,38.0,30.0
38.0,34.0,44.0,42.0,45.0,40.0,38.0,35.0
40.0,35.0,48.0,43.0,46.0,40.0,39.0,36.0
43.0,38.0,49.0,48.0,48.0,44.0,43.0,36.0
45.0,39.0,51.0,48.0,53.0,46.0,44.0,42.0
47.0,40.0,55.0,49.0,55.0,47.0,44.0,43.0
48.0,43.0,57.0,51.0,55.0,51.0,49.0,43.0
48.0,45.0,55.0,55.0,58.0,52.0,51.0,44.0
48.0,47.0,59.0,55.0,60.0,56.0,50.0,48.0
51.0,47.0,60.0,56.0,61.0,58.0,51.0,48.0
52.0,48.0,61.0,59.0,62.0,59.0,53.0,49.0
53.0,50.0,61.0,60.0,61.0,62.0,53.0,50.0
52.0,51.0,62.0,60.0,60.0,61.0,53.0,51.0
53.0,52.0,62.0,61.0,61.0,61.0,52.0,51.0
52.0,52.0,63.0,62.0,60.0,61.0,52.0,52.0
52.0,52.0,62.0,62.0,60.0,60.0,51.0,52.0
51.0,53.0,61.0,62.0,59.0,60.0,50.0,52.0
50.0,51.0,60.0,62.0,57.0,60.0,49.0,51.0
47.0,51.0,59.0,61.0,56.0,58.0,48.0,50.0
46.0,48.0,57.0,59.0,54.0,57.0,46.0,48.0
42.0,48.0,56.0,59.0,52.0,56.0,44.0,48.0
41.0,49.0,54.0,57.0,50.0,54.0,43.0,46.0
41.0,43.0,52.0,54.0,47.0,52.0,39.0,44.0
35.0,42.0,49.0,53.0,45.0,47.0,36.0,42.0
35.0,42.0,45.0,52.0,41.0,44.0,35.0,39.0
33.0,39.0,44.0,49.0,35.0,41.0,30.0,36.0
30.0,36.0,43.0,47.0,34.0,37.0,26.0,30.0
26.0,35.0,39.0,45.0,29.0,34.0,28.0,24.0
24.0,31.0,36.0,44.0,28.0,31.0,22.0,26.0
24.0,28.0,35.0,41.0,27.0,29.0,16.0,20.0
22.0,26.0,35.0,37.0,24.0,28.0,14.0,22.0
21.0,25.0,32.0,36.0,22.0,22.0,16.0,17.0
20.0,22.0,30.0,35.0,19.0,21.0,12.0,18.0
19.0,20.0,31.0,32.0,16.0,19.0,13.0,17.0
15.0,19.0,28.0,32.0,16.0,19.0,12.0,16.0
14.0,18.0,28.0,30.0,16.0,18.0,10.0,14.0
14.0,17.0,27.0,30.0,14.0,18.0,11.0,12.0
14.0,15.0,27.0,29.0,14.0,17.0,10.0,12.0
13.0,15.0,27.0,28.0,15.0,16.0,11.0,11.0
