Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
18.0,20.0,20.0,20.0,21.0,22.0,21.0,19.0
20.0,19.0,20.0,20.0,23.0,23.0,21.0,19.0
22.0,21.0,21.0,21.0,26.0,23.0,22.0,20.0
23.0,23.0,24.0,21.0,27.0,25.0,24.0,20.0
25.0,23.0,26.0,23.0,29.0,26.0,25.0,23.0
26.0,23.0,27.0,25.0,32.0,27.0,28.0,23.0
29.0,25.0,29.0,27.0,33.0,28.0,30.0,27.0
31.0,27.0,32.0,28.0,36.0,30.0,32.0,28.0
33.0,29.0,35.0,30.0,37.0,32.0,34.0,30.0
35.0,30.0,36.0,31.0,38.0,34.0,35.0,32.0
38.0,31.0,39.0,35.0,41.0,38.0,38.0,32.0
40.0,34.0,41.0,37.0,44.0,40.0,40.0,34.0
42.0,38.0,45.0,37.0,47.0,43.0,42.0,36.0
45.0,40.0,46.0,41.0,53.0,48.0,44.0,38.0
46.0,43.0,52.0,44.0,58.0,48.0,46.0,42.0
48.0,44.0,51.0,48.0,58.0,56.0,46.0,42.0
51.0,47.0,50.0,50.0,66.0,57.0,48.0,45.0
50.0,47.0,55.0,50.0,66.0,57.0,53.0,46.0
51.0,49.0,56.0,51.0,66.0,62.0,53.0,52.0
55.0,50.0,57.0,54.0,69.0,67.0,57.0,54.0
54.0,51.0,59.0,54.0,69.0,66.0,56.0,56.0
55.0,52.0,57.0,56.0,69.0,67.0,57.0,56.0
56.0,54.0,57.0,56.0,68.0,68.0,57.0,56.0
56.0,54.0,57.0,56.0,68.0,67.0,57.0,57.0
55.0,55.0,57.0,57.0,68.0,68.0,57.0,57.0
55.0,55.0,56.0,57.0,68.0,68.0,57.0,57.0
54.0,55.0,56.0,56.0,67.0,68.0,56.0,58.0
53.0,55.0,54.0,56.0,65.0,67.0,55.0,58.0
51.0,54.0,52.0,56.0,63.0,66.0,54.0,56.0
50.0,53.0,51.0,54.0,62.0,64.0,52.0,54.0
47.0,50.0,48.0,53.0,62.0,65.0,50.0,52.0
42.0,51.0,47.0,49.0,59.0,63.0,47.0,51.0
43.0,47.0,44.0,49.0,57.0,62.0,44.0,48.0
42.0,46.0,41.0,47.0,55.0,60.0,42.0,48.0
40.0,44.0,40.0,42.0,52.0,57.0,42.0,45.0
36.0,40.0,37.0,42.0,47.0,55.0,39.0,44.0
33.0,40.0,35.0,41.0,47.0,49.0,36.0,42.0
29.0,36.0,33.0,34.0,45.0,48.0,34.0,37.0
27.0,33.0,31.0,33.0,40.0,46.0,32.0,36.0
23.0,31.0,24.0,33.0,39.0,39.0,31.0,34.0
22.0,27.0,22.0,29.0,40.0,38.0,27.0,31.0
18.0,24.0,21.0,28.0,36.0,39.0,25.0,28.0
18.0,24.0,21.0,24.0,33.0,38.0,22.0,26.0
18.0,22.0,21.0,22.0,32.0,36.0,21.0,23.0
19.0,20.0,20.0,22.0,31.0,33.0,20.0,21.0
16.0,20.0,19.0,21.0,29.0,31.0,18.0,20.0
16.0,17.0,18.0,21.0,29.0,31.0,15.0,18.0
15.0,17.0,19.0,20.0,29.0,30.0,18.0,17.0
15.0,16.0,19.0,19.0,29.0,29.0,18.0,16.0
