Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
19.0,20.0,21.0,20.0,20.0,18.0,20.0,20.0
22.0,20.0,22.0,22.0,19.0,20.0,22.0,21.0
23.0,22.0,25.0,21.0,22.0,20.0,23.0,21.0
25.0,23.0,25.0,25.0,24.0,22.0,24.0,22.0
27.0,23.0,31.0,25.0,27.0,25.0,26.0,23.0
29.0,24.0,31.0,31.0,29.0,28.0,27.0,24.0
30.0,27.0,30.0,30.0,30.0,28.0,29.0,25.0
32.0,27.0,36.0,30.0,34.0,29.0,31.0,28.0
34.0,27.0,38.0,32.0,35.0,33.0,35.0,30.0
36.0,31.0,39.0,35.0,39.0,32.0,37.0,35.0
36.0,33.0,44.0,38.0,40.0,37.0,39.0,37.0
40.0,34.0,47.0,43.0,44.0,40.0,40.0,36.0
40.0,33.0,52.0,47.0,47.0,41.0,41.0,37.0
42.0,35.0,51.0,47.0,49.0,44.0,43.0,40.0
44.0,39.0,54.0,50.0,51.0,48.0,46.0,41.0
49.0,42.0,57.0,53.0,55.0,53.0,48.0,44.0
49.0,43.0,58.0,56.0,54.0,52.0,49.0,46.0
50.0,44.0,60.0,58.0,58.0,53.0,51.0,48.0
50.0,48.0,63.0,58.0,59.0,55.0,53.0,52.0
52.0,49.0,64.0,61.0,59.0,56.0,57.0,52.0
54.0,51.0,66.0,61.0,60.0,58.0,56.0,53.0
54.0,53.0,64.0,64.0,61.0,59.0,57.0,54.0
54.0,54.0,65.0,64.0,63.0,60.0,56.0,54.0
55.0,54.0,65.0,64.0,62.0,60.0,57.0,55.0
54.0,54.0,64.0,65.0,61.0,61.0,56.0,56.0
53.0,54.0,64.0,65.0,60.0,61.0,55.0,56.0
52.0,53.0,63.0,65.0,59.0,61.0,54.0,55.0
51.0,53.0,62.0,63.0,59.0,60.0,53.0,55.0
50.0,52.0,61.0,62.0,57.0,59.0,51.0,55.0
48.0,52.0,59.0,62.0,56.0,59.0,50.0,53.0
47.0,50.0,57.0,60.0,54.0,57.0,48.0,51.0
45.0,48.0,55.0,59.0,53.0,55.0,46.0,49.0
41.0,48.0,54.0,56.0,50.0,53.0,45.0,45.0
39.0,46.0,51.0,55.0,46.0,50.0,39.0,45.0
39.0,40.0,47.0,52.0,46.0,48.0,40.0,43.0
39.0,39.0,44.0,50.0,42.0,48.0,36.0,42.0
34.0,39.0,39.0,47.0,41.0,47.0,34.0,39.0
31.0,41.0,39.0,40.0,39.0,44.0,30.0,39.0
31.0,34.0,34.0,39.0,34.0,42.0,30.0,36.0
27.0,31.0,28.0,34.0,34.0,41.0,28.0,31.0
23.0,27.0,22.0,28.0,33.0,37.0,25.0,31.0
23.0,26.0,18.0,20.0,32.0,36.0,23.0,30.0
20.0,24.0,12.0,21.0,30.0,33.0,22.0,26.0
19.0,20.0,12.0,16.0,29.0,33.0,22.0,25.0
18.0,17.0,11.0,15.0,28.0,31.0,20.0,23.0
14.0,19.0,11.0,12.0,28.0,31.0,19.0,22.0
15.0,16.0,10.0,11.0,28.0,29.0,19.0,21.0
16.0,16.0,11.0,11.0,27.0,28.0,18.0,20.0
16.0,16.0,10.0,11.0,27.0,28.0,18.0,19.0
