Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,18.0,21.0,20.0,22.0,21.0,20.0,21.0
19.0,19.0,22.0,20.0,23.0,21.0,23.0,21.0
20.0,19.0,23.0,22.0,24.0,23.0,24.0,21.0
22.0,20.0,24.0,21.0,26.0,23.0,25.0,23.0
23.0,22.0,26.0,23.0,27.0,25.0,28.0,24.0
27.0,22.0,28.0,26.0,30.0,26.0,29.0,23.0
28.0,26.0,30.0,27.0,32.0,27.0,29.0,27.0
31.0,29.0,34.0,30.0,34.0,29.0,32.0,28.0
35.0,33.0,36.0,33.0,37.0,33.0,38.0,30.0
39.0,38.0,37.0,33.0,39.0,36.0,40.0,36.0
46.0,41.0,39.0,34.0,42.0,37.0,43.0,37.0
47.0,44.0,42.0,36.0,45.0,39.0,46.0,40.0
52.0,48.0,43.0,41.0,46.0,42.0,50.0,44.0
52.0,51.0,49.0,42.0,50.0,43.0,53.0,46.0
57.0,51.0,49.0,47.0,51.0,48.0,54.0,51.0
57.0,54.0,50.0,45.0,53.0,50.0,57.0,53.0
61.0,56.0,52.0,49.0,56.0,51.0,59.0,56.0
61.0,62.0,56.0,51.0,57.0,55.0,60.0,58.0
65.0,60.0,56.0,56.0,60.0,58.0,63.0,59.0
64.0,66.0,57.0,56.0,64.0,60.0,64.0,61.0
67.0,65.0,60.0,56.0,63.0,65.0,65.0,62.0
67.0,63.0,59.0,59.0,65.0,63.0,65.0,64.0
66.0,65.0,62.0,59.0,67.0,63.0,67.0,64.0
66.0,65.0,61.0,61.0,66.0,67.0,66.0,65.0
65.0,66.0,63.0,61.0,64.0,65.0,66.0,65.0
65.0,66.0,62.0,62.0,66.0,64.0,65.0,65.0
64.0,66.0,60.0,61.0,63.0,63.0,64.0,65.0
63.0,65.0,59.0,60.0,61.0,62.0,62.0,64.0
62.0,64.0,58.0,59.0,59.0,62.0,61.0,64.0
59.0,63.0,56.0,59.0,57.0,60.0,60.0,63.0
57.0,63.0,54.0,58.0,56.0,59.0,58.0,60.0
56.0,62.0,51.0,54.0,53.0,58.0,56.0,59.0
56.0,60.0,46.0,53.0,51.0,57.0,55.0,60.0
53.0,58.0,46.0,51.0,49.0,55.0,54.0,58.0
49.0,55.0,42.0,49.0,48.0,52.0,49.0,55.0
48.0,55.0,40.0,42.0,46.0,49.0,46.0,54.0
46.0,52.0,37.0,40.0,43.0,46.0,45.0,48.0
44.0,50.0,36.0,40.0,40.0,44.0,37.0,45.0
40.0,45.0,31.0,39.0,35.0,42.0,38.0,36.0
36.0,43.0,31.0,34.0,32.0,38.0,29.0,37.0
36.0,39.0,28.0,31.0,34.0,33.0,25.0,28.0
31.0,38.0,25.0,30.0,26.0,32.0,22.0,23.0
32.0,36.0,24.0,28.0,26.0,30.0,19.0,23.0
30.0,33.0,23.0,26.0,24.0,27.0,18.0,23.0
28.0,31.0,22.0,25.0,22.0,26.0,18.0,21.0
27.0,30.0,22.0,24.0,21.0,23.0,17.0,18.0
26.0,28.0,21.0,23.0,19.0,23.0,17.0,17.0
26.0,27.0,21.0,23.0,19.0,21.0,15.0,17.0
25.0,27.0,21.0,22.0,21.0,20.0,15.0,17.0
