Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,19.0,21.0,21.0,21.0,21.0,21.0,20.0
21.0,20.0,23.0,20.0,22.0,21.0,22.0,22.0
23.0,21.0,23.0,21.0,23.0,21.0,22.0,21.0
24.0,22.0,24.0,23.0,24.0,22.0,25.0,22.0
26.0,22.0,27.0,23.0,25.0,23.0,27.0,24.0
27.0,23.0,29.0,25.0,28.0,25.0,29.0,25.0
30.0,26.0,29.0,28.0,31.0,26.0,32.0,29.0
34.0,28.0,32.0,28.0,33.0,26.0,32.0,31.0
36.0,35.0,35.0,31.0,34.0,28.0,35.0,32.0
36.0,36.0,37.0,33.0,36.0,31.0,37.0,34.0
41.0,37.0,38.0,35.0,36.0,34.0,39.0,37.0
43.0,40.0,43.0,37.0,41.0,36.0,43.0,39.0
48.0,39.0,45.0,36.0,42.0,38.0,47.0,42.0
48.0,47.0,47.0,38.0,46.0,42.0,50.0,47.0
57.0,47.0,46.0,41.0,47.0,42.0,53.0,47.0
59.0,57.0,49.0,44.0,48.0,45.0,54.0,49.0
60.0,58.0,48.0,47.0,52.0,45.0,56.0,52.0
64.0,57.0,51.0,47.0,52.0,52.0,56.0,54.0
65.0,62.0,53.0,48.0,55.0,51.0,60.0,56.0
65.0,65.0,54.0,50.0,57.0,52.0,61.0,55.0
66.0,64.0,53.0,52.0,56.0,53.0,60.0,58.0
67.0,66.0,54.0,53.0,57.0,53.0,62.0,61.0
68.0,66.0,55.0,54.0,56.0,55.0,65.0,62.0
67.0,67.0,55.0,54.0,56.0,56.0,63.0,63.0
67.0,67.0,55.0,55.0,56.0,56.0,62.0,63.0
66.0,67.0,54.0,54.0,55.0,56.0,62.0,62.0
66.0,67.0,53.0,54.0,55.0,55.0,61.0,62.0
64.0,66.0,52.0,54.0,54.0,55.0,60.0,62.0
63.0,65.0,50.0,53.0,52.0,54.0,58.0,60.0
61.0,63.0,49.0,52.0,50.0,53.0,58.0,60.0
58.0,62.0,47.0,51.0,48.0,52.0,56.0,59.0
56.0,60.0,45.0,48.0,46.0,50.0,54.0,58.0
54.0,58.0,44.0,47.0,45.0,47.0,53.0,56.0
53.0,55.0,42.0,46.0,41.0,45.0,49.0,54.0
49.0,54.0,39.0,44.0,39.0,43.0,48.0,52.0
47.0,52.0,37.0,42.0,36.0,42.0,45.0,49.0
43.0,46.0,36.0,39.0,33.0,40.0,39.0,48.0
43.0,44.0,32.0,38.0,32.0,35.0,39.0,44.0
36.0,42.0,32.0,37.0,28.0,33.0,34.0,43.0
35.0,36.0,30.0,35.0,26.0,33.0,34.0,37.0
36.0,39.0,28.0,32.0,24.0,27.0,35.0,38.0
32.0,36.0,26.0,30.0,24.0,25.0,33.0,36.0
28.0,33.0,25.0,27.0,19.0,24.0,32.0,34.0
29.0,30.0,21.0,26.0,17.0,22.0,28.0,33.0
27.0,29.0,19.0,24.0,17.0,21.0,28.0,28.0
26.0,27.0,21.0,23.0,17.0,19.0,24.0,28.0
25.0,27.0,21.0,22.0,17.0,19.0,24.0,23.0
26.0,26.0,20.0,21.0,16.0,17.0,18.0,25.0
25.0,25.0,20.0,21.0,15.0,17.0,19.0,20.0
