Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,21.0,19.0,22.0,19.0,19.0,21.0
24.0,22.0,22.0,20.0,22.0,21.0,21.0,19.0
24.0,23.0,23.0,21.0,23.0,21.0,21.0,21.0
25.0,25.0,24.0,23.0,24.0,21.0,22.0,22.0
29.0,25.0,27.0,23.0,25.0,23.0,25.0,22.0
31.0,27.0,28.0,24.0,28.0,24.0,26.0,20.0
32.0,30.0,30.0,26.0,31.0,27.0,28.0,23.0
37.0,32.0,32.0,28.0,34.0,29.0,28.0,25.0
38.0,35.0,34.0,30.0,35.0,33.0,31.0,27.0
42.0,35.0,37.0,32.0,40.0,32.0,35.0,27.0
44.0,38.0,38.0,34.0,43.0,38.0,37.0,30.0
44.0,39.0,42.0,37.0,43.0,38.0,39.0,36.0
47.0,41.0,45.0,40.0,48.0,43.0,43.0,37.0
50.0,43.0,46.0,44.0,50.0,48.0,44.0,40.0
52.0,47.0,47.0,46.0,49.0,48.0,47.0,42.0
53.0,49.0,51.0,45.0,52.0,49.0,50.0,46.0
55.0,50.0,52.0,48.0,58.0,52.0,57.0,51.0
56.0,54.0,55.0,50.0,61.0,58.0,58.0,52.0
61.0,55.0,56.0,52.0,67.0,61.0,54.0,54.0
61.0,60.0,58.0,55.0,67.0,65.0,57.0,51.0
61.0,61.0,61.0,55.0,65.0,67.0,55.0,55.0
62.0,61.0,60.0,57.0,72.0,66.0,56.0,54.0
62.0,61.0,59.0,58.0,71.0,70.0,57.0,56.0
62.0,61.0,59.0,59.0,67.0,72.0,58.0,56.0
62.0,62.0,59.0,60.0,72.0,69.0,57.0,57.0
60.0,62.0,59.0,59.0,69.0,67.0,57.0,57.0
60.0,62.0,57.0,59.0,67.0,70.0,56.0,57.0
59.0,61.0,56.0,58.0,69.0,69.0,54.0,56.0
57.0,60.0,55.0,57.0,66.0,68.0,53.0,55.0
56.0,60.0,53.0,56.0,65.0,67.0,51.0,53.0
54.0,59.0,52.0,54.0,62.0,65.0,48.0,53.0
53.0,57.0,49.0,53.0,60.0,63.0,47.0,51.0
51.0,55.0,46.0,50.0,58.0,62.0,45.0,50.0
48.0,51.0,43.0,49.0,55.0,62.0,44.0,47.0
47.0,51.0,41.0,45.0,54.0,59.0,39.0,46.0
44.0,49.0,36.0,42.0,54.0,56.0,37.0,42.0
42.0,47.0,35.0,37.0,50.0,55.0,35.0,40.0
40.0,45.0,32.0,37.0,47.0,54.0,31.0,37.0
38.0,42.0,28.0,34.0,45.0,47.0,28.0,33.0
36.0,42.0,25.0,31.0,44.0,46.0,24.0,32.0
35.0,39.0,24.0,30.0,39.0,45.0,23.0,33.0
30.0,37.0,22.0,26.0,37.0,45.0,24.0,29.0
30.0,37.0,22.0,23.0,37.0,43.0,23.0,26.0
30.0,34.0,20.0,24.0,37.0,41.0,21.0,25.0
28.0,32.0,18.0,20.0,37.0,39.0,21.0,23.0
27.0,28.0,18.0,20.0,37.0,38.0,17.0,22.0
26.0,28.0,17.0,19.0,35.0,37.0,18.0,20.0
25.0,27.0,17.0,17.0,34.0,36.0,17.0,19.0
26.0,25.0,17.0,18.0,34.0,36.0,16.0,18.0
