Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,22.0,20.0,20.0,23.0,19.0,20.0,20.0
22.0,21.0,21.0,19.0,22.0,18.0,21.0,20.0
24.0,21.0,23.0,19.0,22.0,19.0,22.0,22.0
25.0,21.0,24.0,21.0,23.0,20.0,24.0,21.0
25.0,23.0,26.0,23.0,25.0,21.0,26.0,22.0
27.0,25.0,26.0,22.0,27.0,23.0,27.0,23.0
31.0,26.0,29.0,24.0,29.0,25.0,29.0,25.0
33.0,30.0,30.0,24.0,29.0,26.0,31.0,27.0
35.0,31.0,32.0,28.0,31.0,27.0,33.0,28.0
39.0,33.0,36.0,29.0,35.0,28.0,35.0,31.0
40.0,34.0,38.0,33.0,36.0,31.0,39.0,32.0
42.0,37.0,39.0,34.0,39.0,35.0,41.0,34.0
44.0,40.0,42.0,38.0,39.0,36.0,42.0,37.0
47.0,40.0,43.0,41.0,41.0,37.0,44.0,39.0
48.0,45.0,48.0,42.0,43.0,39.0,47.0,42.0
51.0,47.0,49.0,45.0,47.0,41.0,50.0,45.0
51.0,48.0,50.0,48.0,48.0,43.0,53.0,49.0
54.0,50.0,55.0,50.0,48.0,45.0,51.0,52.0
56.0,50.0,55.0,52.0,49.0,47.0,54.0,52.0
56.0,51.0,57.0,52.0,52.0,48.0,56.0,53.0
56.0,53.0,56.0,56.0,53.0,49.0,57.0,57.0
58.0,54.0,61.0,57.0,52.0,50.0,57.0,56.0
57.0,57.0,59.0,55.0,52.0,52.0,58.0,57.0
56.0,57.0,56.0,57.0,53.0,52.0,59.0,56.0
57.0,56.0,55.0,55.0,53.0,52.0,58.0,58.0
56.0,56.0,55.0,55.0,52.0,52.0,56.0,57.0
55.0,57.0,53.0,55.0,51.0,52.0,55.0,57.0
54.0,57.0,51.0,54.0,49.0,52.0,54.0,56.0
53.0,56.0,50.0,52.0,49.0,50.0,53.0,55.0
51.0,54.0,48.0,51.0,47.0,48.0,50.0,55.0
48.0,50.0,46.0,51.0,45.0,48.0,49.0,52.0
40.0,49.0,45.0,47.0,42.0,48.0,49.0,50.0
40.0,48.0,42.0,47.0,40.0,46.0,46.0,49.0
40.0,46.0,40.0,46.0,39.0,44.0,43.0,48.0
39.0,42.0,38.0,44.0,35.0,42.0,41.0,46.0
37.0,41.0,37.0,41.0,32.0,41.0,39.0,42.0
33.0,38.0,31.0,40.0,31.0,36.0,33.0,39.0
29.0,36.0,31.0,34.0,27.0,33.0,31.0,35.0
27.0,32.0,23.0,32.0,23.0,31.0,30.0,34.0
25.0,28.0,24.0,32.0,22.0,29.0,26.0,31.0
22.0,27.0,23.0,27.0,21.0,26.0,23.0,32.0
21.0,26.0,17.0,26.0,18.0,23.0,22.0,30.0
19.0,24.0,17.0,17.0,17.0,20.0,24.0,26.0
19.0,23.0,12.0,17.0,14.0,17.0,24.0,24.0
18.0,22.0,13.0,12.0,13.0,15.0,20.0,24.0
16.0,20.0,9.0,13.0,12.0,15.0,19.0,21.0
16.0,18.0,8.0,11.0,13.0,13.0,17.0,20.0
17.0,15.0,9.0,10.0,10.0,12.0,15.0,19.0
15.0,16.0,9.0,8.0,10.0,11.0,16.0,16.0
