Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,20.0,19.0,19.0,21.0,21.0,19.0
21.0,20.0,21.0,19.0,22.0,20.0,22.0,21.0
22.0,20.0,22.0,21.0,22.0,20.0,25.0,22.0
24.0,21.0,23.0,21.0,24.0,22.0,26.0,24.0
25.0,21.0,25.0,22.0,25.0,23.0,27.0,24.0
26.0,22.0,27.0,23.0,28.0,24.0,29.0,25.0
28.0,24.0,30.0,25.0,30.0,25.0,30.0,25.0
30.0,26.0,31.0,27.0,31.0,28.0,33.0,29.0
32.0,29.0,33.0,30.0,34.0,28.0,36.0,31.0
36.0,32.0,40.0,31.0,35.0,30.0,39.0,32.0
39.0,35.0,40.0,33.0,38.0,33.0,41.0,35.0
43.0,39.0,40.0,39.0,41.0,36.0,44.0,35.0
47.0,40.0,45.0,38.0,44.0,40.0,44.0,37.0
49.0,43.0,44.0,42.0,48.0,42.0,46.0,40.0
48.0,47.0,48.0,44.0,48.0,44.0,48.0,44.0
51.0,47.0,49.0,46.0,51.0,46.0,49.0,45.0
54.0,49.0,54.0,49.0,51.0,47.0,51.0,46.0
57.0,51.0,57.0,49.0,53.0,50.0,53.0,47.0
56.0,53.0,58.0,54.0,55.0,52.0,52.0,49.0
58.0,54.0,59.0,55.0,57.0,56.0,54.0,50.0
59.0,56.0,57.0,57.0,58.0,57.0,55.0,51.0
60.0,56.0,58.0,57.0,57.0,57.0,55.0,53.0
59.0,58.0,60.0,57.0,58.0,58.0,55.0,54.0
61.0,59.0,59.0,59.0,59.0,58.0,56.0,54.0
59.0,60.0,59.0,59.0,58.0,58.0,55.0,55.0
59.0,59.0,58.0,59.0,58.0,59.0,54.0,55.0
58.0,59.0,58.0,59.0,57.0,58.0,53.0,54.0
56.0,58.0,57.0,58.0,56.0,58.0,51.0,54.0
55.0,57.0,55.0,57.0,54.0,57.0,50.0,53.0
53.0,56.0,53.0,56.0,52.0,56.0,49.0,52.0
52.0,54.0,52.0,56.0,50.0,55.0,47.0,51.0
51.0,53.0,50.0,53.0,49.0,52.0,44.0,48.0
46.0,52.0,46.0,51.0,45.0,51.0,42.0,46.0
44.0,51.0,45.0,45.0,43.0,47.0,40.0,43.0
43.0,47.0,35.0,46.0,43.0,46.0,37.0,43.0
44.0,46.0,37.0,41.0,39.0,45.0,35.0,41.0
40.0,46.0,30.0,36.0,37.0,42.0,34.0,37.0
38.0,45.0,25.0,36.0,36.0,39.0,32.0,36.0
36.0,42.0,25.0,34.0,31.0,39.0,27.0,34.0
34.0,39.0,25.0,32.0,31.0,39.0,25.0,32.0
30.0,38.0,23.0,28.0,31.0,35.0,24.0,29.0
30.0,34.0,21.0,25.0,28.0,33.0,23.0,25.0
27.0,31.0,17.0,23.0,27.0,31.0,21.0,24.0
24.0,29.0,17.0,21.0,25.0,28.0,19.0,21.0
23.0,26.0,15.0,19.0,25.0,27.0,19.0,20.0
21.0,25.0,15.0,17.0,23.0,26.0,18.0,19.0
22.0,20.0,14.0,16.0,23.0,25.0,17.0,19.0
21.0,21.0,13.0,15.0,23.0,23.0,17.0,18.0
22.0,21.0,14.0,14.0,22.0,24.0,16.0,17.0
