Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,20.0,20.0,20.0,21.0,22.0,19.0,19.0
23.0,22.0,22.0,21.0,23.0,21.0,19.0,19.0
25.0,22.0,23.0,22.0,22.0,22.0,21.0,19.0
25.0,22.0,26.0,22.0,24.0,22.0,23.0,21.0
27.0,24.0,27.0,23.0,26.0,23.0,23.0,21.0
28.0,26.0,28.0,25.0,28.0,25.0,25.0,23.0
31.0,27.0,30.0,26.0,29.0,27.0,26.0,25.0
33.0,29.0,33.0,27.0,32.0,29.0,30.0,26.0
37.0,34.0,35.0,32.0,35.0,31.0,33.0,27.0
39.0,36.0,39.0,34.0,37.0,33.0,35.0,29.0
43.0,37.0,42.0,34.0,41.0,35.0,37.0,35.0
45.0,41.0,44.0,38.0,44.0,40.0,40.0,35.0
52.0,44.0,43.0,41.0,48.0,43.0,43.0,38.0
53.0,48.0,50.0,42.0,51.0,43.0,44.0,43.0
53.0,50.0,50.0,45.0,52.0,47.0,50.0,43.0
56.0,51.0,52.0,47.0,55.0,48.0,53.0,48.0
57.0,54.0,54.0,50.0,57.0,51.0,53.0,50.0
61.0,56.0,56.0,54.0,57.0,54.0,55.0,51.0
62.0,57.0,62.0,57.0,58.0,55.0,58.0,55.0
63.0,58.0,65.0,60.0,60.0,56.0,60.0,56.0
64.0,61.0,65.0,63.0,61.0,57.0,60.0,55.0
66.0,62.0,68.0,62.0,61.0,59.0,60.0,57.0
66.0,65.0,67.0,67.0,60.0,60.0,59.0,58.0
66.0,65.0,64.0,68.0,61.0,60.0,59.0,59.0
66.0,67.0,68.0,68.0,61.0,61.0,59.0,59.0
66.0,66.0,67.0,70.0,60.0,61.0,58.0,59.0
64.0,66.0,69.0,68.0,59.0,60.0,57.0,58.0
63.0,68.0,66.0,67.0,58.0,60.0,56.0,58.0
64.0,64.0,65.0,69.0,57.0,58.0,55.0,56.0
62.0,64.0,64.0,67.0,54.0,56.0,52.0,55.0
58.0,63.0,62.0,67.0,52.0,52.0,49.0,52.0
56.0,58.0,59.0,63.0,51.0,52.0,47.0,51.0
52.0,58.0,56.0,61.0,47.0,51.0,44.0,49.0
52.0,54.0,52.0,58.0,45.0,51.0,42.0,47.0
47.0,52.0,49.0,56.0,43.0,50.0,41.0,42.0
46.0,48.0,48.0,54.0,42.0,46.0,37.0,41.0
43.0,49.0,45.0,51.0,39.0,44.0,33.0,39.0
42.0,47.0,41.0,49.0,38.0,42.0,30.0,37.0
40.0,46.0,41.0,46.0,35.0,39.0,27.0,36.0
39.0,43.0,41.0,43.0,33.0,36.0,28.0,35.0
36.0,41.0,37.0,41.0,31.0,33.0,28.0,32.0
33.0,38.0,35.0,40.0,26.0,31.0,27.0,30.0
34.0,36.0,33.0,37.0,26.0,28.0,24.0,28.0
32.0,35.0,31.0,33.0,26.0,28.0,24.0,26.0
30.0,34.0,30.0,31.0,24.0,28.0,22.0,25.0
30.0,32.0,28.0,30.0,23.0,27.0,18.0,24.0
30.0,32.0,26.0,29.0,23.0,25.0,20.0,23.0
29.0,31.0,26.0,27.0,23.0,25.0,19.0,22.0
29.0,31.0,26.0,27.0,23.0,24.0,20.0,20.0
