Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,21.0,19.0,19.0,21.0,20.0,22.0,22.0
22.0,21.0,20.0,19.0,21.0,21.0,23.0,21.0
23.0,21.0,22.0,20.0,23.0,21.0,24.0,23.0
24.0,22.0,24.0,21.0,24.0,23.0,26.0,24.0
26.0,24.0,26.0,22.0,26.0,24.0,28.0,25.0
28.0,27.0,28.0,23.0,28.0,25.0,31.0,26.0
30.0,27.0,29.0,23.0,30.0,26.0,31.0,28.0
32.0,29.0,30.0,26.0,32.0,28.0,34.0,30.0
36.0,30.0,33.0,27.0,34.0,29.0,38.0,33.0
38.0,33.0,34.0,32.0,36.0,30.0,41.0,37.0
37.0,37.0,38.0,32.0,38.0,34.0,42.0,40.0
41.0,36.0,40.0,35.0,41.0,34.0,46.0,41.0
43.0,38.0,43.0,40.0,43.0,39.0,48.0,47.0
45.0,40.0,43.0,40.0,46.0,41.0,51.0,48.0
46.0,42.0,48.0,41.0,47.0,44.0,55.0,52.0
48.0,43.0,49.0,46.0,51.0,45.0,56.0,51.0
49.0,45.0,54.0,47.0,52.0,50.0,58.0,53.0
50.0,47.0,55.0,51.0,60.0,51.0,61.0,56.0
51.0,48.0,56.0,52.0,58.0,56.0,62.0,57.0
51.0,49.0,57.0,55.0,63.0,53.0,63.0,59.0
52.0,50.0,59.0,56.0,61.0,58.0,63.0,61.0
53.0,51.0,60.0,58.0,63.0,61.0,65.0,61.0
53.0,52.0,58.0,58.0,64.0,62.0,64.0,64.0
53.0,52.0,59.0,59.0,64.0,63.0,65.0,64.0
52.0,52.0,59.0,60.0,63.0,64.0,64.0,64.0
52.0,52.0,59.0,60.0,63.0,64.0,64.0,64.0
50.0,52.0,58.0,59.0,62.0,64.0,63.0,64.0
49.0,51.0,56.0,59.0,61.0,63.0,61.0,63.0
47.0,50.0,56.0,58.0,59.0,63.0,60.0,62.0
46.0,50.0,55.0,57.0,58.0,61.0,57.0,62.0
45.0,47.0,53.0,56.0,57.0,60.0,56.0,57.0
42.0,47.0,51.0,54.0,54.0,57.0,50.0,57.0
40.0,45.0,47.0,52.0,51.0,57.0,48.0,55.0
39.0,42.0,46.0,50.0,50.0,54.0,46.0,51.0
31.0,41.0,43.0,47.0,47.0,51.0,45.0,48.0
32.0,39.0,41.0,46.0,44.0,50.0,39.0,47.0
30.0,33.0,38.0,44.0,42.0,48.0,36.0,48.0
24.0,34.0,35.0,40.0,39.0,44.0,38.0,43.0
22.0,30.0,34.0,38.0,36.0,40.0,35.0,41.0
20.0,28.0,32.0,35.0,36.0,35.0,33.0,39.0
20.0,25.0,29.0,33.0,30.0,35.0,32.0,37.0
16.0,23.0,29.0,31.0,29.0,36.0,30.0,36.0
17.0,18.0,26.0,30.0,28.0,32.0,28.0,34.0
15.0,17.0,25.0,28.0,23.0,31.0,28.0,31.0
14.0,18.0,25.0,26.0,24.0,28.0,26.0,29.0
13.0,16.0,21.0,25.0,23.0,26.0,25.0,28.0
14.0,15.0,20.0,23.0,23.0,24.0,24.0,27.0
14.0,14.0,21.0,22.0,22.0,23.0,24.0,26.0
14.0,14.0,21.0,23.0,23.0,23.0,25.0,25.0
