Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,21.0,20.0,20.0,20.0,21.0,19.0,21.0
22.0,21.0,21.0,19.0,21.0,20.0,22.0,19.0
23.0,20.0,22.0,21.0,22.0,20.0,24.0,21.0
24.0,23.0,24.0,21.0,24.0,22.0,24.0,22.0
24.0,24.0,25.0,22.0,26.0,24.0,25.0,23.0
26.0,24.0,27.0,23.0,27.0,25.0,27.0,25.0
29.0,25.0,29.0,24.0,30.0,25.0,30.0,26.0
32.0,28.0,31.0,26.0,31.0,28.0,33.0,30.0
34.0,31.0,32.0,29.0,35.0,30.0,37.0,29.0
37.0,33.0,35.0,31.0,37.0,30.0,40.0,32.0
39.0,36.0,38.0,34.0,38.0,34.0,40.0,36.0
44.0,38.0,42.0,36.0,43.0,35.0,41.0,38.0
46.0,43.0,43.0,36.0,44.0,37.0,44.0,40.0
47.0,44.0,43.0,41.0,46.0,40.0,45.0,42.0
50.0,46.0,47.0,43.0,48.0,44.0,50.0,44.0
53.0,48.0,49.0,44.0,51.0,46.0,52.0,50.0
55.0,51.0,51.0,46.0,52.0,47.0,56.0,49.0
60.0,55.0,52.0,50.0,54.0,50.0,55.0,50.0
60.0,59.0,53.0,52.0,55.0,52.0,54.0,53.0
60.0,60.0,56.0,52.0,57.0,54.0,57.0,54.0
62.0,59.0,57.0,53.0,56.0,56.0,58.0,56.0
63.0,62.0,57.0,55.0,58.0,55.0,61.0,58.0
63.0,62.0,57.0,55.0,58.0,57.0,61.0,60.0
61.0,63.0,56.0,56.0,58.0,58.0,61.0,61.0
61.0,62.0,57.0,56.0,59.0,58.0,61.0,61.0
61.0,62.0,56.0,56.0,58.0,58.0,61.0,61.0
60.0,61.0,55.0,56.0,57.0,58.0,59.0,61.0
58.0,61.0,54.0,56.0,55.0,57.0,58.0,60.0
57.0,59.0,52.0,55.0,54.0,55.0,57.0,60.0
55.0,57.0,51.0,53.0,51.0,55.0,55.0,58.0
52.0,57.0,47.0,52.0,49.0,52.0,54.0,57.0
50.0,54.0,46.0,50.0,48.0,52.0,51.0,56.0
48.0,50.0,43.0,48.0,45.0,50.0,49.0,55.0
43.0,49.0,39.0,47.0,42.0,48.0,48.0,52.0
42.0,47.0,39.0,42.0,40.0,44.0,43.0,50.0
40.0,48.0,35.0,40.0,37.0,42.0,41.0,48.0
38.0,45.0,31.0,39.0,36.0,37.0,40.0,45.0
35.0,39.0,30.0,33.0,30.0,36.0,35.0,42.0
29.0,38.0,28.0,31.0,30.0,36.0,34.0,37.0
30.0,34.0,24.0,27.0,27.0,34.0,32.0,36.0
28.0,34.0,20.0,27.0,26.0,30.0,30.0,31.0
26.0,32.0,20.0,26.0,23.0,29.0,27.0,31.0
26.0,28.0,20.0,24.0,22.0,24.0,23.0,27.0
25.0,27.0,17.0,22.0,25.0,23.0,21.0,26.0
24.0,26.0,16.0,19.0,20.0,22.0,20.0,24.0
23.0,24.0,15.0,18.0,18.0,17.0,19.0,24.0
23.0,24.0,14.0,16.0,15.0,21.0,20.0,22.0
21.0,24.0,13.0,15.0,18.0,19.0,19.0,20.0
22.0,24.0,14.0,14.0,18.0,19.0,20.0,19.0
