Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,21.0,20.0,19.0,21.0,22.0,21.0
20.0,21.0,22.0,20.0,21.0,21.0,23.0,21.0
22.0,21.0,22.0,21.0,23.0,20.0,24.0,21.0
24.0,24.0,24.0,21.0,24.0,22.0,25.0,23.0
28.0,24.0,25.0,22.0,26.0,23.0,26.0,24.0
30.0,27.0,27.0,23.0,28.0,25.0,29.0,25.0
33.0,28.0,28.0,25.0,31.0,26.0,31.0,25.0
35.0,31.0,30.0,27.0,33.0,27.0,32.0,27.0
36.0,32.0,33.0,27.0,34.0,32.0,32.0,30.0
39.0,35.0,35.0,29.0,36.0,34.0,36.0,31.0
42.0,37.0,37.0,32.0,42.0,34.0,37.0,33.0
45.0,38.0,41.0,33.0,43.0,37.0,40.0,35.0
47.0,41.0,41.0,36.0,45.0,40.0,41.0,36.0
49.0,45.0,43.0,39.0,46.0,43.0,43.0,37.0
55.0,46.0,46.0,42.0,51.0,45.0,45.0,41.0
57.0,50.0,50.0,48.0,51.0,50.0,47.0,44.0
56.0,52.0,56.0,49.0,55.0,50.0,48.0,45.0
59.0,54.0,55.0,54.0,56.0,53.0,50.0,46.0
61.0,56.0,58.0,55.0,58.0,55.0,51.0,47.0
62.0,57.0,59.0,55.0,59.0,55.0,52.0,49.0
62.0,61.0,60.0,57.0,60.0,55.0,52.0,50.0
60.0,60.0,59.0,57.0,59.0,58.0,53.0,51.0
60.0,60.0,60.0,59.0,59.0,59.0,54.0,52.0
60.0,61.0,59.0,59.0,60.0,59.0,54.0,53.0
60.0,60.0,60.0,59.0,60.0,60.0,53.0,54.0
60.0,60.0,59.0,59.0,59.0,60.0,54.0,53.0
59.0,60.0,58.0,59.0,58.0,60.0,53.0,53.0
58.0,59.0,57.0,58.0,57.0,59.0,51.0,53.0
55.0,58.0,55.0,57.0,56.0,58.0,49.0,52.0
53.0,57.0,53.0,54.0,55.0,57.0,48.0,51.0
52.0,56.0,50.0,54.0,53.0,56.0,46.0,49.0
51.0,55.0,46.0,50.0,51.0,55.0,44.0,48.0
47.0,53.0,41.0,51.0,49.0,52.0,42.0,47.0
46.0,51.0,41.0,46.0,44.0,50.0,40.0,44.0
44.0,47.0,40.0,45.0,42.0,48.0,37.0,43.0
38.0,47.0,39.0,44.0,42.0,46.0,34.0,41.0
38.0,41.0,37.0,41.0,38.0,44.0,33.0,38.0
33.0,42.0,32.0,38.0,36.0,39.0,31.0,36.0
32.0,35.0,28.0,36.0,33.0,39.0,29.0,34.0
27.0,34.0,28.0,31.0,28.0,33.0,27.0,32.0
27.0,33.0,30.0,29.0,28.0,31.0,24.0,31.0
24.0,29.0,24.0,29.0,25.0,29.0,22.0,30.0
21.0,29.0,23.0,22.0,23.0,26.0,22.0,27.0
21.0,25.0,18.0,24.0,21.0,25.0,23.0,26.0
21.0,24.0,15.0,20.0,19.0,21.0,22.0,25.0
20.0,23.0,16.0,15.0,18.0,20.0,22.0,24.0
19.0,22.0,16.0,17.0,17.0,20.0,21.0,23.0
20.0,21.0,16.0,16.0,17.0,18.0,21.0,22.0
20.0,21.0,15.0,16.0,17.0,17.0,21.0,22.0
