Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,20.0,21.0,22.0,23.0,22.0,21.0
21.0,20.0,21.0,19.0,24.0,22.0,23.0,22.0
22.0,21.0,22.0,20.0,25.0,22.0,24.0,22.0
24.0,21.0,24.0,21.0,25.0,24.0,25.0,23.0
25.0,22.0,26.0,23.0,28.0,25.0,27.0,25.0
27.0,24.0,28.0,23.0,29.0,27.0,29.0,27.0
30.0,26.0,30.0,24.0,33.0,27.0,31.0,28.0
33.0,29.0,31.0,27.0,34.0,31.0,35.0,29.0
34.0,31.0,36.0,28.0,37.0,32.0,36.0,33.0
39.0,31.0,36.0,34.0,39.0,33.0,42.0,35.0
39.0,36.0,42.0,38.0,42.0,35.0,45.0,43.0
47.0,37.0,45.0,37.0,42.0,38.0,51.0,45.0
50.0,42.0,49.0,41.0,43.0,40.0,53.0,52.0
49.0,44.0,48.0,46.0,47.0,41.0,52.0,51.0
53.0,48.0,53.0,47.0,49.0,45.0,58.0,52.0
56.0,51.0,55.0,53.0,51.0,46.0,60.0,52.0
58.0,56.0,63.0,55.0,54.0,47.0,60.0,54.0
60.0,57.0,63.0,64.0,54.0,49.0,63.0,57.0
62.0,57.0,68.0,64.0,55.0,52.0,62.0,59.0
63.0,60.0,74.0,68.0,58.0,54.0,64.0,61.0
62.0,61.0,75.0,72.0,59.0,54.0,65.0,62.0
64.0,61.0,79.0,74.0,58.0,55.0,65.0,64.0
64.0,63.0,78.0,77.0,58.0,58.0,65.0,65.0
63.0,64.0,76.0,77.0,57.0,58.0,66.0,65.0
63.0,64.0,76.0,76.0,57.0,58.0,65.0,65.0
63.0,64.0,75.0,76.0,56.0,57.0,64.0,65.0
62.0,64.0,74.0,75.0,56.0,57.0,64.0,65.0
61.0,63.0,73.0,75.0,55.0,56.0,63.0,64.0
60.0,62.0,71.0,74.0,54.0,55.0,62.0,64.0
58.0,61.0,69.0,72.0,51.0,55.0,60.0,63.0
56.0,62.0,67.0,71.0,49.0,52.0,57.0,61.0
54.0,59.0,65.0,70.0,47.0,51.0,55.0,57.0
52.0,57.0,63.0,67.0,45.0,50.0,50.0,56.0
50.0,54.0,61.0,63.0,44.0,48.0,46.0,50.0
47.0,52.0,59.0,64.0,39.0,47.0,43.0,47.0
45.0,49.0,56.0,62.0,38.0,41.0,40.0,47.0
41.0,47.0,54.0,57.0,32.0,41.0,36.0,46.0
38.0,42.0,49.0,55.0,31.0,33.0,36.0,41.0
32.0,40.0,47.0,52.0,32.0,31.0,32.0,38.0
31.0,36.0,45.0,49.0,27.0,31.0,31.0,38.0
25.0,33.0,43.0,46.0,27.0,25.0,31.0,33.0
25.0,31.0,38.0,44.0,22.0,28.0,27.0,32.0
25.0,28.0,35.0,36.0,18.0,25.0,24.0,28.0
22.0,26.0,30.0,32.0,18.0,20.0,21.0,28.0
21.0,25.0,30.0,36.0,16.0,18.0,21.0,25.0
21.0,24.0,31.0,32.0,12.0,17.0,21.0,24.0
20.0,23.0,27.0,33.0,14.0,12.0,21.0,22.0
20.0,22.0,28.0,31.0,12.0,12.0,20.0,21.0
20.0,21.0,31.0,29.0,12.0,12.0,20.0,21.0
