Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,18.0,22.0,18.0,20.0,21.0,22.0,18.0
21.0,20.0,22.0,20.0,21.0,20.0,21.0,19.0
22.0,20.0,22.0,20.0,23.0,20.0,21.0,20.0
23.0,21.0,23.0,21.0,24.0,21.0,24.0,20.0
25.0,22.0,25.0,22.0,26.0,22.0,25.0,22.0
27.0,24.0,27.0,23.0,27.0,24.0,27.0,25.0
30.0,25.0,28.0,27.0,30.0,26.0,29.0,26.0
31.0,25.0,33.0,25.0,32.0,29.0,32.0,29.0
32.0,27.0,34.0,27.0,36.0,32.0,37.0,32.0
36.0,29.0,36.0,30.0,43.0,34.0,38.0,37.0
38.0,33.0,39.0,32.0,42.0,38.0,42.0,37.0
41.0,37.0,39.0,37.0,43.0,40.0,44.0,37.0
43.0,40.0,42.0,38.0,45.0,41.0,45.0,41.0
47.0,40.0,46.0,37.0,49.0,45.0,48.0,42.0
48.0,46.0,46.0,41.0,51.0,45.0,48.0,46.0
48.0,45.0,47.0,44.0,53.0,47.0,50.0,47.0
51.0,46.0,49.0,46.0,54.0,49.0,55.0,50.0
53.0,50.0,50.0,47.0,55.0,50.0,58.0,53.0
57.0,50.0,52.0,49.0,55.0,53.0,59.0,55.0
57.0,56.0,54.0,50.0,59.0,54.0,60.0,56.0
61.0,56.0,54.0,52.0,57.0,55.0,59.0,59.0
63.0,58.0,54.0,54.0,58.0,56.0,63.0,59.0
60.0,59.0,55.0,54.0,58.0,58.0,61.0,60.0
60.0,60.0,54.0,54.0,58.0,59.0,61.0,60.0
61.0,60.0,54.0,54.0,58.0,58.0,61.0,61.0
60.0,59.0,53.0,54.0,58.0,58.0,61.0,60.0
58.0,59.0,52.0,53.0,56.0,58.0,59.0,60.0
57.0,59.0,51.0,53.0,56.0,57.0,58.0,58.0
55.0,58.0,50.0,52.0,53.0,56.0,54.0,58.0
53.0,56.0,48.0,51.0,51.0,57.0,53.0,54.0
52.0,55.0,46.0,49.0,50.0,53.0,51.0,53.0
49.0,54.0,43.0,48.0,49.0,50.0,49.0,50.0
48.0,51.0,41.0,45.0,46.0,50.0,46.0,51.0
46.0,50.0,38.0,44.0,43.0,48.0,44.0,49.0
43.0,48.0,37.0,40.0,40.0,46.0,42.0,46.0
40.0,46.0,31.0,39.0,38.0,43.0,40.0,43.0
39.0,42.0,29.0,32.0,34.0,39.0,36.0,43.0
35.0,39.0,27.0,30.0,32.0,36.0,35.0,35.0
31.0,35.0,22.0,28.0,24.0,34.0,27.0,35.0
27.0,33.0,19.0,20.0,24.0,29.0,26.0,33.0
28.0,31.0,15.0,22.0,23.0,26.0,23.0,30.0
25.0,30.0,13.0,18.0,18.0,24.0,25.0,24.0
24.0,28.0,15.0,13.0,16.0,22.0,19.0,22.0
22.0,26.0,10.0,13.0,16.0,19.0,15.0,20.0
22.0,24.0,7.0,14.0,14.0,18.0,14.0,23.0
17.0,23.0,9.0,10.0,13.0,15.0,16.0,17.0
19.0,19.0,9.0,9.0,11.0,14.0,14.0,16.0
18.0,17.0,8.0,9.0,12.0,13.0,12.0,16.0
17.0,17.0,9.0,10.0,11.0,13.0,15.0,14.0
