Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,21.0,19.0,21.0,19.0,21.0,21.0
23.0,22.0,20.0,20.0,22.0,20.0,24.0,22.0
26.0,22.0,22.0,19.0,23.0,21.0,24.0,22.0
27.0,22.0,23.0,21.0,25.0,22.0,26.0,24.0
27.0,24.0,24.0,22.0,27.0,23.0,28.0,25.0
29.0,26.0,26.0,24.0,27.0,25.0,30.0,27.0
31.0,27.0,30.0,25.0,30.0,25.0,32.0,28.0
33.0,30.0,32.0,28.0,32.0,29.0,35.0,30.0
38.0,31.0,37.0,29.0,33.0,31.0,36.0,34.0
40.0,34.0,38.0,34.0,37.0,30.0,37.0,35.0
42.0,36.0,41.0,36.0,39.0,34.0,40.0,36.0
46.0,39.0,41.0,37.0,44.0,35.0,45.0,41.0
50.0,42.0,48.0,38.0,45.0,42.0,49.0,44.0
52.0,48.0,48.0,41.0,47.0,43.0,49.0,45.0
51.0,48.0,50.0,44.0,52.0,44.0,53.0,47.0
54.0,50.0,54.0,47.0,53.0,47.0,54.0,48.0
53.0,53.0,57.0,49.0,54.0,50.0,55.0,52.0
54.0,53.0,57.0,52.0,54.0,51.0,57.0,54.0
57.0,54.0,53.0,54.0,56.0,53.0,61.0,55.0
59.0,56.0,56.0,53.0,59.0,52.0,61.0,56.0
59.0,58.0,58.0,54.0,57.0,54.0,61.0,58.0
61.0,59.0,57.0,57.0,56.0,57.0,60.0,60.0
61.0,61.0,59.0,57.0,59.0,57.0,61.0,59.0
61.0,60.0,58.0,59.0,58.0,58.0,62.0,60.0
61.0,61.0,59.0,60.0,58.0,58.0,60.0,61.0
60.0,61.0,59.0,59.0,57.0,59.0,61.0,61.0
59.0,60.0,58.0,59.0,56.0,57.0,60.0,61.0
58.0,60.0,57.0,58.0,53.0,56.0,59.0,60.0
57.0,60.0,56.0,57.0,52.0,55.0,57.0,60.0
55.0,58.0,54.0,56.0,51.0,53.0,55.0,59.0
52.0,56.0,52.0,55.0,49.0,52.0,54.0,58.0
50.0,55.0,51.0,53.0,46.0,51.0,52.0,58.0
47.0,52.0,47.0,52.0,45.0,46.0,50.0,55.0
43.0,52.0,46.0,50.0,39.0,45.0,46.0,52.0
43.0,50.0,44.0,48.0,35.0,38.0,45.0,49.0
42.0,46.0,41.0,46.0,32.0,39.0,40.0,47.0
37.0,44.0,38.0,43.0,28.0,36.0,39.0,45.0
35.0,41.0,34.0,39.0,26.0,28.0,37.0,41.0
32.0,38.0,34.0,34.0,26.0,27.0,32.0,38.0
28.0,38.0,26.0,33.0,19.0,26.0,32.0,35.0
27.0,34.0,27.0,27.0,18.0,23.0,25.0,33.0
23.0,31.0,20.0,29.0,18.0,21.0,25.0,31.0
23.0,28.0,21.0,25.0,18.0,17.0,25.0,29.0
23.0,28.0,16.0,19.0,16.0,17.0,25.0,26.0
22.0,26.0,14.0,20.0,13.0,16.0,26.0,26.0
21.0,24.0,15.0,16.0,12.0,13.0,24.0,27.0
20.0,23.0,11.0,15.0,12.0,13.0,24.0,25.0
20.0,21.0,12.0,10.0,11.0,13.0,23.0,25.0
20.0,20.0,9.0,13.0,12.0,12.0,23.0,22.0
