Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,22.0,20.0,20.0,20.0,22.0,20.0
23.0,20.0,23.0,22.0,21.0,21.0,22.0,20.0
23.0,21.0,24.0,22.0,23.0,21.0,23.0,21.0
25.0,23.0,26.0,22.0,25.0,21.0,25.0,22.0
25.0,25.0,26.0,24.0,26.0,23.0,26.0,25.0
29.0,25.0,29.0,24.0,29.0,23.0,31.0,26.0
30.0,27.0,30.0,26.0,31.0,26.0,33.0,30.0
33.0,30.0,33.0,29.0,33.0,28.0,33.0,32.0
37.0,33.0,36.0,31.0,35.0,28.0,37.0,33.0
40.0,34.0,38.0,33.0,37.0,31.0,39.0,33.0
42.0,38.0,38.0,36.0,38.0,36.0,41.0,35.0
45.0,40.0,42.0,36.0,42.0,36.0,43.0,38.0
50.0,42.0,42.0,38.0,43.0,36.0,44.0,42.0
50.0,47.0,45.0,44.0,44.0,40.0,46.0,43.0
55.0,46.0,51.0,44.0,45.0,41.0,50.0,45.0
52.0,50.0,52.0,47.0,48.0,43.0,54.0,50.0
56.0,51.0,54.0,48.0,50.0,46.0,59.0,47.0
59.0,53.0,56.0,51.0,51.0,48.0,56.0,52.0
57.0,58.0,58.0,53.0,54.0,50.0,58.0,55.0
59.0,58.0,60.0,56.0,56.0,52.0,61.0,56.0
61.0,57.0,57.0,56.0,58.0,55.0,60.0,58.0
61.0,59.0,58.0,57.0,59.0,56.0,61.0,59.0
61.0,59.0,58.0,57.0,60.0,58.0,61.0,61.0
60.0,59.0,58.0,56.0,60.0,59.0,61.0,61.0
60.0,59.0,57.0,57.0,59.0,59.0,61.0,61.0
59.0,59.0,56.0,57.0,59.0,59.0,61.0,61.0
58.0,59.0,56.0,57.0,57.0,58.0,60.0,61.0
57.0,58.0,55.0,56.0,56.0,58.0,59.0,62.0
55.0,57.0,54.0,56.0,55.0,57.0,58.0,61.0
53.0,56.0,51.0,54.0,52.0,56.0,56.0,61.0
51.0,56.0,49.0,52.0,50.0,55.0,55.0,60.0
49.0,57.0,47.0,52.0,49.0,54.0,53.0,57.0
49.0,53.0,46.0,49.0,48.0,51.0,51.0,55.0
46.0,51.0,43.0,48.0,45.0,50.0,49.0,52.0
43.0,50.0,41.0,43.0,43.0,48.0,49.0,51.0
40.0,47.0,38.0,41.0,40.0,45.0,44.0,50.0
39.0,42.0,34.0,37.0,38.0,43.0,41.0,46.0
36.0,40.0,34.0,37.0,37.0,41.0,39.0,44.0
34.0,39.0,29.0,36.0,34.0,38.0,39.0,43.0
33.0,37.0,29.0,28.0,30.0,33.0,38.0,40.0
30.0,35.0,26.0,29.0,26.0,33.0,32.0,38.0
27.0,33.0,23.0,28.0,24.0,27.0,31.0,37.0
26.0,32.0,21.0,25.0,26.0,25.0,30.0,35.0
26.0,27.0,19.0,22.0,22.0,23.0,29.0,32.0
24.0,25.0,17.0,21.0,19.0,25.0,28.0,30.0
22.0,25.0,19.0,19.0,21.0,23.0,26.0,29.0
22.0,23.0,18.0,17.0,19.0,22.0,26.0,27.0
22.0,23.0,16.0,17.0,20.0,20.0,25.0,27.0
22.0,22.0,16.0,17.0,19.0,22.0,26.0,27.0
