Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,20.0,20.0,20.0,20.0,17.0,18.0,20.0
23.0,21.0,21.0,20.0,20.0,19.0,20.0,19.0
24.0,22.0,23.0,21.0,22.0,20.0,22.0,20.0
27.0,24.0,24.0,21.0,23.0,20.0,23.0,21.0
29.0,26.0,26.0,23.0,24.0,22.0,25.0,22.0
32.0,28.0,28.0,24.0,27.0,22.0,27.0,25.0
35.0,29.0,30.0,26.0,29.0,25.0,32.0,26.0
35.0,30.0,32.0,30.0,31.0,28.0,33.0,30.0
37.0,33.0,35.0,31.0,37.0,28.0,36.0,29.0
40.0,34.0,38.0,35.0,37.0,31.0,37.0,34.0
43.0,37.0,42.0,37.0,39.0,33.0,41.0,37.0
46.0,39.0,43.0,38.0,41.0,36.0,42.0,38.0
48.0,44.0,46.0,41.0,44.0,36.0,46.0,43.0
53.0,45.0,47.0,45.0,45.0,42.0,48.0,45.0
52.0,48.0,51.0,45.0,44.0,43.0,49.0,47.0
55.0,50.0,52.0,50.0,45.0,43.0,52.0,49.0
57.0,52.0,52.0,51.0,48.0,46.0,55.0,53.0
58.0,53.0,57.0,51.0,53.0,42.0,58.0,54.0
59.0,55.0,58.0,53.0,49.0,48.0,59.0,57.0
59.0,56.0,58.0,55.0,51.0,52.0,64.0,59.0
60.0,58.0,60.0,56.0,54.0,50.0,64.0,60.0
61.0,59.0,60.0,59.0,55.0,50.0,64.0,62.0
60.0,59.0,60.0,59.0,54.0,53.0,63.0,63.0
61.0,60.0,60.0,60.0,53.0,54.0,64.0,63.0
61.0,60.0,60.0,60.0,53.0,53.0,63.0,64.0
60.0,61.0,59.0,60.0,53.0,53.0,63.0,64.0
59.0,61.0,59.0,60.0,52.0,53.0,62.0,63.0
58.0,61.0,57.0,59.0,50.0,53.0,61.0,63.0
57.0,59.0,56.0,58.0,49.0,52.0,60.0,62.0
55.0,57.0,54.0,57.0,48.0,51.0,58.0,60.0
53.0,55.0,52.0,55.0,46.0,50.0,56.0,58.0
49.0,51.0,50.0,56.0,44.0,48.0,53.0,58.0
45.0,50.0,49.0,54.0,42.0,47.0,51.0,53.0
43.0,51.0,48.0,52.0,40.0,44.0,47.0,52.0
42.0,46.0,45.0,50.0,35.0,41.0,44.0,52.0
39.0,44.0,40.0,48.0,32.0,41.0,43.0,48.0
38.0,38.0,39.0,46.0,31.0,38.0,42.0,46.0
31.0,39.0,38.0,41.0,29.0,34.0,39.0,44.0
31.0,40.0,31.0,41.0,26.0,29.0,36.0,44.0
30.0,35.0,32.0,38.0,21.0,28.0,34.0,38.0
29.0,30.0,31.0,35.0,19.0,23.0,37.0,37.0
29.0,30.0,27.0,33.0,16.0,20.0,33.0,38.0
25.0,28.0,26.0,31.0,16.0,18.0,32.0,37.0
24.0,25.0,26.0,28.0,12.0,17.0,30.0,34.0
23.0,24.0,24.0,28.0,12.0,16.0,30.0,34.0
23.0,24.0,23.0,26.0,11.0,14.0,29.0,31.0
21.0,23.0,22.0,25.0,11.0,13.0,29.0,31.0
20.0,22.0,22.0,23.0,10.0,12.0,29.0,30.0
21.0,21.0,21.0,22.0,11.0,11.0,30.0,30.0
