Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
18.0,21.0,21.0,20.0,21.0,21.0,21.0,20.0
21.0,20.0,22.0,21.0,22.0,20.0,21.0,21.0
22.0,19.0,23.0,21.0,22.0,21.0,23.0,21.0
23.0,21.0,24.0,23.0,24.0,22.0,25.0,22.0
24.0,22.0,27.0,24.0,26.0,22.0,27.0,23.0
26.0,21.0,29.0,25.0,27.0,24.0,28.0,25.0
27.0,23.0,31.0,27.0,29.0,27.0,31.0,27.0
30.0,25.0,35.0,29.0,32.0,26.0,33.0,29.0
33.0,28.0,35.0,31.0,34.0,30.0,35.0,29.0
34.0,31.0,37.0,33.0,36.0,33.0,37.0,32.0
36.0,33.0,39.0,35.0,38.0,34.0,38.0,36.0
38.0,35.0,42.0,37.0,42.0,37.0,37.0,36.0
42.0,38.0,45.0,38.0,46.0,39.0,42.0,37.0
44.0,38.0,45.0,40.0,49.0,42.0,44.0,39.0
46.0,39.0,47.0,42.0,48.0,45.0,45.0,45.0
47.0,41.0,48.0,44.0,51.0,47.0,49.0,45.0
49.0,45.0,51.0,46.0,54.0,48.0,50.0,44.0
53.0,48.0,52.0,49.0,55.0,51.0,51.0,47.0
52.0,54.0,53.0,50.0,57.0,53.0,52.0,48.0
58.0,52.0,55.0,52.0,60.0,54.0,53.0,51.0
57.0,54.0,56.0,54.0,59.0,55.0,52.0,51.0
57.0,56.0,57.0,54.0,59.0,58.0,54.0,52.0
59.0,56.0,56.0,56.0,59.0,59.0,53.0,53.0
58.0,57.0,59.0,57.0,60.0,59.0,54.0,54.0
58.0,57.0,58.0,59.0,60.0,60.0,55.0,54.0
56.0,56.0,60.0,59.0,60.0,60.0,53.0,54.0
55.0,57.0,57.0,58.0,58.0,60.0,52.0,54.0
54.0,55.0,56.0,58.0,57.0,59.0,51.0,53.0
53.0,55.0,55.0,57.0,56.0,59.0,49.0,52.0
51.0,54.0,54.0,56.0,54.0,57.0,47.0,50.0
49.0,54.0,51.0,54.0,53.0,56.0,45.0,50.0
47.0,52.0,48.0,53.0,50.0,55.0,44.0,47.0
46.0,51.0,47.0,51.0,49.0,54.0,40.0,46.0
45.0,50.0,43.0,49.0,45.0,52.0,39.0,41.0
43.0,46.0,41.0,47.0,44.0,50.0,38.0,41.0
40.0,45.0,39.0,43.0,40.0,45.0,35.0,39.0
38.0,41.0,37.0,43.0,40.0,44.0,32.0,38.0
40.0,39.0,34.0,39.0,36.0,43.0,30.0,34.0
35.0,40.0,30.0,36.0,34.0,39.0,29.0,34.0
34.0,37.0,26.0,32.0,35.0,35.0,26.0,32.0
29.0,35.0,22.0,28.0,28.0,36.0,25.0,28.0
27.0,30.0,23.0,23.0,28.0,31.0,23.0,26.0
21.0,29.0,20.0,23.0,29.0,27.0,20.0,24.0
23.0,27.0,19.0,21.0,24.0,28.0,19.0,22.0
22.0,22.0,18.0,19.0,25.0,31.0,19.0,20.0
22.0,22.0,17.0,18.0,25.0,26.0,17.0,19.0
20.0,23.0,15.0,17.0,21.0,26.0,16.0,18.0
20.0,21.0,15.0,16.0,22.0,25.0,16.0,16.0
20.0,21.0,15.0,16.0,25.0,23.0,16.0,16.0
