Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
24.0,19.0,21.0,19.0,21.0,20.0,20.0,20.0
23.0,22.0,23.0,20.0,23.0,20.0,22.0,20.0
23.0,22.0,23.0,23.0,24.0,23.0,22.0,20.0
26.0,21.0,26.0,23.0,24.0,23.0,23.0,21.0
25.0,23.0,27.0,24.0,28.0,24.0,25.0,23.0
27.0,24.0,30.0,27.0,29.0,26.0,28.0,23.0
30.0,26.0,32.0,29.0,32.0,29.0,29.0,25.0
33.0,29.0,34.0,30.0,34.0,30.0,31.0,27.0
36.0,29.0,37.0,31.0,36.0,32.0,33.0,31.0
37.0,31.0,37.0,35.0,39.0,32.0,38.0,30.0
39.0,34.0,44.0,38.0,41.0,36.0,40.0,39.0
40.0,37.0,46.0,42.0,43.0,37.0,39.0,38.0
44.0,38.0,49.0,45.0,46.0,39.0,45.0,39.0
46.0,44.0,53.0,45.0,47.0,43.0,47.0,44.0
49.0,43.0,55.0,48.0,50.0,45.0,52.0,47.0
52.0,46.0,55.0,51.0,52.0,48.0,53.0,52.0
54.0,52.0,57.0,53.0,52.0,50.0,56.0,52.0
58.0,52.0,58.0,56.0,57.0,50.0,58.0,54.0
58.0,54.0,59.0,57.0,57.0,50.0,60.0,56.0
61.0,58.0,61.0,58.0,57.0,54.0,60.0,57.0
61.0,60.0,62.0,59.0,60.0,55.0,61.0,58.0
61.0,60.0,62.0,60.0,59.0,57.0,61.0,59.0
62.0,61.0,62.0,61.0,57.0,57.0,60.0,59.0
62.0,61.0,61.0,61.0,57.0,57.0,60.0,60.0
61.0,62.0,61.0,61.0,58.0,57.0,60.0,60.0
61.0,62.0,61.0,61.0,57.0,57.0,59.0,60.0
60.0,62.0,60.0,61.0,56.0,57.0,59.0,60.0
59.0,61.0,59.0,61.0,55.0,56.0,57.0,59.0
57.0,60.0,57.0,60.0,53.0,56.0,56.0,58.0
56.0,58.0,56.0,59.0,52.0,55.0,54.0,56.0
54.0,57.0,53.0,58.0,50.0,54.0,51.0,54.0
51.0,57.0,52.0,54.0,47.0,52.0,48.0,53.0
51.0,56.0,47.0,53.0,46.0,50.0,45.0,51.0
49.0,53.0,46.0,49.0,44.0,48.0,43.0,50.0
47.0,51.0,41.0,47.0,42.0,46.0,42.0,46.0
44.0,47.0,39.0,45.0,39.0,43.0,39.0,44.0
44.0,47.0,39.0,40.0,34.0,44.0,36.0,40.0
38.0,46.0,33.0,38.0,32.0,43.0,33.0,41.0
36.0,41.0,30.0,33.0,33.0,37.0,32.0,36.0
31.0,38.0,28.0,32.0,30.0,34.0,29.0,33.0
29.0,32.0,27.0,30.0,27.0,33.0,27.0,31.0
29.0,30.0,24.0,29.0,25.0,30.0,25.0,30.0
25.0,30.0,23.0,26.0,26.0,28.0,23.0,29.0
24.0,28.0,21.0,23.0,23.0,27.0,22.0,27.0
25.0,25.0,19.0,21.0,23.0,26.0,21.0,25.0
23.0,25.0,19.0,20.0,22.0,25.0,21.0,22.0
21.0,24.0,18.0,19.0,22.0,23.0,18.0,22.0
21.0,24.0,17.0,18.0,22.0,22.0,19.0,20.0
22.0,23.0,17.0,17.0,22.0,22.0,19.0,19.0
