Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
18.0,22.0,22.0,17.0,22.0,19.0,20.0,19.0
22.0,19.0,21.0,19.0,21.0,20.0,20.0,19.0
23.0,23.0,21.0,21.0,22.0,22.0,21.0,19.0
22.0,22.0,22.0,21.0,24.0,22.0,23.0,20.0
24.0,22.0,24.0,21.0,26.0,23.0,24.0,22.0
26.0,24.0,26.0,22.0,27.0,25.0,27.0,24.0
28.0,25.0,28.0,25.0,29.0,26.0,29.0,27.0
31.0,28.0,31.0,26.0,31.0,27.0,31.0,27.0
34.0,31.0,32.0,30.0,32.0,29.0,33.0,29.0
37.0,31.0,38.0,30.0,36.0,30.0,36.0,32.0
39.0,32.0,38.0,33.0,38.0,34.0,38.0,34.0
40.0,36.0,41.0,37.0,42.0,34.0,41.0,34.0
41.0,37.0,44.0,39.0,42.0,38.0,42.0,35.0
44.0,39.0,46.0,40.0,47.0,39.0,43.0,39.0
45.0,42.0,48.0,45.0,49.0,46.0,47.0,40.0
49.0,44.0,51.0,47.0,47.0,49.0,49.0,41.0
52.0,48.0,51.0,48.0,50.0,48.0,50.0,44.0
55.0,51.0,53.0,49.0,54.0,49.0,54.0,47.0
55.0,54.0,55.0,51.0,55.0,51.0,54.0,47.0
58.0,54.0,56.0,53.0,55.0,53.0,53.0,50.0
59.0,57.0,56.0,55.0,55.0,54.0,54.0,52.0
60.0,59.0,58.0,55.0,57.0,55.0,54.0,53.0
61.0,60.0,57.0,57.0,57.0,56.0,55.0,54.0
61.0,60.0,57.0,57.0,58.0,56.0,54.0,54.0
61.0,60.0,57.0,57.0,57.0,57.0,54.0,54.0
60.0,60.0,56.0,57.0,57.0,57.0,53.0,54.0
59.0,60.0,56.0,57.0,56.0,56.0,52.0,53.0
58.0,60.0,54.0,55.0,54.0,56.0,51.0,52.0
56.0,59.0,52.0,54.0,53.0,56.0,50.0,52.0
55.0,56.0,51.0,52.0,52.0,54.0,48.0,51.0
52.0,56.0,48.0,53.0,49.0,53.0,46.0,49.0
50.0,57.0,48.0,51.0,47.0,50.0,43.0,45.0
49.0,52.0,45.0,51.0,44.0,51.0,40.0,43.0
45.0,51.0,44.0,48.0,43.0,48.0,34.0,42.0
44.0,50.0,41.0,46.0,43.0,45.0,31.0,41.0
44.0,47.0,38.0,42.0,40.0,43.0,30.0,37.0
42.0,46.0,35.0,41.0,37.0,40.0,28.0,34.0
39.0,43.0,34.0,37.0,35.0,42.0,28.0,31.0
34.0,37.0,31.0,36.0,34.0,40.0,22.0,30.0
28.0,38.0,30.0,33.0,33.0,35.0,22.0,28.0
28.0,36.0,26.0,32.0,28.0,34.0,21.0,24.0
25.0,31.0,26.0,28.0,27.0,32.0,21.0,20.0
23.0,28.0,22.0,29.0,25.0,28.0,17.0,21.0
22.0,26.0,23.0,27.0,21.0,27.0,14.0,23.0
21.0,25.0,22.0,25.0,19.0,24.0,17.0,19.0
21.0,23.0,21.0,24.0,21.0,21.0,17.0,18.0
20.0,22.0,19.0,23.0,18.0,21.0,14.0,17.0
18.0,21.0,20.0,21.0,18.0,19.0,15.0,15.0
19.0,19.0,19.0,20.0,19.0,19.0,14.0,15.0
