Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,18.0,20.0,22.0,19.0,20.0,19.0
23.0,21.0,21.0,19.0,23.0,18.0,22.0,19.0
24.0,21.0,22.0,22.0,22.0,21.0,22.0,21.0
25.0,23.0,25.0,22.0,27.0,22.0,23.0,21.0
26.0,24.0,26.0,24.0,26.0,25.0,25.0,21.0
27.0,25.0,30.0,27.0,30.0,26.0,26.0,22.0
29.0,26.0,34.0,27.0,33.0,30.0,29.0,25.0
33.0,28.0,34.0,34.0,35.0,33.0,31.0,26.0
33.0,31.0,35.0,35.0,38.0,34.0,32.0,28.0
37.0,32.0,39.0,36.0,41.0,38.0,36.0,30.0
40.0,35.0,43.0,39.0,45.0,38.0,37.0,35.0
39.0,37.0,47.0,41.0,48.0,44.0,41.0,36.0
42.0,38.0,50.0,45.0,49.0,45.0,45.0,40.0
44.0,39.0,55.0,46.0,53.0,47.0,51.0,45.0
45.0,42.0,55.0,53.0,56.0,54.0,54.0,45.0
50.0,44.0,58.0,53.0,61.0,52.0,55.0,54.0
53.0,47.0,55.0,55.0,64.0,57.0,55.0,53.0
54.0,49.0,60.0,56.0,66.0,61.0,59.0,54.0
53.0,51.0,62.0,59.0,70.0,65.0,61.0,55.0
57.0,52.0,65.0,61.0,70.0,67.0,61.0,57.0
57.0,55.0,65.0,60.0,72.0,68.0,60.0,60.0
60.0,55.0,64.0,62.0,72.0,69.0,62.0,60.0
59.0,55.0,65.0,62.0,71.0,70.0,61.0,61.0
58.0,57.0,64.0,64.0,71.0,71.0,62.0,62.0
58.0,58.0,63.0,64.0,71.0,71.0,61.0,62.0
57.0,58.0,63.0,64.0,71.0,71.0,61.0,61.0
56.0,57.0,62.0,63.0,70.0,71.0,60.0,61.0
55.0,57.0,61.0,63.0,68.0,70.0,59.0,61.0
53.0,56.0,59.0,62.0,67.0,69.0,58.0,60.0
52.0,54.0,58.0,62.0,65.0,68.0,56.0,59.0
50.0,53.0,57.0,60.0,63.0,66.0,54.0,56.0
48.0,54.0,54.0,58.0,61.0,64.0,51.0,54.0
47.0,51.0,52.0,57.0,56.0,63.0,48.0,52.0
45.0,49.0,50.0,54.0,54.0,57.0,44.0,51.0
42.0,49.0,51.0,53.0,55.0,55.0,43.0,47.0
41.0,45.0,47.0,52.0,49.0,55.0,40.0,45.0
39.0,43.0,44.0,50.0,47.0,55.0,36.0,46.0
36.0,41.0,42.0,48.0,46.0,51.0,35.0,41.0
33.0,37.0,39.0,46.0,44.0,47.0,35.0,38.0
30.0,31.0,39.0,41.0,41.0,47.0,30.0,37.0
29.0,30.0,33.0,41.0,39.0,42.0,29.0,34.0
27.0,28.0,34.0,38.0,36.0,40.0,27.0,29.0
22.0,28.0,30.0,36.0,32.0,39.0,23.0,26.0
22.0,23.0,30.0,32.0,33.0,36.0,24.0,26.0
21.0,22.0,29.0,31.0,31.0,36.0,23.0,26.0
19.0,22.0,29.0,29.0,32.0,34.0,23.0,25.0
19.0,21.0,27.0,29.0,31.0,33.0,22.0,24.0
19.0,20.0,26.0,28.0,31.0,33.0,21.0,23.0
19.0,19.0,27.0,27.0,32.0,32.0,22.0,21.0
