Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23.0,19.0,20.0,20.0,21.0,19.0,22.0,21.0
21.0,20.0,20.0,20.0,21.0,21.0,23.0,22.0
22.0,21.0,22.0,20.0,23.0,21.0,24.0,22.0
25.0,22.0,24.0,21.0,24.0,23.0,25.0,23.0
26.0,22.0,26.0,24.0,26.0,24.0,28.0,23.0
27.0,24.0,28.0,24.0,29.0,26.0,29.0,26.0
28.0,25.0,29.0,26.0,31.0,26.0,33.0,29.0
31.0,27.0,32.0,27.0,32.0,26.0,35.0,29.0
33.0,30.0,32.0,29.0,34.0,28.0,38.0,32.0
35.0,30.0,36.0,31.0,36.0,32.0,42.0,37.0
38.0,32.0,40.0,32.0,40.0,34.0,46.0,40.0
40.0,34.0,40.0,37.0,41.0,37.0,44.0,43.0
42.0,37.0,44.0,39.0,44.0,40.0,47.0,45.0
43.0,40.0,48.0,42.0,44.0,43.0,50.0,44.0
45.0,41.0,49.0,46.0,50.0,43.0,52.0,48.0
47.0,44.0,51.0,48.0,51.0,46.0,55.0,51.0
50.0,46.0,52.0,51.0,52.0,48.0,58.0,50.0
52.0,51.0,55.0,51.0,53.0,50.0,58.0,54.0
57.0,51.0,56.0,55.0,54.0,52.0,59.0,57.0
57.0,52.0,57.0,55.0,56.0,53.0,59.0,58.0
56.0,55.0,59.0,57.0,58.0,54.0,59.0,59.0
56.0,55.0,59.0,58.0,57.0,56.0,60.0,59.0
57.0,57.0,60.0,58.0,58.0,57.0,60.0,59.0
57.0,56.0,60.0,59.0,57.0,58.0,60.0,60.0
57.0,57.0,60.0,60.0,57.0,57.0,60.0,60.0
56.0,57.0,59.0,60.0,56.0,58.0,59.0,60.0
55.0,56.0,58.0,59.0,56.0,57.0,58.0,59.0
54.0,56.0,56.0,59.0,54.0,56.0,58.0,59.0
53.0,55.0,55.0,56.0,53.0,55.0,56.0,58.0
51.0,54.0,54.0,55.0,51.0,54.0,54.0,57.0
48.0,52.0,51.0,54.0,50.0,51.0,51.0,55.0
46.0,50.0,49.0,54.0,46.0,50.0,51.0,52.0
44.0,48.0,47.0,50.0,44.0,47.0,48.0,51.0
43.0,46.0,44.0,49.0,41.0,43.0,45.0,50.0
38.0,44.0,42.0,44.0,38.0,41.0,43.0,48.0
37.0,38.0,36.0,44.0,32.0,41.0,41.0,45.0
34.0,37.0,33.0,40.0,33.0,39.0,39.0,43.0
28.0,36.0,31.0,35.0,29.0,37.0,34.0,40.0
28.0,30.0,25.0,31.0,28.0,32.0,32.0,38.0
25.0,30.0,23.0,32.0,30.0,29.0,31.0,37.0
24.0,30.0,23.0,26.0,25.0,30.0,29.0,33.0
23.0,29.0,21.0,22.0,21.0,27.0,29.0,31.0
22.0,25.0,16.0,20.0,20.0,23.0,27.0,29.0
15.0,22.0,14.0,17.0,18.0,21.0,25.0,28.0
13.0,18.0,14.0,17.0,15.0,20.0,24.0,27.0
12.0,12.0,12.0,15.0,15.0,19.0,23.0,26.0
11.0,9.0,11.0,13.0,17.0,17.0,23.0,25.0
9.0,11.0,10.0,13.0,16.0,15.0,22.0,24.0
7.0,9.0,11.0,11.0,14.0,17.0,22.0,24.0
