Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,22.0,20.0,21.0,20.0,21.0,19.0
22.0,20.0,23.0,19.0,21.0,20.0,21.0,21.0
23.0,20.0,23.0,21.0,22.0,21.0,22.0,21.0
24.0,22.0,24.0,22.0,24.0,21.0,24.0,21.0
27.0,23.0,25.0,22.0,26.0,23.0,26.0,21.0
28.0,25.0,27.0,24.0,27.0,24.0,27.0,23.0
32.0,28.0,29.0,27.0,30.0,26.0,29.0,25.0
35.0,30.0,29.0,26.0,33.0,29.0,31.0,26.0
36.0,34.0,32.0,27.0,39.0,28.0,33.0,28.0
42.0,35.0,34.0,28.0,40.0,38.0,34.0,28.0
45.0,40.0,37.0,30.0,46.0,39.0,36.0,31.0
52.0,45.0,37.0,33.0,52.0,44.0,39.0,34.0
53.0,48.0,40.0,35.0,52.0,50.0,40.0,38.0
55.0,51.0,44.0,37.0,54.0,47.0,46.0,38.0
56.0,54.0,46.0,39.0,57.0,47.0,45.0,44.0
61.0,55.0,48.0,45.0,56.0,52.0,51.0,45.0
60.0,61.0,51.0,47.0,55.0,54.0,51.0,48.0
67.0,61.0,53.0,50.0,57.0,55.0,57.0,49.0
67.0,65.0,54.0,54.0,59.0,56.0,56.0,52.0
69.0,66.0,57.0,52.0,59.0,56.0,56.0,53.0
71.0,70.0,57.0,55.0,61.0,58.0,57.0,55.0
72.0,70.0,58.0,56.0,62.0,60.0,56.0,56.0
72.0,71.0,57.0,57.0,62.0,61.0,56.0,56.0
72.0,72.0,57.0,55.0,62.0,61.0,56.0,56.0
72.0,72.0,56.0,56.0,62.0,62.0,56.0,56.0
71.0,72.0,56.0,56.0,62.0,62.0,55.0,56.0
70.0,72.0,55.0,56.0,61.0,62.0,55.0,56.0
69.0,72.0,53.0,55.0,59.0,59.0,54.0,55.0
68.0,70.0,52.0,53.0,58.0,60.0,52.0,54.0
66.0,68.0,49.0,53.0,56.0,59.0,51.0,53.0
63.0,67.0,48.0,51.0,55.0,56.0,48.0,51.0
63.0,64.0,46.0,51.0,52.0,55.0,46.0,49.0
58.0,64.0,44.0,48.0,50.0,53.0,43.0,47.0
57.0,64.0,41.0,46.0,47.0,51.0,40.0,45.0
56.0,60.0,39.0,43.0,44.0,48.0,39.0,43.0
53.0,58.0,36.0,42.0,39.0,46.0,37.0,43.0
49.0,56.0,36.0,38.0,38.0,43.0,35.0,40.0
49.0,52.0,32.0,37.0,37.0,39.0,33.0,38.0
51.0,52.0,30.0,38.0,31.0,38.0,30.0,35.0
46.0,52.0,30.0,31.0,29.0,33.0,26.0,32.0
45.0,48.0,29.0,31.0,27.0,30.0,24.0,31.0
43.0,47.0,28.0,30.0,25.0,27.0,23.0,29.0
40.0,45.0,25.0,29.0,23.0,24.0,23.0,26.0
40.0,43.0,23.0,26.0,21.0,24.0,20.0,26.0
38.0,42.0,22.0,25.0,20.0,23.0,20.0,24.0
38.0,40.0,20.0,25.0,19.0,23.0,19.0,22.0
37.0,39.0,20.0,23.0,19.0,21.0,18.0,21.0
36.0,38.0,20.0,21.0,17.0,20.0,19.0,19.0
37.0,36.0,21.0,20.0,17.0,17.0,18.0,19.0
