Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,20.0,22.0,20.0,20.0,22.0,20.0
21.0,21.0,22.0,22.0,21.0,21.0,22.0,20.0
22.0,21.0,24.0,23.0,23.0,21.0,23.0,21.0
25.0,22.0,26.0,24.0,24.0,23.0,25.0,22.0
26.0,25.0,28.0,23.0,28.0,23.0,27.0,24.0
30.0,26.0,29.0,25.0,29.0,24.0,29.0,26.0
33.0,27.0,31.0,26.0,31.0,26.0,31.0,27.0
36.0,30.0,33.0,29.0,33.0,29.0,33.0,30.0
37.0,31.0,34.0,30.0,37.0,32.0,37.0,31.0
39.0,31.0,37.0,32.0,40.0,34.0,39.0,36.0
41.0,36.0,39.0,33.0,41.0,35.0,45.0,37.0
43.0,38.0,42.0,35.0,43.0,38.0,45.0,44.0
44.0,41.0,42.0,40.0,46.0,39.0,53.0,43.0
47.0,43.0,46.0,40.0,48.0,45.0,55.0,48.0
48.0,45.0,48.0,43.0,54.0,48.0,59.0,55.0
50.0,47.0,48.0,46.0,55.0,49.0,64.0,55.0
53.0,47.0,51.0,47.0,57.0,54.0,63.0,58.0
54.0,53.0,51.0,48.0,61.0,55.0,63.0,61.0
55.0,54.0,53.0,51.0,60.0,56.0,64.0,61.0
58.0,55.0,56.0,53.0,62.0,59.0,66.0,63.0
59.0,57.0,58.0,53.0,62.0,60.0,67.0,63.0
61.0,59.0,57.0,55.0,64.0,61.0,66.0,64.0
63.0,60.0,56.0,56.0,63.0,63.0,66.0,64.0
63.0,61.0,56.0,57.0,64.0,63.0,66.0,65.0
61.0,61.0,56.0,56.0,63.0,63.0,66.0,66.0
60.0,61.0,55.0,56.0,62.0,63.0,65.0,66.0
59.0,61.0,54.0,56.0,61.0,62.0,64.0,65.0
58.0,60.0,54.0,56.0,60.0,62.0,62.0,64.0
57.0,59.0,52.0,55.0,59.0,61.0,61.0,61.0
55.0,59.0,51.0,54.0,57.0,60.0,59.0,61.0
54.0,57.0,49.0,52.0,56.0,58.0,56.0,59.0
52.0,55.0,47.0,51.0,52.0,57.0,52.0,58.0
48.0,52.0,44.0,49.0,50.0,53.0,52.0,54.0
46.0,52.0,43.0,46.0,44.0,52.0,49.0,52.0
44.0,47.0,42.0,44.0,42.0,49.0,47.0,52.0
39.0,46.0,39.0,42.0,42.0,41.0,45.0,48.0
39.0,44.0,35.0,41.0,40.0,42.0,43.0,48.0
37.0,42.0,33.0,40.0,39.0,42.0,39.0,47.0
34.0,39.0,31.0,36.0,35.0,41.0,40.0,43.0
31.0,35.0,28.0,33.0,32.0,37.0,40.0,41.0
29.0,34.0,26.0,30.0,31.0,34.0,37.0,41.0
28.0,29.0,22.0,27.0,26.0,32.0,36.0,38.0
26.0,28.0,18.0,24.0,23.0,30.0,35.0,37.0
23.0,28.0,19.0,23.0,24.0,26.0,32.0,36.0
21.0,25.0,18.0,19.0,21.0,24.0,30.0,35.0
22.0,23.0,19.0,19.0,19.0,22.0,29.0,32.0
24.0,23.0,16.0,18.0,17.0,21.0,28.0,30.0
22.0,23.0,16.0,19.0,17.0,20.0,26.0,29.0
23.0,23.0,17.0,17.0,15.0,18.0,28.0,28.0
