Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,20.0,21.0,19.0,20.0,19.0,17.0
22.0,19.0,22.0,21.0,20.0,18.0,21.0,18.0
22.0,21.0,22.0,21.0,20.0,18.0,22.0,20.0
24.0,21.0,24.0,22.0,22.0,20.0,24.0,21.0
26.0,22.0,25.0,22.0,24.0,22.0,25.0,21.0
26.0,23.0,27.0,24.0,27.0,23.0,27.0,23.0
29.0,24.0,28.0,25.0,29.0,23.0,28.0,26.0
31.0,25.0,30.0,26.0,30.0,25.0,33.0,29.0
33.0,27.0,33.0,29.0,32.0,28.0,35.0,33.0
35.0,28.0,36.0,33.0,34.0,32.0,39.0,35.0
37.0,32.0,41.0,35.0,38.0,34.0,44.0,37.0
39.0,35.0,44.0,35.0,41.0,37.0,48.0,39.0
41.0,39.0,45.0,39.0,45.0,39.0,49.0,43.0
45.0,41.0,47.0,41.0,48.0,41.0,51.0,46.0
50.0,41.0,52.0,44.0,49.0,43.0,54.0,48.0
50.0,47.0,54.0,52.0,52.0,46.0,57.0,51.0
54.0,48.0,61.0,52.0,52.0,49.0,57.0,54.0
56.0,54.0,60.0,57.0,53.0,50.0,61.0,56.0
60.0,56.0,59.0,58.0,55.0,52.0,62.0,57.0
57.0,61.0,60.0,57.0,57.0,51.0,62.0,60.0
60.0,57.0,62.0,59.0,56.0,53.0,65.0,61.0
63.0,59.0,63.0,62.0,58.0,54.0,66.0,64.0
61.0,61.0,66.0,62.0,57.0,56.0,66.0,64.0
60.0,62.0,64.0,61.0,56.0,57.0,65.0,65.0
61.0,60.0,64.0,61.0,56.0,56.0,66.0,65.0
61.0,61.0,62.0,64.0,56.0,56.0,64.0,65.0
60.0,60.0,61.0,62.0,54.0,55.0,63.0,65.0
58.0,60.0,60.0,62.0,53.0,54.0,62.0,64.0
57.0,61.0,58.0,61.0,51.0,54.0,60.0,63.0
56.0,58.0,57.0,60.0,50.0,52.0,59.0,62.0
53.0,57.0,55.0,59.0,46.0,50.0,57.0,61.0
52.0,56.0,54.0,58.0,44.0,49.0,55.0,59.0
52.0,54.0,52.0,55.0,42.0,46.0,53.0,57.0
49.0,53.0,51.0,55.0,36.0,43.0,50.0,55.0
46.0,49.0,48.0,53.0,35.0,43.0,47.0,53.0
42.0,49.0,45.0,50.0,34.0,37.0,45.0,49.0
41.0,45.0,42.0,46.0,34.0,35.0,41.0,48.0
39.0,42.0,38.0,47.0,30.0,34.0,40.0,47.0
37.0,40.0,38.0,43.0,27.0,31.0,40.0,44.0
35.0,39.0,37.0,42.0,22.0,28.0,39.0,42.0
34.0,39.0,35.0,39.0,20.0,25.0,35.0,40.0
31.0,36.0,31.0,35.0,19.0,23.0,34.0,39.0
32.0,34.0,29.0,37.0,16.0,20.0,32.0,38.0
29.0,32.0,28.0,32.0,13.0,17.0,32.0,36.0
28.0,30.0,27.0,31.0,11.0,15.0,32.0,33.0
27.0,30.0,27.0,28.0,9.0,12.0,31.0,33.0
28.0,27.0,26.0,28.0,9.0,9.0,31.0,32.0
28.0,27.0,26.0,27.0,8.0,9.0,31.0,31.0
27.0,28.0,26.0,27.0,8.0,8.0,31.0,31.0
