Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,22.0,21.0,21.0,21.0,19.0,21.0
21.0,20.0,23.0,22.0,22.0,23.0,21.0,21.0
23.0,20.0,24.0,22.0,23.0,22.0,24.0,22.0
24.0,22.0,26.0,23.0,25.0,23.0,25.0,21.0
27.0,24.0,28.0,24.0,28.0,26.0,26.0,23.0
28.0,26.0,31.0,26.0,30.0,27.0,28.0,24.0
30.0,26.0,33.0,28.0,34.0,31.0,29.0,25.0
32.0,28.0,33.0,31.0,34.0,32.0,31.0,28.0
33.0,31.0,37.0,32.0,38.0,32.0,32.0,30.0
35.0,32.0,38.0,35.0,40.0,37.0,35.0,30.0
38.0,34.0,40.0,36.0,44.0,40.0,36.0,33.0
42.0,36.0,44.0,36.0,48.0,40.0,38.0,34.0
45.0,39.0,46.0,37.0,49.0,47.0,41.0,34.0
44.0,40.0,47.0,41.0,58.0,50.0,43.0,36.0
47.0,42.0,50.0,44.0,59.0,54.0,44.0,38.0
49.0,43.0,52.0,46.0,65.0,60.0,44.0,42.0
50.0,48.0,54.0,50.0,68.0,62.0,47.0,44.0
52.0,50.0,57.0,51.0,68.0,64.0,49.0,45.0
53.0,51.0,58.0,54.0,67.0,66.0,52.0,46.0
54.0,51.0,59.0,58.0,68.0,66.0,52.0,49.0
55.0,53.0,62.0,58.0,69.0,67.0,53.0,50.0
56.0,54.0,62.0,60.0,70.0,69.0,53.0,51.0
55.0,55.0,63.0,61.0,70.0,69.0,53.0,52.0
55.0,55.0,63.0,61.0,70.0,69.0,53.0,52.0
55.0,55.0,62.0,62.0,70.0,70.0,53.0,53.0
54.0,55.0,62.0,62.0,70.0,70.0,53.0,53.0
54.0,54.0,61.0,62.0,69.0,70.0,52.0,53.0
52.0,54.0,60.0,61.0,67.0,69.0,51.0,53.0
50.0,53.0,58.0,60.0,66.0,68.0,49.0,51.0
49.0,53.0,57.0,58.0,64.0,68.0,47.0,50.0
48.0,52.0,56.0,57.0,63.0,66.0,45.0,49.0
46.0,50.0,54.0,57.0,62.0,64.0,42.0,47.0
45.0,46.0,52.0,53.0,59.0,63.0,42.0,44.0
37.0,45.0,50.0,52.0,57.0,63.0,37.0,42.0
36.0,39.0,45.0,52.0,55.0,59.0,33.0,38.0
32.0,34.0,44.0,52.0,52.0,59.0,30.0,33.0
27.0,36.0,44.0,50.0,50.0,56.0,27.0,35.0
26.0,33.0,42.0,47.0,50.0,53.0,25.0,30.0
23.0,30.0,40.0,44.0,47.0,50.0,27.0,27.0
20.0,26.0,39.0,42.0,45.0,48.0,23.0,26.0
17.0,23.0,37.0,41.0,42.0,45.0,21.0,24.0
14.0,23.0,35.0,40.0,39.0,46.0,19.0,22.0
13.0,18.0,34.0,38.0,40.0,42.0,16.0,22.0
13.0,16.0,33.0,36.0,37.0,40.0,15.0,17.0
12.0,14.0,33.0,35.0,37.0,38.0,12.0,15.0
13.0,13.0,31.0,33.0,35.0,36.0,10.0,14.0
11.0,13.0,31.0,32.0,33.0,37.0,11.0,13.0
11.0,12.0,31.0,31.0,34.0,34.0,11.0,10.0
11.0,11.0,30.0,31.0,32.0,34.0,11.0,10.0
