Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,20.0,20.0,21.0,19.0,20.0,21.0
22.0,20.0,21.0,20.0,19.0,20.0,22.0,22.0
23.0,21.0,22.0,20.0,21.0,20.0,24.0,22.0
25.0,21.0,23.0,22.0,23.0,22.0,25.0,24.0
26.0,23.0,26.0,23.0,26.0,21.0,28.0,24.0
28.0,25.0,27.0,26.0,28.0,22.0,29.0,26.0
30.0,26.0,33.0,26.0,29.0,26.0,32.0,27.0
32.0,28.0,33.0,28.0,29.0,27.0,35.0,26.0
34.0,28.0,34.0,30.0,33.0,28.0,35.0,32.0
37.0,31.0,37.0,32.0,36.0,33.0,39.0,34.0
38.0,34.0,40.0,33.0,40.0,34.0,43.0,36.0
41.0,38.0,40.0,37.0,41.0,37.0,45.0,40.0
45.0,39.0,42.0,40.0,45.0,39.0,46.0,41.0
46.0,41.0,48.0,41.0,45.0,41.0,47.0,42.0
49.0,44.0,50.0,43.0,45.0,41.0,48.0,45.0
51.0,47.0,50.0,51.0,47.0,44.0,51.0,46.0
52.0,50.0,56.0,51.0,49.0,46.0,54.0,49.0
54.0,51.0,57.0,52.0,52.0,49.0,54.0,52.0
55.0,54.0,58.0,56.0,52.0,51.0,55.0,54.0
59.0,55.0,59.0,57.0,55.0,51.0,56.0,55.0
59.0,58.0,59.0,59.0,55.0,52.0,59.0,56.0
59.0,59.0,61.0,59.0,56.0,54.0,60.0,58.0
61.0,59.0,62.0,61.0,56.0,54.0,59.0,60.0
61.0,62.0,62.0,62.0,56.0,55.0,60.0,59.0
62.0,61.0,62.0,62.0,55.0,56.0,59.0,59.0
62.0,62.0,60.0,62.0,56.0,56.0,58.0,59.0
61.0,62.0,60.0,61.0,54.0,56.0,58.0,58.0
60.0,62.0,59.0,61.0,53.0,55.0,55.0,58.0
59.0,61.0,58.0,60.0,51.0,54.0,54.0,58.0
57.0,60.0,56.0,60.0,50.0,51.0,53.0,55.0
55.0,59.0,55.0,58.0,45.0,50.0,51.0,53.0
54.0,57.0,52.0,56.0,42.0,47.0,48.0,52.0
52.0,56.0,52.0,55.0,43.0,44.0,46.0,50.0
50.0,55.0,48.0,53.0,38.0,44.0,43.0,49.0
48.0,52.0,46.0,50.0,36.0,41.0,42.0,46.0
43.0,51.0,40.0,49.0,33.0,35.0,39.0,44.0
43.0,45.0,40.0,42.0,30.0,36.0,38.0,42.0
39.0,44.0,39.0,43.0,28.0,33.0,36.0,41.0
38.0,42.0,35.0,41.0,27.0,29.0,32.0,40.0
36.0,39.0,32.0,41.0,21.0,27.0,31.0,37.0
29.0,39.0,34.0,38.0,23.0,25.0,30.0,34.0
30.0,33.0,33.0,36.0,20.0,24.0,31.0,33.0
28.0,32.0,31.0,35.0,19.0,20.0,28.0,32.0
27.0,29.0,32.0,32.0,14.0,19.0,26.0,28.0
25.0,28.0,29.0,31.0,12.0,13.0,27.0,27.0
24.0,25.0,28.0,28.0,8.0,13.0,25.0,27.0
23.0,23.0,23.0,28.0,12.0,12.0,25.0,27.0
22.0,22.0,24.0,24.0,10.0,11.0,25.0,25.0
22.0,22.0,25.0,22.0,12.0,11.0,24.0,25.0
