Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,22.0,20.0,19.0,22.0,21.0,21.0,20.0
21.0,22.0,21.0,20.0,23.0,20.0,23.0,20.0
23.0,21.0,22.0,19.0,23.0,21.0,24.0,23.0
25.0,22.0,23.0,20.0,25.0,22.0,25.0,23.0
26.0,23.0,24.0,21.0,26.0,24.0,28.0,23.0
28.0,24.0,26.0,23.0,28.0,25.0,29.0,26.0
30.0,26.0,29.0,26.0,30.0,28.0,29.0,28.0
32.0,29.0,33.0,28.0,34.0,28.0,34.0,28.0
36.0,31.0,34.0,33.0,37.0,30.0,35.0,34.0
38.0,32.0,40.0,34.0,38.0,34.0,42.0,34.0
39.0,35.0,42.0,36.0,39.0,37.0,43.0,37.0
43.0,38.0,43.0,37.0,43.0,38.0,43.0,42.0
48.0,36.0,46.0,40.0,45.0,41.0,50.0,43.0
48.0,43.0,49.0,43.0,48.0,44.0,49.0,47.0
55.0,47.0,50.0,44.0,50.0,44.0,54.0,48.0
56.0,52.0,51.0,47.0,51.0,49.0,57.0,50.0
56.0,54.0,53.0,49.0,51.0,51.0,57.0,55.0
57.0,55.0,54.0,51.0,55.0,51.0,60.0,57.0
59.0,55.0,56.0,52.0,57.0,51.0,63.0,57.0
59.0,56.0,57.0,54.0,57.0,54.0,63.0,62.0
60.0,57.0,56.0,56.0,56.0,55.0,67.0,63.0
61.0,58.0,58.0,57.0,57.0,55.0,65.0,67.0
60.0,60.0,58.0,56.0,58.0,56.0,69.0,67.0
62.0,60.0,58.0,57.0,58.0,57.0,69.0,69.0
61.0,62.0,58.0,58.0,57.0,57.0,70.0,68.0
62.0,62.0,57.0,57.0,56.0,57.0,70.0,69.0
61.0,61.0,56.0,57.0,56.0,57.0,68.0,69.0
59.0,61.0,55.0,56.0,54.0,56.0,67.0,69.0
58.0,59.0,54.0,55.0,53.0,55.0,65.0,67.0
55.0,60.0,52.0,53.0,51.0,54.0,64.0,66.0
53.0,60.0,49.0,53.0,49.0,53.0,61.0,66.0
53.0,58.0,48.0,50.0,47.0,50.0,60.0,63.0
51.0,56.0,45.0,49.0,46.0,50.0,55.0,62.0
50.0,56.0,42.0,46.0,43.0,48.0,55.0,61.0
48.0,51.0,39.0,44.0,41.0,42.0,52.0,55.0
43.0,51.0,37.0,42.0,39.0,41.0,52.0,53.0
42.0,51.0,35.0,42.0,35.0,41.0,45.0,52.0
41.0,46.0,33.0,39.0,32.0,39.0,44.0,48.0
40.0,44.0,30.0,35.0,31.0,38.0,44.0,47.0
35.0,42.0,31.0,31.0,29.0,34.0,41.0,44.0
37.0,39.0,28.0,31.0,27.0,31.0,38.0,42.0
34.0,38.0,27.0,30.0,22.0,30.0,35.0,40.0
32.0,37.0,25.0,27.0,19.0,25.0,34.0,37.0
32.0,36.0,23.0,26.0,21.0,24.0,30.0,35.0
31.0,34.0,23.0,26.0,20.0,22.0,30.0,35.0
30.0,33.0,23.0,25.0,18.0,20.0,30.0,33.0
30.0,32.0,22.0,24.0,17.0,18.0,30.0,31.0
30.0,31.0,21.0,23.0,16.0,17.0,30.0,31.0
30.0,31.0,22.0,22.0,16.0,16.0,30.0,30.0
