Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23.0,20.0,23.0,21.0,22.0,21.0,21.0,20.0
22.0,21.0,24.0,24.0,23.0,20.0,20.0,21.0
25.0,22.0,26.0,23.0,23.0,20.0,23.0,21.0
26.0,21.0,27.0,23.0,24.0,22.0,24.0,21.0
26.0,21.0,29.0,26.0,26.0,24.0,26.0,21.0
27.0,24.0,32.0,27.0,28.0,25.0,27.0,22.0
31.0,26.0,32.0,28.0,30.0,26.0,29.0,24.0
35.0,31.0,34.0,30.0,31.0,28.0,31.0,26.0
37.0,35.0,37.0,31.0,34.0,30.0,34.0,29.0
45.0,37.0,39.0,33.0,37.0,31.0,36.0,33.0
45.0,40.0,41.0,34.0,40.0,33.0,38.0,34.0
49.0,40.0,42.0,39.0,41.0,38.0,40.0,36.0
50.0,45.0,44.0,40.0,48.0,40.0,43.0,38.0
48.0,49.0,50.0,42.0,50.0,43.0,44.0,42.0
53.0,48.0,49.0,43.0,50.0,45.0,46.0,41.0
54.0,48.0,50.0,47.0,53.0,49.0,48.0,43.0
53.0,49.0,52.0,46.0,54.0,51.0,51.0,44.0
55.0,50.0,54.0,48.0,58.0,52.0,51.0,48.0
55.0,53.0,53.0,50.0,59.0,56.0,51.0,50.0
59.0,54.0,56.0,51.0,61.0,56.0,52.0,51.0
59.0,57.0,56.0,54.0,62.0,58.0,55.0,51.0
62.0,58.0,58.0,55.0,64.0,60.0,55.0,55.0
61.0,60.0,59.0,58.0,64.0,61.0,56.0,55.0
61.0,60.0,57.0,57.0,62.0,62.0,57.0,57.0
61.0,61.0,58.0,57.0,63.0,63.0,56.0,57.0
60.0,61.0,57.0,56.0,63.0,63.0,56.0,56.0
59.0,60.0,55.0,57.0,62.0,63.0,55.0,56.0
58.0,59.0,54.0,57.0,60.0,63.0,53.0,55.0
55.0,58.0,53.0,56.0,60.0,62.0,51.0,55.0
54.0,58.0,50.0,55.0,59.0,60.0,50.0,52.0
53.0,55.0,49.0,52.0,56.0,60.0,47.0,49.0
50.0,55.0,48.0,50.0,54.0,58.0,45.0,45.0
48.0,53.0,45.0,49.0,53.0,56.0,41.0,47.0
46.0,52.0,43.0,46.0,51.0,55.0,39.0,44.0
44.0,47.0,40.0,44.0,48.0,53.0,37.0,44.0
39.0,47.0,36.0,40.0,47.0,51.0,36.0,41.0
37.0,42.0,34.0,37.0,44.0,49.0,34.0,37.0
35.0,38.0,29.0,35.0,43.0,44.0,31.0,37.0
34.0,36.0,26.0,30.0,37.0,43.0,27.0,31.0
30.0,35.0,23.0,29.0,34.0,41.0,25.0,27.0
29.0,33.0,21.0,27.0,33.0,35.0,22.0,26.0
27.0,31.0,20.0,26.0,26.0,34.0,20.0,21.0
26.0,30.0,21.0,24.0,26.0,29.0,19.0,20.0
24.0,28.0,17.0,23.0,24.0,27.0,16.0,19.0
23.0,27.0,18.0,21.0,23.0,24.0,14.0,18.0
21.0,26.0,18.0,20.0,20.0,24.0,14.0,16.0
22.0,24.0,17.0,19.0,22.0,17.0,13.0,15.0
21.0,23.0,17.0,18.0,14.0,20.0,13.0,13.0
21.0,22.0,16.0,17.0,17.0,14.0,11.0,13.0
