Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,21.0,21.0,19.0,19.0,21.0,19.0,20.0
21.0,21.0,21.0,19.0,23.0,21.0,21.0,18.0
23.0,21.0,22.0,21.0,23.0,22.0,21.0,19.0
24.0,22.0,24.0,22.0,25.0,22.0,22.0,19.0
26.0,23.0,26.0,23.0,27.0,24.0,23.0,21.0
27.0,24.0,28.0,22.0,28.0,26.0,26.0,22.0
30.0,26.0,30.0,24.0,31.0,29.0,27.0,26.0
31.0,27.0,33.0,27.0,33.0,29.0,33.0,27.0
34.0,30.0,33.0,29.0,34.0,31.0,34.0,29.0
36.0,32.0,36.0,32.0,38.0,32.0,35.0,30.0
37.0,34.0,38.0,33.0,39.0,31.0,36.0,34.0
40.0,34.0,40.0,35.0,39.0,37.0,38.0,35.0
42.0,37.0,43.0,38.0,44.0,37.0,41.0,36.0
43.0,39.0,43.0,40.0,45.0,42.0,43.0,38.0
46.0,41.0,47.0,42.0,49.0,45.0,46.0,39.0
47.0,44.0,48.0,42.0,50.0,46.0,47.0,42.0
50.0,46.0,50.0,45.0,53.0,50.0,50.0,44.0
54.0,49.0,52.0,48.0,55.0,50.0,49.0,47.0
54.0,47.0,55.0,51.0,57.0,52.0,54.0,47.0
55.0,50.0,56.0,51.0,58.0,55.0,55.0,51.0
54.0,53.0,57.0,53.0,61.0,56.0,52.0,54.0
57.0,54.0,56.0,54.0,62.0,63.0,55.0,53.0
57.0,56.0,56.0,55.0,61.0,61.0,55.0,53.0
56.0,57.0,57.0,56.0,63.0,61.0,55.0,55.0
57.0,56.0,57.0,56.0,62.0,61.0,55.0,55.0
56.0,56.0,56.0,56.0,60.0,60.0,54.0,55.0
54.0,56.0,55.0,56.0,59.0,59.0,53.0,54.0
53.0,56.0,54.0,56.0,57.0,58.0,52.0,54.0
52.0,54.0,52.0,55.0,55.0,57.0,50.0,52.0
51.0,54.0,50.0,53.0,54.0,55.0,50.0,51.0
49.0,52.0,48.0,53.0,52.0,54.0,48.0,50.0
48.0,50.0,46.0,53.0,50.0,52.0,44.0,49.0
44.0,48.0,45.0,50.0,47.0,52.0,42.0,48.0
41.0,49.0,40.0,47.0,46.0,48.0,41.0,47.0
40.0,47.0,38.0,42.0,40.0,49.0,39.0,43.0
40.0,43.0,38.0,39.0,38.0,46.0,36.0,41.0
36.0,40.0,34.0,37.0,37.0,41.0,33.0,39.0
33.0,37.0,29.0,39.0,31.0,40.0,32.0,35.0
34.0,34.0,32.0,39.0,32.0,39.0,31.0,34.0
28.0,34.0,30.0,31.0,31.0,36.0,27.0,32.0
25.0,31.0,25.0,32.0,29.0,33.0,24.0,31.0
23.0,29.0,22.0,31.0,28.0,31.0,22.0,27.0
22.0,25.0,22.0,25.0,26.0,30.0,21.0,24.0
20.0,23.0,25.0,23.0,25.0,27.0,18.0,21.0
20.0,22.0,20.0,24.0,24.0,26.0,17.0,22.0
20.0,20.0,21.0,21.0,21.0,26.0,17.0,20.0
18.0,20.0,19.0,22.0,21.0,24.0,17.0,19.0
19.0,19.0,19.0,21.0,21.0,23.0,17.0,19.0
19.0,20.0,18.0,20.0,21.0,21.0,17.0,18.0
