Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,19.0,21.0,20.0,19.0,20.0,20.0
20.0,21.0,22.0,20.0,20.0,20.0,21.0,21.0
23.0,21.0,23.0,23.0,22.0,20.0,22.0,21.0
24.0,23.0,26.0,23.0,23.0,20.0,24.0,22.0
27.0,23.0,28.0,26.0,25.0,22.0,25.0,22.0
29.0,24.0,31.0,27.0,26.0,24.0,27.0,23.0
31.0,26.0,34.0,32.0,27.0,25.0,29.0,24.0
34.0,29.0,40.0,30.0,30.0,26.0,32.0,27.0
36.0,34.0,39.0,34.0,33.0,26.0,32.0,30.0
43.0,35.0,40.0,37.0,34.0,29.0,37.0,30.0
45.0,36.0,42.0,37.0,38.0,33.0,38.0,32.0
46.0,40.0,45.0,42.0,41.0,35.0,42.0,37.0
46.0,46.0,48.0,43.0,40.0,38.0,45.0,40.0
53.0,46.0,52.0,47.0,44.0,38.0,48.0,42.0
55.0,46.0,55.0,50.0,45.0,40.0,48.0,42.0
55.0,51.0,57.0,53.0,47.0,42.0,51.0,45.0
54.0,50.0,59.0,55.0,48.0,45.0,52.0,49.0
56.0,52.0,61.0,57.0,54.0,46.0,54.0,49.0
56.0,54.0,64.0,58.0,54.0,49.0,55.0,52.0
58.0,55.0,64.0,62.0,54.0,51.0,56.0,53.0
59.0,56.0,63.0,64.0,56.0,52.0,59.0,55.0
58.0,56.0,64.0,64.0,56.0,55.0,57.0,60.0
58.0,58.0,65.0,64.0,57.0,55.0,59.0,60.0
59.0,58.0,65.0,65.0,58.0,56.0,60.0,59.0
59.0,59.0,65.0,65.0,56.0,57.0,61.0,59.0
58.0,59.0,64.0,65.0,56.0,56.0,59.0,60.0
57.0,58.0,63.0,65.0,56.0,56.0,58.0,60.0
56.0,57.0,62.0,63.0,54.0,56.0,57.0,58.0
54.0,57.0,61.0,63.0,52.0,56.0,56.0,57.0
52.0,53.0,59.0,61.0,51.0,53.0,54.0,56.0
50.0,53.0,57.0,59.0,47.0,52.0,52.0,55.0
47.0,53.0,53.0,57.0,45.0,51.0,51.0,54.0
46.0,50.0,52.0,55.0,42.0,46.0,49.0,53.0
43.0,46.0,49.0,54.0,40.0,44.0,45.0,52.0
41.0,42.0,47.0,50.0,38.0,42.0,44.0,49.0
35.0,41.0,42.0,49.0,35.0,39.0,41.0,46.0
32.0,36.0,39.0,43.0,32.0,36.0,40.0,42.0
33.0,29.0,38.0,41.0,31.0,31.0,34.0,42.0
26.0,33.0,33.0,40.0,26.0,31.0,32.0,42.0
24.0,26.0,31.0,35.0,22.0,26.0,31.0,37.0
24.0,25.0,32.0,33.0,20.0,21.0,31.0,32.0
23.0,25.0,26.0,31.0,15.0,24.0,32.0,31.0
20.0,24.0,26.0,24.0,15.0,20.0,28.0,32.0
19.0,23.0,26.0,24.0,13.0,17.0,26.0,33.0
18.0,20.0,22.0,24.0,17.0,16.0,28.0,31.0
17.0,18.0,21.0,23.0,14.0,17.0,26.0,31.0
15.0,18.0,19.0,22.0,14.0,13.0,27.0,28.0
16.0,17.0,19.0,19.0,12.0,14.0,26.0,28.0
16.0,15.0,19.0,20.0,12.0,13.0,27.0,27.0
