Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,20.0,22.0,21.0,21.0,20.0,22.0,20.0
20.0,19.0,22.0,22.0,23.0,19.0,23.0,19.0
22.0,18.0,24.0,21.0,23.0,21.0,23.0,21.0
23.0,21.0,25.0,23.0,24.0,22.0,24.0,23.0
25.0,22.0,27.0,25.0,26.0,23.0,29.0,24.0
27.0,23.0,29.0,26.0,28.0,25.0,30.0,28.0
29.0,25.0,31.0,30.0,32.0,26.0,35.0,28.0
32.0,28.0,34.0,30.0,33.0,30.0,35.0,28.0
36.0,29.0,37.0,33.0,36.0,32.0,35.0,31.0
37.0,34.0,41.0,35.0,40.0,34.0,37.0,32.0
41.0,36.0,42.0,37.0,42.0,37.0,40.0,35.0
45.0,37.0,46.0,40.0,44.0,39.0,41.0,39.0
48.0,42.0,47.0,44.0,46.0,41.0,46.0,39.0
47.0,46.0,47.0,44.0,48.0,42.0,49.0,43.0
53.0,45.0,51.0,45.0,50.0,45.0,52.0,46.0
55.0,54.0,52.0,49.0,52.0,48.0,53.0,51.0
54.0,54.0,57.0,52.0,57.0,49.0,57.0,52.0
56.0,55.0,55.0,54.0,58.0,54.0,60.0,56.0
60.0,55.0,57.0,54.0,61.0,57.0,61.0,60.0
60.0,57.0,58.0,53.0,61.0,60.0,68.0,62.0
61.0,59.0,57.0,56.0,65.0,62.0,70.0,64.0
63.0,61.0,57.0,55.0,66.0,66.0,68.0,68.0
64.0,64.0,57.0,56.0,70.0,66.0,68.0,69.0
65.0,63.0,57.0,56.0,70.0,69.0,71.0,69.0
64.0,65.0,57.0,57.0,68.0,68.0,71.0,68.0
64.0,65.0,56.0,57.0,67.0,68.0,69.0,70.0
62.0,64.0,55.0,56.0,66.0,67.0,69.0,69.0
61.0,63.0,54.0,55.0,65.0,67.0,68.0,69.0
59.0,62.0,51.0,55.0,64.0,65.0,67.0,69.0
57.0,61.0,49.0,52.0,62.0,64.0,65.0,68.0
55.0,59.0,50.0,51.0,60.0,63.0,63.0,67.0
54.0,57.0,46.0,51.0,58.0,63.0,61.0,67.0
51.0,55.0,44.0,46.0,57.0,61.0,59.0,64.0
50.0,53.0,38.0,47.0,56.0,58.0,59.0,61.0
47.0,52.0,36.0,45.0,52.0,56.0,55.0,61.0
46.0,50.0,36.0,44.0,49.0,58.0,53.0,61.0
42.0,48.0,35.0,41.0,49.0,56.0,52.0,57.0
40.0,47.0,32.0,38.0,47.0,53.0,52.0,55.0
39.0,46.0,32.0,36.0,45.0,50.0,48.0,53.0
39.0,43.0,29.0,33.0,41.0,46.0,48.0,53.0
36.0,41.0,27.0,31.0,43.0,41.0,45.0,50.0
35.0,39.0,22.0,29.0,39.0,41.0,44.0,48.0
31.0,39.0,21.0,22.0,34.0,39.0,41.0,47.0
31.0,35.0,18.0,20.0,35.0,37.0,40.0,46.0
33.0,32.0,15.0,18.0,33.0,36.0,40.0,43.0
31.0,33.0,14.0,17.0,32.0,35.0,39.0,42.0
31.0,31.0,13.0,15.0,31.0,34.0,38.0,40.0
33.0,30.0,13.0,14.0,31.0,33.0,39.0,40.0
31.0,32.0,13.0,13.0,32.0,32.0,38.0,39.0
