Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,20.0,22.0,20.0,20.0,21.0,21.0,20.0
22.0,23.0,22.0,20.0,22.0,21.0,22.0,20.0
25.0,22.0,23.0,21.0,23.0,20.0,22.0,19.0
25.0,24.0,24.0,22.0,24.0,21.0,23.0,21.0
27.0,23.0,26.0,24.0,26.0,24.0,26.0,22.0
29.0,26.0,28.0,24.0,29.0,25.0,28.0,24.0
31.0,27.0,29.0,26.0,30.0,25.0,28.0,26.0
33.0,29.0,31.0,27.0,30.0,28.0,30.0,28.0
36.0,32.0,34.0,29.0,34.0,29.0,33.0,30.0
40.0,33.0,36.0,32.0,37.0,34.0,35.0,33.0
42.0,34.0,38.0,33.0,42.0,35.0,40.0,34.0
43.0,38.0,40.0,37.0,46.0,36.0,41.0,36.0
46.0,40.0,41.0,38.0,47.0,39.0,43.0,40.0
46.0,43.0,44.0,40.0,49.0,43.0,43.0,42.0
51.0,44.0,46.0,42.0,49.0,45.0,48.0,42.0
51.0,47.0,49.0,42.0,51.0,47.0,50.0,46.0
51.0,50.0,48.0,41.0,54.0,49.0,50.0,48.0
55.0,51.0,48.0,45.0,55.0,52.0,52.0,49.0
57.0,54.0,46.0,45.0,59.0,55.0,53.0,51.0
58.0,54.0,50.0,47.0,60.0,57.0,56.0,52.0
59.0,57.0,50.0,49.0,62.0,59.0,55.0,52.0
59.0,58.0,49.0,49.0,64.0,60.0,56.0,55.0
60.0,59.0,50.0,49.0,63.0,62.0,58.0,55.0
60.0,59.0,50.0,50.0,63.0,63.0,57.0,56.0
59.0,59.0,50.0,50.0,63.0,62.0,56.0,56.0
58.0,60.0,49.0,50.0,62.0,63.0,56.0,56.0
58.0,59.0,49.0,50.0,61.0,62.0,55.0,56.0
57.0,58.0,47.0,50.0,59.0,61.0,53.0,56.0
55.0,58.0,46.0,49.0,58.0,60.0,52.0,55.0
54.0,56.0,44.0,47.0,56.0,59.0,51.0,54.0
52.0,56.0,42.0,45.0,55.0,58.0,49.0,52.0
50.0,54.0,39.0,44.0,52.0,56.0,48.0,50.0
48.0,52.0,38.0,42.0,50.0,54.0,44.0,50.0
45.0,50.0,36.0,40.0,47.0,52.0,42.0,47.0
43.0,46.0,34.0,37.0,44.0,51.0,39.0,47.0
41.0,46.0,30.0,34.0,43.0,50.0,38.0,43.0
38.0,44.0,29.0,32.0,42.0,49.0,35.0,41.0
39.0,41.0,24.0,30.0,40.0,47.0,35.0,38.0
35.0,39.0,21.0,29.0,39.0,44.0,30.0,36.0
33.0,36.0,20.0,25.0,36.0,41.0,27.0,33.0
32.0,35.0,21.0,24.0,35.0,42.0,24.0,30.0
30.0,32.0,17.0,22.0,32.0,40.0,23.0,28.0
30.0,31.0,16.0,21.0,31.0,34.0,21.0,25.0
27.0,30.0,16.0,18.0,25.0,33.0,22.0,23.0
26.0,31.0,14.0,17.0,26.0,30.0,20.0,21.0
26.0,28.0,12.0,16.0,26.0,29.0,17.0,19.0
24.0,28.0,13.0,15.0,25.0,26.0,15.0,19.0
24.0,27.0,14.0,14.0,23.0,26.0,15.0,17.0
25.0,26.0,14.0,13.0,23.0,24.0,15.0,16.0
