Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,17.0,19.0,20.0,20.0,20.0,20.0
22.0,21.0,20.0,20.0,21.0,20.0,21.0,21.0
24.0,21.0,22.0,19.0,22.0,20.0,22.0,20.0
25.0,25.0,23.0,23.0,23.0,21.0,24.0,20.0
25.0,25.0,27.0,23.0,26.0,22.0,25.0,22.0
28.0,25.0,28.0,24.0,27.0,21.0,28.0,22.0
30.0,25.0,31.0,25.0,28.0,25.0,29.0,26.0
32.0,28.0,31.0,26.0,33.0,27.0,31.0,27.0
36.0,29.0,33.0,28.0,34.0,35.0,35.0,30.0
37.0,33.0,36.0,31.0,40.0,36.0,38.0,31.0
38.0,35.0,39.0,33.0,48.0,36.0,39.0,36.0
41.0,36.0,42.0,34.0,46.0,37.0,44.0,39.0
44.0,38.0,44.0,42.0,45.0,40.0,48.0,43.0
47.0,37.0,45.0,44.0,48.0,40.0,50.0,48.0
46.0,41.0,51.0,46.0,49.0,42.0,50.0,49.0
45.0,43.0,50.0,49.0,49.0,46.0,56.0,49.0
48.0,44.0,57.0,49.0,51.0,48.0,56.0,55.0
50.0,46.0,57.0,50.0,53.0,49.0,60.0,55.0
52.0,49.0,57.0,54.0,54.0,49.0,61.0,60.0
51.0,50.0,59.0,53.0,56.0,52.0,64.0,59.0
51.0,51.0,58.0,55.0,55.0,55.0,65.0,59.0
53.0,51.0,59.0,57.0,57.0,55.0,63.0,62.0
53.0,52.0,60.0,58.0,57.0,56.0,63.0,63.0
53.0,53.0,60.0,59.0,57.0,56.0,63.0,63.0
52.0,52.0,59.0,59.0,57.0,56.0,62.0,63.0
52.0,52.0,58.0,59.0,56.0,57.0,62.0,63.0
51.0,52.0,57.0,59.0,55.0,56.0,61.0,62.0
50.0,52.0,56.0,58.0,54.0,56.0,60.0,62.0
48.0,51.0,55.0,58.0,53.0,55.0,58.0,61.0
46.0,50.0,53.0,56.0,51.0,53.0,57.0,59.0
44.0,49.0,52.0,54.0,49.0,52.0,55.0,59.0
43.0,45.0,50.0,53.0,47.0,51.0,53.0,57.0
40.0,45.0,46.0,51.0,45.0,51.0,50.0,55.0
38.0,43.0,44.0,50.0,44.0,48.0,47.0,52.0
35.0,42.0,43.0,45.0,40.0,45.0,45.0,50.0
34.0,40.0,36.0,43.0,37.0,43.0,42.0,46.0
31.0,37.0,35.0,43.0,36.0,38.0,39.0,44.0
31.0,34.0,34.0,38.0,32.0,38.0,40.0,41.0
29.0,33.0,27.0,36.0,30.0,34.0,36.0,40.0
27.0,30.0,26.0,36.0,25.0,31.0,33.0,41.0
24.0,29.0,26.0,29.0,22.0,29.0,34.0,40.0
22.0,27.0,20.0,28.0,21.0,27.0,33.0,37.0
21.0,25.0,24.0,26.0,21.0,24.0,32.0,34.0
19.0,23.0,21.0,23.0,15.0,23.0,29.0,33.0
17.0,20.0,21.0,23.0,15.0,17.0,27.0,30.0
15.0,18.0,20.0,21.0,14.0,17.0,29.0,29.0
11.0,14.0,19.0,21.0,12.0,14.0,27.0,29.0
10.0,14.0,19.0,20.0,10.0,12.0,27.0,28.0
11.0,13.0,19.0,19.0,10.0,12.0,27.0,28.0
