Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
19.0,21.0,22.0,17.0,24.0,19.0,18.0,20.0
21.0,19.0,19.0,20.0,23.0,23.0,20.0,19.0
21.0,19.0,20.0,17.0,25.0,23.0,21.0,19.0
22.0,21.0,22.0,18.0,26.0,24.0,23.0,20.0
24.0,21.0,24.0,20.0,27.0,26.0,25.0,21.0
26.0,23.0,25.0,21.0,30.0,26.0,26.0,21.0
26.0,24.0,27.0,22.0,32.0,26.0,27.0,23.0
31.0,26.0,29.0,25.0,34.0,28.0,29.0,25.0
32.0,29.0,33.0,26.0,36.0,30.0,32.0,27.0
34.0,29.0,34.0,30.0,38.0,33.0,36.0,28.0
37.0,33.0,39.0,33.0,43.0,36.0,34.0,30.0
41.0,35.0,41.0,34.0,48.0,36.0,37.0,32.0
44.0,37.0,42.0,36.0,48.0,42.0,37.0,36.0
45.0,39.0,44.0,40.0,48.0,44.0,40.0,37.0
46.0,43.0,47.0,42.0,50.0,47.0,43.0,39.0
51.0,45.0,50.0,45.0,55.0,48.0,46.0,42.0
52.0,47.0,49.0,48.0,55.0,54.0,48.0,43.0
53.0,49.0,53.0,47.0,55.0,55.0,50.0,45.0
53.0,51.0,53.0,46.0,57.0,55.0,50.0,47.0
55.0,52.0,51.0,50.0,58.0,55.0,53.0,48.0
55.0,54.0,56.0,50.0,59.0,57.0,52.0,51.0
57.0,54.0,56.0,51.0,60.0,57.0,55.0,52.0
56.0,56.0,53.0,52.0,59.0,59.0,53.0,54.0
57.0,57.0,53.0,51.0,59.0,59.0,53.0,54.0
57.0,57.0,52.0,51.0,58.0,59.0,53.0,52.0
57.0,57.0,51.0,52.0,58.0,60.0,52.0,53.0
56.0,57.0,50.0,52.0,57.0,59.0,52.0,53.0
54.0,56.0,49.0,50.0,57.0,58.0,50.0,52.0
53.0,56.0,46.0,51.0,55.0,57.0,48.0,51.0
51.0,54.0,45.0,50.0,53.0,56.0,47.0,48.0
50.0,53.0,44.0,48.0,52.0,55.0,42.0,46.0
48.0,51.0,42.0,47.0,49.0,52.0,41.0,41.0
45.0,51.0,40.0,42.0,48.0,51.0,35.0,40.0
42.0,49.0,34.0,40.0,43.0,49.0,34.0,38.0
41.0,46.0,33.0,35.0,40.0,46.0,32.0,36.0
38.0,44.0,30.0,31.0,38.0,42.0,30.0,34.0
37.0,40.0,27.0,29.0,35.0,40.0,26.0,32.0
33.0,40.0,26.0,28.0,34.0,34.0,23.0,26.0
32.0,36.0,22.0,27.0,28.0,36.0,20.0,24.0
26.0,33.0,21.0,26.0,26.0,33.0,16.0,20.0
25.0,30.0,19.0,26.0,23.0,27.0,13.0,15.0
24.0,30.0,18.0,22.0,22.0,25.0,9.0,11.0
24.0,26.0,15.0,20.0,18.0,23.0,7.0,9.0
22.0,24.0,15.0,17.0,17.0,21.0,6.0,8.0
20.0,23.0,12.0,17.0,16.0,18.0,5.0,8.0
19.0,21.0,14.0,15.0,14.0,18.0,5.0,7.0
18.0,19.0,12.0,14.0,14.0,15.0,5.0,6.0
15.0,19.0,11.0,12.0,13.0,17.0,5.0,5.0
16.0,17.0,10.0,11.0,14.0,15.0,5.0,5.0
