Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,21.0,19.0,19.0,20.0,21.0,22.0
22.0,21.0,21.0,20.0,21.0,20.0,23.0,21.0
24.0,21.0,22.0,20.0,22.0,20.0,23.0,22.0
25.0,23.0,23.0,21.0,24.0,21.0,25.0,22.0
25.0,23.0,24.0,21.0,25.0,22.0,27.0,23.0
27.0,24.0,26.0,22.0,27.0,23.0,29.0,25.0
29.0,26.0,28.0,24.0,29.0,24.0,31.0,27.0
31.0,29.0,29.0,25.0,32.0,27.0,35.0,29.0
38.0,32.0,32.0,28.0,35.0,32.0,35.0,30.0
40.0,37.0,35.0,31.0,39.0,33.0,38.0,32.0
41.0,37.0,40.0,32.0,42.0,41.0,40.0,34.0
44.0,38.0,40.0,38.0,42.0,40.0,44.0,36.0
45.0,42.0,40.0,39.0,46.0,41.0,44.0,42.0
50.0,43.0,46.0,39.0,50.0,43.0,48.0,43.0
51.0,46.0,47.0,46.0,51.0,45.0,53.0,47.0
52.0,47.0,50.0,45.0,53.0,47.0,55.0,50.0
53.0,50.0,52.0,47.0,56.0,50.0,56.0,52.0
55.0,51.0,53.0,50.0,56.0,54.0,58.0,55.0
58.0,52.0,56.0,50.0,59.0,55.0,59.0,57.0
57.0,56.0,56.0,52.0,61.0,56.0,60.0,58.0
60.0,55.0,55.0,55.0,60.0,57.0,62.0,59.0
59.0,57.0,55.0,56.0,60.0,58.0,62.0,59.0
57.0,59.0,57.0,56.0,60.0,59.0,62.0,60.0
58.0,58.0,57.0,56.0,60.0,59.0,63.0,61.0
58.0,59.0,57.0,57.0,59.0,59.0,62.0,62.0
57.0,58.0,56.0,57.0,59.0,59.0,61.0,62.0
57.0,58.0,55.0,56.0,57.0,59.0,60.0,62.0
56.0,58.0,54.0,55.0,56.0,60.0,59.0,60.0
54.0,57.0,52.0,54.0,56.0,58.0,57.0,60.0
53.0,57.0,50.0,55.0,54.0,57.0,56.0,58.0
51.0,55.0,49.0,51.0,51.0,55.0,53.0,58.0
50.0,53.0,47.0,51.0,51.0,54.0,52.0,54.0
48.0,50.0,43.0,47.0,48.0,53.0,48.0,53.0
42.0,48.0,41.0,46.0,44.0,50.0,46.0,50.0
42.0,47.0,38.0,44.0,40.0,48.0,44.0,47.0
39.0,46.0,35.0,41.0,40.0,44.0,41.0,45.0
39.0,42.0,34.0,39.0,38.0,42.0,36.0,43.0
35.0,42.0,30.0,36.0,36.0,40.0,34.0,37.0
33.0,39.0,27.0,33.0,34.0,38.0,30.0,36.0
29.0,37.0,25.0,27.0,30.0,36.0,27.0,33.0
27.0,32.0,24.0,26.0,29.0,33.0,22.0,31.0
24.0,28.0,20.0,24.0,27.0,30.0,24.0,29.0
22.0,25.0,18.0,22.0,22.0,28.0,23.0,27.0
21.0,25.0,17.0,18.0,21.0,24.0,22.0,25.0
21.0,22.0,14.0,17.0,20.0,22.0,21.0,24.0
21.0,22.0,13.0,15.0,17.0,21.0,22.0,23.0
21.0,22.0,13.0,15.0,18.0,22.0,21.0,22.0
20.0,21.0,11.0,13.0,19.0,20.0,20.0,21.0
20.0,21.0,12.0,11.0,20.0,20.0,20.0,21.0
