Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,19.0,20.0,21.0,20.0,19.0,20.0,19.0
21.0,20.0,23.0,21.0,20.0,20.0,20.0,20.0
22.0,20.0,23.0,20.0,22.0,21.0,23.0,21.0
24.0,22.0,24.0,22.0,24.0,24.0,25.0,24.0
26.0,23.0,25.0,23.0,27.0,25.0,25.0,23.0
29.0,26.0,27.0,24.0,31.0,26.0,27.0,24.0
32.0,26.0,28.0,26.0,32.0,28.0,29.0,26.0
33.0,29.0,33.0,27.0,34.0,29.0,32.0,29.0
37.0,32.0,34.0,30.0,37.0,33.0,35.0,30.0
38.0,34.0,35.0,30.0,36.0,36.0,37.0,33.0
40.0,35.0,39.0,33.0,39.0,36.0,40.0,36.0
43.0,38.0,42.0,36.0,42.0,40.0,42.0,40.0
45.0,39.0,43.0,41.0,46.0,43.0,45.0,44.0
48.0,42.0,45.0,42.0,50.0,45.0,46.0,45.0
52.0,44.0,46.0,43.0,55.0,49.0,50.0,46.0
54.0,45.0,50.0,44.0,56.0,54.0,53.0,47.0
54.0,49.0,51.0,48.0,59.0,58.0,55.0,52.0
53.0,50.0,51.0,49.0,63.0,57.0,58.0,52.0
54.0,52.0,54.0,50.0,62.0,60.0,59.0,55.0
57.0,54.0,55.0,54.0,66.0,63.0,58.0,57.0
57.0,56.0,55.0,54.0,66.0,65.0,61.0,57.0
59.0,57.0,57.0,54.0,68.0,65.0,61.0,58.0
59.0,57.0,56.0,55.0,67.0,65.0,62.0,60.0
57.0,58.0,55.0,54.0,67.0,67.0,62.0,61.0
58.0,58.0,55.0,54.0,67.0,67.0,61.0,61.0
58.0,57.0,54.0,54.0,65.0,67.0,61.0,61.0
56.0,57.0,52.0,53.0,65.0,65.0,60.0,61.0
55.0,57.0,51.0,52.0,61.0,65.0,58.0,60.0
53.0,56.0,49.0,52.0,61.0,61.0,57.0,59.0
52.0,55.0,48.0,50.0,56.0,60.0,55.0,57.0
50.0,53.0,46.0,50.0,54.0,54.0,53.0,56.0
46.0,51.0,43.0,49.0,50.0,53.0,51.0,56.0
44.0,51.0,41.0,47.0,47.0,53.0,50.0,54.0
42.0,48.0,39.0,44.0,46.0,50.0,47.0,54.0
39.0,46.0,34.0,44.0,41.0,50.0,46.0,49.0
38.0,42.0,34.0,40.0,41.0,47.0,44.0,47.0
36.0,40.0,35.0,37.0,39.0,44.0,41.0,46.0
31.0,40.0,31.0,35.0,35.0,43.0,38.0,44.0
30.0,34.0,29.0,31.0,34.0,38.0,36.0,42.0
26.0,33.0,28.0,30.0,29.0,35.0,33.0,39.0
25.0,29.0,26.0,29.0,26.0,33.0,31.0,37.0
21.0,25.0,23.0,27.0,26.0,27.0,30.0,34.0
18.0,24.0,22.0,24.0,27.0,28.0,28.0,33.0
19.0,20.0,19.0,23.0,25.0,28.0,27.0,32.0
12.0,18.0,19.0,21.0,23.0,25.0,27.0,29.0
12.0,12.0,17.0,18.0,21.0,24.0,23.0,28.0
11.0,12.0,15.0,18.0,21.0,22.0,23.0,25.0
8.0,11.0,15.0,15.0,20.0,21.0,24.0,25.0
9.0,11.0,14.0,15.0,20.0,20.0,24.0,25.0
