Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,21.0,21.0,21.0,20.0,21.0,21.0,20.0
23.0,20.0,21.0,21.0,22.0,20.0,22.0,20.0
23.0,21.0,23.0,21.0,23.0,22.0,23.0,22.0
24.0,22.0,24.0,23.0,26.0,23.0,24.0,22.0
26.0,23.0,27.0,24.0,27.0,25.0,26.0,24.0
27.0,24.0,29.0,27.0,29.0,27.0,29.0,27.0
29.0,24.0,30.0,29.0,31.0,27.0,30.0,28.0
31.0,27.0,36.0,30.0,33.0,29.0,33.0,29.0
36.0,28.0,37.0,33.0,36.0,30.0,34.0,30.0
36.0,30.0,41.0,36.0,38.0,32.0,36.0,31.0
35.0,32.0,44.0,39.0,40.0,34.0,39.0,35.0
39.0,35.0,45.0,39.0,44.0,39.0,42.0,36.0
39.0,36.0,48.0,42.0,46.0,42.0,43.0,36.0
42.0,39.0,50.0,45.0,50.0,43.0,43.0,39.0
46.0,42.0,53.0,50.0,52.0,47.0,47.0,40.0
48.0,42.0,58.0,51.0,56.0,50.0,49.0,44.0
49.0,46.0,58.0,56.0,57.0,52.0,47.0,45.0
53.0,46.0,59.0,58.0,59.0,54.0,48.0,46.0
54.0,48.0,62.0,58.0,60.0,55.0,51.0,48.0
54.0,51.0,63.0,60.0,61.0,58.0,51.0,48.0
56.0,53.0,63.0,62.0,60.0,59.0,52.0,49.0
56.0,54.0,64.0,63.0,59.0,60.0,52.0,51.0
56.0,55.0,64.0,63.0,62.0,59.0,52.0,52.0
56.0,55.0,65.0,63.0,61.0,60.0,53.0,52.0
55.0,55.0,64.0,64.0,61.0,61.0,52.0,52.0
54.0,55.0,64.0,64.0,60.0,61.0,51.0,52.0
54.0,55.0,63.0,64.0,59.0,61.0,50.0,52.0
53.0,54.0,61.0,63.0,58.0,60.0,49.0,52.0
51.0,53.0,59.0,63.0,56.0,59.0,48.0,51.0
48.0,52.0,58.0,60.0,55.0,58.0,47.0,49.0
46.0,50.0,53.0,60.0,53.0,56.0,44.0,48.0
44.0,49.0,52.0,55.0,51.0,54.0,42.0,46.0
42.0,48.0,50.0,53.0,49.0,52.0,41.0,44.0
41.0,44.0,46.0,50.0,44.0,50.0,38.0,43.0
37.0,43.0,44.0,47.0,41.0,47.0,36.0,44.0
36.0,42.0,40.0,46.0,40.0,43.0,35.0,39.0
35.0,40.0,37.0,47.0,37.0,43.0,34.0,38.0
34.0,38.0,37.0,44.0,33.0,41.0,31.0,35.0
31.0,36.0,36.0,40.0,32.0,37.0,32.0,34.0
29.0,33.0,33.0,37.0,27.0,32.0,29.0,33.0
26.0,30.0,28.0,37.0,25.0,32.0,26.0,31.0
24.0,30.0,27.0,32.0,24.0,29.0,25.0,32.0
24.0,26.0,31.0,29.0,20.0,27.0,25.0,27.0
20.0,25.0,24.0,28.0,20.0,21.0,26.0,26.0
19.0,20.0,23.0,29.0,13.0,22.0,25.0,26.0
15.0,21.0,24.0,28.0,15.0,18.0,23.0,25.0
16.0,20.0,25.0,26.0,14.0,15.0,23.0,24.0
16.0,18.0,23.0,24.0,13.0,13.0,22.0,24.0
16.0,17.0,23.0,23.0,12.0,12.0,23.0,23.0
