Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,19.0,19.0,21.0,22.0,20.0,21.0
22.0,21.0,21.0,20.0,22.0,19.0,22.0,21.0
23.0,22.0,22.0,22.0,20.0,20.0,24.0,22.0
25.0,22.0,25.0,22.0,22.0,18.0,25.0,23.0
27.0,23.0,27.0,22.0,23.0,20.0,27.0,24.0
28.0,26.0,28.0,25.0,25.0,22.0,29.0,27.0
29.0,28.0,30.0,27.0,28.0,24.0,32.0,28.0
32.0,29.0,33.0,28.0,29.0,26.0,34.0,29.0
35.0,31.0,34.0,30.0,33.0,26.0,36.0,31.0
38.0,35.0,37.0,30.0,34.0,30.0,38.0,34.0
40.0,39.0,39.0,32.0,33.0,30.0,40.0,34.0
44.0,41.0,40.0,35.0,35.0,32.0,42.0,36.0
47.0,44.0,45.0,39.0,39.0,33.0,42.0,38.0
52.0,46.0,49.0,37.0,42.0,35.0,45.0,40.0
55.0,51.0,50.0,47.0,44.0,41.0,48.0,43.0
54.0,51.0,48.0,49.0,51.0,42.0,50.0,43.0
56.0,52.0,50.0,46.0,52.0,42.0,51.0,45.0
58.0,54.0,52.0,48.0,50.0,48.0,53.0,48.0
59.0,56.0,53.0,49.0,52.0,49.0,56.0,49.0
59.0,57.0,53.0,53.0,55.0,52.0,55.0,53.0
60.0,59.0,53.0,54.0,56.0,53.0,55.0,55.0
62.0,59.0,55.0,54.0,55.0,55.0,56.0,55.0
62.0,60.0,56.0,53.0,58.0,56.0,56.0,56.0
62.0,61.0,56.0,56.0,59.0,57.0,57.0,57.0
62.0,62.0,57.0,56.0,57.0,59.0,57.0,57.0
62.0,62.0,57.0,58.0,57.0,59.0,57.0,57.0
60.0,62.0,57.0,57.0,57.0,57.0,56.0,57.0
59.0,61.0,55.0,57.0,56.0,57.0,54.0,55.0
58.0,61.0,53.0,57.0,54.0,57.0,53.0,54.0
57.0,59.0,52.0,55.0,52.0,55.0,50.0,55.0
55.0,59.0,50.0,53.0,51.0,54.0,49.0,54.0
52.0,57.0,47.0,51.0,49.0,53.0,48.0,52.0
50.0,54.0,44.0,48.0,47.0,51.0,46.0,50.0
45.0,53.0,42.0,46.0,45.0,49.0,45.0,48.0
42.0,48.0,40.0,42.0,42.0,47.0,42.0,47.0
42.0,43.0,38.0,41.0,39.0,44.0,39.0,44.0
40.0,43.0,36.0,40.0,38.0,43.0,36.0,42.0
37.0,43.0,33.0,39.0,36.0,42.0,35.0,37.0
35.0,39.0,30.0,37.0,34.0,40.0,31.0,38.0
31.0,36.0,29.0,33.0,30.0,36.0,29.0,36.0
32.0,33.0,25.0,30.0,30.0,32.0,29.0,32.0
27.0,31.0,21.0,27.0,23.0,30.0,26.0,30.0
23.0,31.0,22.0,24.0,25.0,22.0,24.0,26.0
23.0,28.0,18.0,22.0,22.0,21.0,23.0,24.0
23.0,24.0,18.0,21.0,21.0,23.0,21.0,24.0
24.0,24.0,17.0,18.0,20.0,19.0,21.0,23.0
22.0,24.0,16.0,17.0,16.0,20.0,22.0,22.0
22.0,22.0,15.0,16.0,17.0,16.0,20.0,22.0
21.0,22.0,15.0,13.0,15.0,13.0,20.0,22.0
