Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,21.0,22.0,20.0,20.0,19.0,20.0,19.0
22.0,20.0,22.0,23.0,21.0,21.0,20.0,20.0
23.0,21.0,25.0,22.0,23.0,22.0,22.0,20.0
24.0,22.0,26.0,26.0,25.0,25.0,23.0,22.0
26.0,23.0,25.0,25.0,28.0,26.0,26.0,23.0
27.0,25.0,30.0,25.0,30.0,27.0,28.0,27.0
30.0,25.0,32.0,28.0,32.0,26.0,30.0,27.0
33.0,28.0,35.0,30.0,33.0,29.0,34.0,29.0
37.0,31.0,36.0,35.0,34.0,31.0,36.0,33.0
40.0,35.0,42.0,35.0,39.0,34.0,38.0,35.0
41.0,43.0,42.0,38.0,41.0,38.0,41.0,37.0
47.0,43.0,47.0,42.0,42.0,38.0,43.0,37.0
51.0,42.0,48.0,46.0,45.0,40.0,45.0,41.0
52.0,42.0,56.0,46.0,47.0,42.0,48.0,42.0
52.0,48.0,57.0,46.0,49.0,44.0,48.0,45.0
56.0,51.0,56.0,54.0,50.0,46.0,52.0,45.0
58.0,54.0,63.0,54.0,52.0,49.0,53.0,50.0
61.0,58.0,64.0,64.0,54.0,51.0,54.0,51.0
59.0,59.0,64.0,62.0,56.0,52.0,57.0,52.0
63.0,58.0,65.0,63.0,57.0,54.0,57.0,56.0
64.0,58.0,66.0,63.0,57.0,55.0,58.0,58.0
63.0,60.0,64.0,65.0,58.0,56.0,59.0,58.0
63.0,63.0,67.0,65.0,59.0,57.0,61.0,59.0
65.0,63.0,66.0,67.0,58.0,58.0,60.0,60.0
64.0,64.0,67.0,67.0,58.0,58.0,60.0,59.0
65.0,65.0,65.0,66.0,58.0,58.0,59.0,60.0
64.0,64.0,64.0,65.0,56.0,58.0,58.0,59.0
62.0,64.0,63.0,65.0,55.0,58.0,58.0,59.0
60.0,63.0,61.0,64.0,54.0,57.0,56.0,58.0
59.0,61.0,60.0,63.0,53.0,56.0,54.0,58.0
56.0,59.0,58.0,60.0,51.0,55.0,52.0,54.0
54.0,57.0,54.0,59.0,49.0,52.0,54.0,53.0
52.0,57.0,51.0,55.0,47.0,50.0,50.0,54.0
50.0,54.0,48.0,53.0,44.0,48.0,47.0,50.0
48.0,54.0,47.0,52.0,41.0,48.0,44.0,49.0
45.0,49.0,44.0,51.0,39.0,44.0,41.0,45.0
40.0,46.0,42.0,48.0,36.0,41.0,38.0,44.0
39.0,42.0,40.0,45.0,32.0,39.0,36.0,39.0
34.0,39.0,39.0,42.0,31.0,33.0,34.0,37.0
33.0,38.0,37.0,41.0,25.0,34.0,29.0,37.0
31.0,36.0,36.0,39.0,23.0,32.0,29.0,31.0
28.0,33.0,33.0,36.0,23.0,27.0,27.0,33.0
27.0,28.0,31.0,36.0,23.0,24.0,26.0,31.0
23.0,27.0,31.0,33.0,19.0,23.0,26.0,26.0
21.0,27.0,29.0,32.0,20.0,22.0,18.0,26.0
21.0,24.0,27.0,30.0,18.0,19.0,20.0,17.0
20.0,22.0,28.0,31.0,18.0,19.0,18.0,18.0
20.0,21.0,28.0,29.0,16.0,19.0,19.0,17.0
19.0,20.0,28.0,29.0,17.0,17.0,19.0,19.0
