Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,19.0,21.0,19.0,20.0,22.0,22.0,18.0
20.0,21.0,21.0,21.0,22.0,22.0,22.0,20.0
21.0,21.0,21.0,21.0,24.0,22.0,24.0,20.0
24.0,22.0,24.0,21.0,26.0,22.0,24.0,21.0
26.0,24.0,25.0,22.0,27.0,24.0,26.0,23.0
28.0,25.0,27.0,23.0,29.0,27.0,29.0,25.0
31.0,27.0,29.0,25.0,32.0,29.0,31.0,27.0
33.0,29.0,32.0,27.0,36.0,30.0,33.0,29.0
35.0,30.0,34.0,30.0,39.0,31.0,36.0,31.0
37.0,33.0,37.0,29.0,39.0,35.0,39.0,33.0
39.0,36.0,38.0,33.0,41.0,36.0,40.0,33.0
43.0,37.0,40.0,35.0,43.0,38.0,42.0,37.0
46.0,41.0,42.0,38.0,46.0,42.0,41.0,40.0
50.0,43.0,44.0,40.0,47.0,45.0,43.0,41.0
54.0,46.0,47.0,42.0,51.0,45.0,46.0,43.0
52.0,46.0,51.0,44.0,54.0,50.0,50.0,46.0
53.0,51.0,52.0,47.0,51.0,49.0,51.0,47.0
54.0,52.0,54.0,49.0,52.0,50.0,54.0,50.0
54.0,52.0,54.0,51.0,55.0,51.0,56.0,53.0
57.0,53.0,56.0,53.0,55.0,55.0,58.0,54.0
58.0,53.0,57.0,54.0,60.0,55.0,58.0,56.0
57.0,54.0,56.0,56.0,58.0,61.0,58.0,58.0
57.0,57.0,57.0,56.0,64.0,61.0,59.0,58.0
59.0,57.0,57.0,56.0,64.0,64.0,58.0,58.0
58.0,57.0,57.0,57.0,66.0,64.0,58.0,58.0
57.0,59.0,56.0,56.0,65.0,65.0,57.0,58.0
57.0,58.0,55.0,56.0,64.0,66.0,56.0,58.0
56.0,58.0,54.0,56.0,63.0,65.0,56.0,58.0
54.0,57.0,53.0,54.0,62.0,65.0,54.0,57.0
53.0,55.0,50.0,55.0,60.0,63.0,52.0,55.0
51.0,53.0,49.0,55.0,57.0,61.0,51.0,53.0
48.0,51.0,48.0,53.0,56.0,58.0,48.0,51.0
47.0,50.0,47.0,50.0,54.0,57.0,45.0,50.0
43.0,48.0,45.0,49.0,53.0,56.0,42.0,48.0
42.0,43.0,42.0,47.0,51.0,55.0,42.0,48.0
36.0,42.0,40.0,46.0,49.0,53.0,41.0,45.0
33.0,36.0,38.0,42.0,47.0,50.0,37.0,42.0
26.0,37.0,35.0,40.0,44.0,48.0,33.0,41.0
26.0,30.0,32.0,39.0,41.0,46.0,32.0,37.0
25.0,29.0,32.0,37.0,38.0,41.0,35.0,33.0
22.0,27.0,30.0,34.0,35.0,40.0,28.0,33.0
21.0,26.0,25.0,30.0,33.0,36.0,26.0,28.0
20.0,23.0,25.0,26.0,27.0,35.0,19.0,27.0
17.0,22.0,20.0,26.0,27.0,27.0,21.0,25.0
15.0,17.0,20.0,28.0,24.0,27.0,19.0,27.0
16.0,15.0,19.0,25.0,26.0,26.0,18.0,23.0
15.0,15.0,19.0,22.0,24.0,26.0,19.0,21.0
14.0,15.0,17.0,20.0,25.0,27.0,19.0,20.0
14.0,14.0,17.0,18.0,24.0,25.0,21.0,20.0
