Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,21.0,20.0,19.0,21.0,22.0,20.0
21.0,20.0,22.0,20.0,20.0,20.0,22.0,22.0
22.0,20.0,23.0,20.0,23.0,21.0,24.0,22.0
24.0,20.0,24.0,21.0,25.0,23.0,25.0,24.0
25.0,22.0,26.0,22.0,26.0,23.0,29.0,25.0
27.0,23.0,27.0,23.0,29.0,24.0,29.0,25.0
29.0,27.0,29.0,24.0,31.0,28.0,31.0,27.0
33.0,28.0,31.0,26.0,33.0,30.0,33.0,29.0
34.0,33.0,34.0,28.0,33.0,32.0,36.0,32.0
41.0,34.0,36.0,32.0,37.0,33.0,39.0,34.0
43.0,43.0,40.0,34.0,41.0,36.0,42.0,38.0
52.0,43.0,44.0,35.0,45.0,39.0,45.0,42.0
56.0,47.0,44.0,39.0,47.0,42.0,46.0,42.0
54.0,50.0,45.0,43.0,50.0,44.0,51.0,44.0
57.0,52.0,47.0,45.0,51.0,45.0,52.0,47.0
59.0,52.0,50.0,46.0,52.0,49.0,51.0,49.0
61.0,58.0,52.0,47.0,53.0,50.0,55.0,51.0
63.0,59.0,52.0,49.0,55.0,51.0,57.0,53.0
65.0,61.0,53.0,50.0,56.0,52.0,57.0,55.0
65.0,63.0,55.0,51.0,57.0,54.0,60.0,56.0
66.0,64.0,55.0,52.0,58.0,56.0,60.0,59.0
67.0,65.0,55.0,54.0,59.0,57.0,60.0,59.0
66.0,66.0,54.0,55.0,58.0,58.0,61.0,60.0
67.0,67.0,55.0,55.0,59.0,58.0,61.0,61.0
67.0,67.0,55.0,55.0,59.0,59.0,61.0,61.0
67.0,67.0,54.0,54.0,58.0,59.0,60.0,61.0
66.0,67.0,53.0,54.0,57.0,58.0,59.0,61.0
65.0,66.0,51.0,53.0,56.0,58.0,58.0,60.0
63.0,66.0,50.0,52.0,55.0,57.0,56.0,59.0
62.0,64.0,49.0,51.0,53.0,55.0,55.0,57.0
59.0,63.0,46.0,49.0,50.0,54.0,52.0,57.0
58.0,61.0,43.0,49.0,49.0,51.0,50.0,55.0
56.0,60.0,42.0,46.0,46.0,50.0,48.0,54.0
55.0,59.0,39.0,44.0,42.0,50.0,46.0,51.0
52.0,57.0,38.0,40.0,41.0,44.0,45.0,47.0
49.0,54.0,35.0,40.0,40.0,44.0,38.0,46.0
48.0,53.0,32.0,36.0,37.0,42.0,36.0,42.0
46.0,51.0,29.0,33.0,34.0,40.0,33.0,39.0
44.0,48.0,26.0,33.0,31.0,36.0,31.0,35.0
43.0,48.0,23.0,29.0,31.0,32.0,28.0,31.0
41.0,45.0,22.0,29.0,25.0,31.0,25.0,32.0
39.0,44.0,21.0,27.0,23.0,28.0,26.0,30.0
37.0,42.0,20.0,25.0,21.0,25.0,21.0,28.0
34.0,39.0,19.0,23.0,20.0,24.0,21.0,22.0
33.0,34.0,18.0,21.0,18.0,23.0,22.0,21.0
33.0,34.0,18.0,20.0,19.0,19.0,18.0,21.0
32.0,34.0,18.0,19.0,16.0,18.0,19.0,18.0
32.0,33.0,17.0,18.0,17.0,18.0,15.0,20.0
33.0,32.0,17.0,18.0,16.0,17.0,16.0,16.0
