Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,18.0,19.0,18.0,19.0,21.0,21.0
22.0,21.0,18.0,18.0,22.0,18.0,21.0,21.0
24.0,22.0,20.0,18.0,22.0,20.0,23.0,21.0
26.0,22.0,21.0,18.0,21.0,20.0,24.0,23.0
27.0,25.0,22.0,21.0,24.0,21.0,27.0,24.0
30.0,26.0,25.0,21.0,26.0,21.0,30.0,26.0
32.0,28.0,27.0,23.0,27.0,24.0,35.0,29.0
35.0,29.0,29.0,23.0,31.0,25.0,35.0,33.0
37.0,32.0,31.0,27.0,35.0,31.0,39.0,33.0
37.0,34.0,33.0,30.0,39.0,31.0,41.0,35.0
41.0,36.0,37.0,32.0,38.0,33.0,44.0,39.0
43.0,38.0,38.0,34.0,41.0,37.0,47.0,43.0
45.0,40.0,42.0,37.0,44.0,39.0,52.0,43.0
48.0,43.0,43.0,41.0,47.0,42.0,53.0,45.0
48.0,47.0,45.0,41.0,46.0,44.0,54.0,49.0
53.0,46.0,48.0,44.0,49.0,46.0,57.0,52.0
53.0,51.0,48.0,47.0,52.0,46.0,58.0,54.0
57.0,53.0,52.0,48.0,53.0,50.0,61.0,56.0
58.0,53.0,54.0,47.0,52.0,52.0,62.0,59.0
59.0,57.0,53.0,53.0,51.0,53.0,66.0,62.0
62.0,59.0,53.0,53.0,55.0,52.0,68.0,65.0
61.0,60.0,55.0,53.0,56.0,51.0,69.0,68.0
63.0,62.0,54.0,55.0,56.0,54.0,69.0,69.0
64.0,62.0,55.0,55.0,53.0,54.0,70.0,69.0
62.0,63.0,55.0,55.0,52.0,57.0,69.0,69.0
61.0,63.0,54.0,55.0,54.0,54.0,68.0,68.0
60.0,61.0,53.0,56.0,54.0,54.0,66.0,68.0
59.0,60.0,53.0,54.0,53.0,54.0,65.0,66.0
57.0,59.0,52.0,54.0,52.0,53.0,62.0,65.0
56.0,57.0,49.0,53.0,49.0,53.0,60.0,63.0
53.0,56.0,48.0,53.0,48.0,51.0,59.0,60.0
49.0,55.0,47.0,52.0,46.0,50.0,58.0,61.0
48.0,50.0,45.0,49.0,44.0,47.0,55.0,59.0
45.0,49.0,42.0,47.0,40.0,47.0,53.0,57.0
43.0,47.0,37.0,43.0,39.0,44.0,49.0,54.0
39.0,44.0,32.0,39.0,36.0,41.0,48.0,51.0
38.0,42.0,30.0,38.0,32.0,38.0,44.0,49.0
36.0,41.0,30.0,34.0,31.0,39.0,42.0,49.0
35.0,39.0,26.0,32.0,30.0,36.0,40.0,44.0
30.0,38.0,26.0,29.0,27.0,31.0,36.0,42.0
30.0,37.0,24.0,27.0,26.0,30.0,32.0,40.0
30.0,34.0,23.0,24.0,25.0,28.0,31.0,36.0
30.0,31.0,21.0,23.0,24.0,27.0,26.0,36.0
27.0,31.0,17.0,21.0,22.0,25.0,27.0,32.0
27.0,28.0,16.0,19.0,22.0,23.0,28.0,29.0
25.0,27.0,15.0,16.0,20.0,23.0,26.0,29.0
23.0,25.0,13.0,16.0,19.0,21.0,26.0,28.0
23.0,25.0,14.0,14.0,19.0,20.0,26.0,27.0
24.0,24.0,13.0,14.0,18.0,19.0,26.0,27.0
