Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
19.0,22.0,22.0,20.0,22.0,20.0,20.0,20.0
22.0,19.0,22.0,19.0,22.0,22.0,22.0,20.0
22.0,22.0,22.0,20.0,24.0,21.0,22.0,21.0
22.0,21.0,23.0,21.0,25.0,23.0,24.0,21.0
25.0,22.0,24.0,22.0,28.0,24.0,25.0,22.0
27.0,22.0,27.0,23.0,29.0,27.0,26.0,25.0
29.0,24.0,29.0,27.0,31.0,29.0,29.0,25.0
31.0,26.0,31.0,26.0,33.0,31.0,31.0,25.0
34.0,29.0,33.0,29.0,37.0,30.0,33.0,26.0
37.0,32.0,38.0,33.0,39.0,30.0,35.0,29.0
40.0,35.0,41.0,33.0,39.0,35.0,37.0,32.0
44.0,38.0,43.0,37.0,41.0,36.0,41.0,35.0
45.0,39.0,44.0,38.0,41.0,40.0,43.0,38.0
46.0,40.0,47.0,40.0,46.0,40.0,46.0,43.0
47.0,44.0,47.0,42.0,45.0,43.0,50.0,48.0
49.0,46.0,51.0,44.0,50.0,49.0,53.0,49.0
52.0,46.0,53.0,46.0,55.0,50.0,56.0,47.0
52.0,48.0,53.0,49.0,56.0,57.0,55.0,51.0
54.0,50.0,55.0,50.0,58.0,58.0,56.0,53.0
54.0,52.0,56.0,53.0,59.0,55.0,56.0,55.0
56.0,53.0,57.0,54.0,58.0,57.0,58.0,55.0
57.0,55.0,58.0,55.0,58.0,58.0,59.0,57.0
60.0,56.0,57.0,56.0,59.0,58.0,59.0,58.0
59.0,56.0,57.0,56.0,59.0,58.0,60.0,58.0
58.0,57.0,56.0,57.0,59.0,59.0,60.0,59.0
56.0,57.0,56.0,57.0,58.0,58.0,58.0,60.0
56.0,58.0,55.0,56.0,57.0,58.0,58.0,60.0
55.0,56.0,53.0,56.0,56.0,57.0,57.0,58.0
54.0,56.0,52.0,54.0,54.0,57.0,56.0,58.0
52.0,55.0,50.0,52.0,53.0,54.0,54.0,58.0
49.0,53.0,47.0,52.0,50.0,53.0,52.0,56.0
49.0,50.0,46.0,49.0,47.0,51.0,49.0,55.0
43.0,49.0,43.0,47.0,45.0,50.0,48.0,52.0
43.0,49.0,43.0,45.0,43.0,46.0,45.0,51.0
41.0,46.0,40.0,44.0,36.0,44.0,43.0,47.0
41.0,43.0,36.0,41.0,37.0,45.0,41.0,43.0
38.0,42.0,34.0,40.0,35.0,43.0,34.0,43.0
33.0,40.0,32.0,38.0,35.0,39.0,33.0,39.0
32.0,34.0,29.0,33.0,32.0,36.0,31.0,39.0
23.0,32.0,29.0,32.0,30.0,32.0,30.0,35.0
25.0,32.0,25.0,31.0,23.0,32.0,28.0,32.0
24.0,31.0,23.0,26.0,23.0,28.0,24.0,30.0
23.0,28.0,18.0,24.0,22.0,26.0,25.0,28.0
21.0,25.0,19.0,20.0,23.0,23.0,26.0,27.0
23.0,24.0,17.0,21.0,20.0,23.0,23.0,26.0
21.0,24.0,16.0,19.0,19.0,21.0,22.0,25.0
21.0,22.0,15.0,17.0,17.0,20.0,21.0,24.0
19.0,22.0,14.0,15.0,17.0,22.0,21.0,22.0
20.0,20.0,13.0,15.0,19.0,19.0,22.0,22.0
