Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,21.0,18.0,20.0,18.0,19.0,18.0
20.0,19.0,22.0,20.0,21.0,19.0,22.0,18.0
22.0,20.0,22.0,21.0,21.0,20.0,22.0,20.0
24.0,21.0,23.0,21.0,23.0,21.0,23.0,21.0
25.0,22.0,25.0,22.0,25.0,24.0,25.0,21.0
27.0,23.0,27.0,23.0,28.0,23.0,27.0,23.0
30.0,26.0,28.0,26.0,29.0,26.0,30.0,24.0
31.0,28.0,30.0,27.0,33.0,26.0,30.0,27.0
33.0,29.0,34.0,29.0,34.0,27.0,31.0,28.0
35.0,31.0,37.0,34.0,36.0,30.0,35.0,29.0
38.0,34.0,42.0,35.0,38.0,31.0,38.0,34.0
38.0,36.0,43.0,35.0,38.0,36.0,41.0,35.0
42.0,37.0,44.0,37.0,42.0,37.0,43.0,37.0
44.0,41.0,44.0,41.0,44.0,38.0,47.0,42.0
48.0,43.0,46.0,42.0,44.0,41.0,54.0,44.0
50.0,45.0,49.0,45.0,47.0,41.0,55.0,51.0
52.0,47.0,51.0,46.0,48.0,45.0,55.0,52.0
53.0,49.0,52.0,48.0,51.0,47.0,58.0,54.0
55.0,52.0,52.0,51.0,53.0,48.0,60.0,57.0
57.0,53.0,54.0,52.0,54.0,52.0,60.0,59.0
57.0,56.0,55.0,53.0,55.0,52.0,61.0,59.0
58.0,55.0,56.0,54.0,55.0,54.0,63.0,61.0
58.0,57.0,56.0,55.0,55.0,54.0,62.0,62.0
59.0,58.0,56.0,55.0,55.0,55.0,62.0,62.0
59.0,58.0,56.0,55.0,55.0,55.0,62.0,62.0
58.0,59.0,55.0,56.0,55.0,55.0,61.0,62.0
57.0,59.0,54.0,55.0,54.0,55.0,61.0,62.0
56.0,58.0,53.0,55.0,52.0,54.0,59.0,62.0
55.0,58.0,51.0,55.0,51.0,53.0,58.0,60.0
53.0,57.0,50.0,52.0,49.0,52.0,56.0,58.0
52.0,55.0,49.0,52.0,47.0,51.0,55.0,57.0
50.0,54.0,47.0,52.0,44.0,49.0,51.0,57.0
47.0,52.0,45.0,49.0,42.0,47.0,49.0,53.0
45.0,52.0,42.0,46.0,40.0,44.0,47.0,52.0
43.0,48.0,40.0,45.0,38.0,41.0,46.0,49.0
41.0,48.0,39.0,43.0,34.0,40.0,42.0,48.0
40.0,44.0,36.0,40.0,32.0,38.0,41.0,45.0
37.0,43.0,34.0,39.0,29.0,35.0,38.0,43.0
34.0,40.0,32.0,37.0,26.0,31.0,36.0,41.0
33.0,36.0,29.0,33.0,26.0,28.0,33.0,40.0
31.0,34.0,30.0,32.0,20.0,29.0,33.0,34.0
29.0,34.0,27.0,30.0,20.0,21.0,29.0,33.0
26.0,31.0,25.0,31.0,14.0,20.0,23.0,31.0
27.0,29.0,24.0,28.0,13.0,16.0,23.0,27.0
24.0,27.0,23.0,27.0,10.0,14.0,22.0,27.0
24.0,28.0,23.0,25.0,9.0,12.0,24.0,25.0
23.0,25.0,22.0,25.0,8.0,10.0,20.0,24.0
24.0,24.0,22.0,24.0,7.0,10.0,20.0,24.0
24.0,23.0,22.0,23.0,9.0,8.0,22.0,22.0
