Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,18.0,20.0,23.0,22.0,21.0,22.0,18.0
22.0,21.0,24.0,21.0,22.0,22.0,21.0,19.0
24.0,21.0,23.0,20.0,24.0,22.0,22.0,19.0
25.0,23.0,24.0,21.0,25.0,23.0,24.0,21.0
26.0,25.0,25.0,22.0,26.0,24.0,26.0,22.0
28.0,25.0,26.0,23.0,29.0,25.0,27.0,26.0
30.0,26.0,29.0,24.0,30.0,25.0,29.0,26.0
32.0,29.0,31.0,24.0,32.0,29.0,32.0,26.0
35.0,32.0,32.0,26.0,35.0,31.0,34.0,27.0
35.0,31.0,32.0,29.0,39.0,34.0,35.0,30.0
38.0,33.0,34.0,31.0,42.0,37.0,38.0,33.0
41.0,36.0,39.0,33.0,44.0,38.0,40.0,36.0
42.0,37.0,41.0,34.0,46.0,38.0,44.0,39.0
44.0,40.0,42.0,39.0,47.0,42.0,45.0,41.0
46.0,42.0,43.0,40.0,54.0,44.0,49.0,43.0
48.0,43.0,47.0,41.0,53.0,52.0,52.0,47.0
49.0,47.0,49.0,44.0,62.0,52.0,55.0,51.0
52.0,48.0,51.0,45.0,60.0,52.0,58.0,50.0
55.0,51.0,51.0,46.0,59.0,57.0,53.0,54.0
54.0,53.0,50.0,49.0,59.0,57.0,55.0,58.0
55.0,55.0,52.0,50.0,62.0,58.0,59.0,58.0
57.0,55.0,53.0,50.0,61.0,59.0,60.0,59.0
57.0,57.0,52.0,51.0,61.0,61.0,61.0,59.0
58.0,57.0,52.0,52.0,62.0,60.0,61.0,60.0
57.0,57.0,52.0,52.0,62.0,61.0,61.0,60.0
57.0,57.0,52.0,52.0,61.0,62.0,60.0,60.0
56.0,57.0,51.0,52.0,61.0,61.0,59.0,60.0
55.0,57.0,49.0,52.0,59.0,61.0,57.0,59.0
53.0,55.0,49.0,51.0,57.0,60.0,56.0,58.0
53.0,54.0,48.0,49.0,56.0,59.0,55.0,58.0
50.0,54.0,44.0,48.0,54.0,57.0,52.0,55.0
48.0,53.0,42.0,47.0,52.0,57.0,48.0,52.0
46.0,52.0,41.0,46.0,50.0,54.0,45.0,49.0
45.0,48.0,39.0,42.0,49.0,51.0,44.0,49.0
40.0,46.0,35.0,41.0,46.0,49.0,40.0,48.0
39.0,46.0,33.0,40.0,42.0,49.0,39.0,46.0
38.0,43.0,32.0,35.0,40.0,48.0,38.0,41.0
37.0,41.0,31.0,34.0,39.0,44.0,35.0,39.0
34.0,40.0,27.0,33.0,36.0,41.0,35.0,37.0
32.0,37.0,25.0,28.0,33.0,39.0,30.0,36.0
29.0,35.0,20.0,26.0,32.0,35.0,29.0,34.0
27.0,34.0,18.0,20.0,33.0,32.0,28.0,32.0
27.0,29.0,14.0,19.0,32.0,33.0,28.0,31.0
26.0,27.0,13.0,17.0,29.0,33.0,26.0,30.0
26.0,26.0,14.0,16.0,29.0,29.0,26.0,28.0
23.0,26.0,13.0,16.0,27.0,29.0,24.0,27.0
23.0,25.0,12.0,15.0,26.0,28.0,24.0,25.0
22.0,23.0,11.0,13.0,26.0,27.0,22.0,25.0
23.0,23.0,11.0,11.0,26.0,26.0,22.0,23.0
