Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,19.0,21.0,20.0,21.0,21.0,21.0,21.0
20.0,20.0,22.0,19.0,22.0,21.0,23.0,21.0
22.0,21.0,23.0,21.0,23.0,21.0,24.0,22.0
23.0,21.0,23.0,22.0,25.0,22.0,25.0,22.0
25.0,22.0,24.0,22.0,26.0,23.0,27.0,24.0
27.0,24.0,26.0,23.0,28.0,24.0,30.0,24.0
27.0,26.0,29.0,25.0,29.0,27.0,30.0,26.0
31.0,26.0,32.0,25.0,31.0,28.0,34.0,29.0
32.0,29.0,34.0,29.0,35.0,31.0,36.0,28.0
34.0,30.0,33.0,31.0,37.0,33.0,37.0,32.0
36.0,34.0,37.0,32.0,39.0,35.0,38.0,34.0
38.0,34.0,39.0,36.0,41.0,38.0,42.0,36.0
41.0,37.0,44.0,37.0,46.0,39.0,43.0,42.0
45.0,37.0,44.0,38.0,48.0,40.0,45.0,42.0
45.0,40.0,46.0,43.0,48.0,43.0,46.0,44.0
47.0,43.0,51.0,44.0,50.0,45.0,48.0,45.0
51.0,45.0,51.0,49.0,53.0,49.0,49.0,47.0
50.0,48.0,52.0,48.0,55.0,52.0,52.0,48.0
53.0,48.0,53.0,51.0,57.0,53.0,53.0,50.0
55.0,52.0,54.0,53.0,58.0,56.0,55.0,51.0
55.0,53.0,57.0,54.0,60.0,58.0,56.0,53.0
57.0,54.0,57.0,55.0,64.0,61.0,57.0,55.0
55.0,55.0,57.0,56.0,65.0,65.0,58.0,56.0
56.0,56.0,57.0,56.0,67.0,66.0,57.0,55.0
56.0,56.0,56.0,56.0,68.0,65.0,57.0,56.0
56.0,56.0,56.0,56.0,65.0,65.0,55.0,57.0
54.0,56.0,54.0,56.0,64.0,65.0,55.0,55.0
53.0,55.0,53.0,55.0,63.0,64.0,54.0,55.0
51.0,54.0,52.0,54.0,60.0,64.0,53.0,54.0
49.0,51.0,50.0,54.0,59.0,61.0,51.0,53.0
48.0,51.0,49.0,51.0,58.0,60.0,49.0,54.0
46.0,50.0,46.0,50.0,56.0,59.0,48.0,51.0
44.0,47.0,44.0,49.0,54.0,58.0,45.0,49.0
40.0,47.0,42.0,47.0,52.0,55.0,43.0,47.0
36.0,43.0,39.0,46.0,47.0,53.0,43.0,46.0
34.0,38.0,38.0,41.0,46.0,49.0,40.0,45.0
31.0,38.0,34.0,40.0,41.0,47.0,37.0,41.0
28.0,34.0,31.0,35.0,39.0,46.0,33.0,40.0
26.0,32.0,29.0,32.0,38.0,43.0,32.0,38.0
25.0,29.0,25.0,31.0,37.0,42.0,30.0,37.0
23.0,27.0,24.0,28.0,36.0,39.0,28.0,32.0
22.0,26.0,23.0,25.0,33.0,37.0,26.0,29.0
20.0,23.0,20.0,23.0,34.0,34.0,24.0,26.0
21.0,21.0,15.0,23.0,29.0,34.0,22.0,25.0
17.0,21.0,16.0,21.0,29.0,30.0,21.0,23.0
17.0,20.0,15.0,17.0,25.0,30.0,18.0,22.0
17.0,20.0,13.0,16.0,26.0,32.0,18.0,19.0
17.0,18.0,15.0,15.0,27.0,28.0,15.0,19.0
18.0,18.0,14.0,15.0,27.0,26.0,16.0,18.0
