Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,20.0,23.0,22.0,19.0,21.0,22.0
22.0,21.0,20.0,21.0,21.0,22.0,22.0,21.0
24.0,21.0,25.0,20.0,24.0,22.0,22.0,21.0
25.0,23.0,25.0,21.0,24.0,23.0,25.0,22.0
26.0,23.0,25.0,23.0,26.0,22.0,26.0,20.0
28.0,25.0,26.0,25.0,28.0,24.0,25.0,22.0
32.0,26.0,30.0,26.0,30.0,25.0,26.0,24.0
33.0,28.0,32.0,26.0,30.0,27.0,28.0,25.0
34.0,31.0,33.0,26.0,33.0,28.0,31.0,27.0
40.0,34.0,35.0,31.0,34.0,31.0,32.0,29.0
40.0,38.0,38.0,34.0,38.0,32.0,35.0,29.0
44.0,37.0,39.0,37.0,40.0,32.0,36.0,33.0
46.0,41.0,45.0,40.0,40.0,36.0,40.0,35.0
49.0,44.0,47.0,39.0,42.0,38.0,41.0,38.0
50.0,48.0,47.0,43.0,45.0,42.0,45.0,41.0
55.0,50.0,48.0,45.0,50.0,44.0,46.0,43.0
57.0,51.0,51.0,47.0,52.0,47.0,46.0,44.0
57.0,53.0,54.0,48.0,51.0,48.0,50.0,46.0
59.0,54.0,55.0,51.0,53.0,50.0,50.0,50.0
59.0,57.0,53.0,52.0,54.0,50.0,54.0,51.0
62.0,58.0,55.0,53.0,54.0,52.0,54.0,53.0
63.0,61.0,56.0,54.0,56.0,53.0,55.0,52.0
63.0,61.0,56.0,55.0,57.0,54.0,54.0,54.0
62.0,62.0,56.0,56.0,56.0,55.0,55.0,53.0
62.0,63.0,55.0,56.0,55.0,55.0,53.0,54.0
61.0,62.0,55.0,56.0,54.0,55.0,53.0,54.0
60.0,62.0,54.0,55.0,53.0,55.0,52.0,53.0
60.0,62.0,53.0,54.0,52.0,54.0,51.0,53.0
58.0,61.0,51.0,53.0,51.0,53.0,50.0,52.0
57.0,59.0,49.0,53.0,49.0,53.0,48.0,50.0
54.0,57.0,47.0,53.0,47.0,51.0,46.0,49.0
53.0,58.0,46.0,50.0,47.0,48.0,44.0,46.0
51.0,56.0,44.0,48.0,43.0,46.0,41.0,45.0
48.0,52.0,41.0,47.0,40.0,45.0,39.0,41.0
46.0,50.0,38.0,44.0,38.0,40.0,33.0,40.0
45.0,49.0,37.0,42.0,34.0,38.0,33.0,33.0
42.0,47.0,35.0,41.0,35.0,39.0,33.0,36.0
39.0,45.0,34.0,39.0,34.0,37.0,29.0,34.0
38.0,44.0,32.0,36.0,31.0,35.0,27.0,35.0
36.0,41.0,29.0,34.0,29.0,33.0,26.0,32.0
33.0,37.0,27.0,33.0,27.0,30.0,25.0,29.0
32.0,37.0,26.0,29.0,25.0,28.0,23.0,27.0
31.0,36.0,23.0,28.0,22.0,27.0,21.0,25.0
28.0,34.0,22.0,26.0,20.0,24.0,20.0,24.0
28.0,31.0,22.0,25.0,19.0,21.0,19.0,22.0
26.0,30.0,23.0,23.0,16.0,21.0,18.0,21.0
28.0,29.0,22.0,23.0,17.0,20.0,17.0,18.0
27.0,27.0,22.0,23.0,17.0,19.0,14.0,18.0
27.0,27.0,22.0,23.0,17.0,18.0,16.0,15.0
