Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,19.0,20.0,22.0,19.0,20.0,22.0,21.0
21.0,20.0,22.0,21.0,21.0,20.0,22.0,22.0
23.0,20.0,23.0,20.0,23.0,23.0,24.0,22.0
25.0,21.0,23.0,21.0,25.0,22.0,25.0,23.0
26.0,22.0,25.0,22.0,28.0,22.0,27.0,24.0
27.0,25.0,26.0,24.0,29.0,24.0,28.0,25.0
28.0,26.0,29.0,25.0,31.0,26.0,30.0,26.0
31.0,28.0,32.0,30.0,33.0,28.0,33.0,27.0
34.0,28.0,35.0,33.0,34.0,30.0,35.0,29.0
36.0,32.0,38.0,36.0,37.0,32.0,37.0,30.0
40.0,34.0,47.0,35.0,41.0,35.0,38.0,32.0
41.0,39.0,43.0,38.0,44.0,37.0,40.0,34.0
46.0,39.0,49.0,38.0,47.0,41.0,42.0,37.0
47.0,46.0,48.0,48.0,50.0,43.0,44.0,38.0
49.0,47.0,58.0,47.0,51.0,44.0,46.0,40.0
50.0,49.0,54.0,51.0,53.0,48.0,48.0,43.0
53.0,49.0,57.0,55.0,54.0,50.0,53.0,46.0
53.0,50.0,59.0,56.0,58.0,53.0,53.0,47.0
56.0,52.0,58.0,58.0,59.0,54.0,53.0,50.0
56.0,54.0,60.0,58.0,59.0,57.0,53.0,53.0
57.0,53.0,62.0,60.0,59.0,58.0,56.0,53.0
56.0,57.0,62.0,61.0,60.0,59.0,58.0,56.0
59.0,57.0,63.0,61.0,62.0,60.0,58.0,57.0
58.0,59.0,62.0,62.0,62.0,61.0,58.0,57.0
57.0,57.0,62.0,63.0,61.0,62.0,58.0,57.0
57.0,58.0,60.0,61.0,61.0,61.0,57.0,57.0
57.0,57.0,60.0,61.0,60.0,61.0,56.0,57.0
55.0,57.0,59.0,61.0,59.0,60.0,55.0,57.0
53.0,55.0,57.0,60.0,57.0,59.0,53.0,55.0
51.0,53.0,55.0,58.0,56.0,58.0,51.0,54.0
49.0,52.0,52.0,56.0,54.0,57.0,50.0,52.0
47.0,50.0,50.0,53.0,51.0,55.0,47.0,51.0
45.0,49.0,47.0,50.0,50.0,54.0,45.0,49.0
42.0,48.0,46.0,48.0,46.0,50.0,43.0,48.0
41.0,46.0,42.0,49.0,44.0,49.0,41.0,46.0
39.0,43.0,40.0,44.0,41.0,48.0,40.0,44.0
36.0,43.0,34.0,44.0,39.0,44.0,36.0,42.0
34.0,39.0,34.0,35.0,38.0,39.0,35.0,41.0
33.0,36.0,34.0,33.0,31.0,37.0,33.0,39.0
32.0,34.0,31.0,33.0,30.0,39.0,31.0,37.0
27.0,34.0,29.0,31.0,28.0,35.0,29.0,32.0
26.0,29.0,27.0,31.0,29.0,32.0,26.0,32.0
21.0,26.0,25.0,28.0,26.0,30.0,26.0,30.0
19.0,22.0,21.0,25.0,22.0,29.0,25.0,28.0
17.0,20.0,20.0,24.0,22.0,26.0,24.0,26.0
17.0,18.0,20.0,22.0,19.0,24.0,23.0,25.0
15.0,18.0,19.0,22.0,19.0,24.0,22.0,24.0
17.0,15.0,20.0,21.0,19.0,22.0,22.0,24.0
16.0,15.0,19.0,20.0,20.0,20.0,22.0,23.0
