Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23.0,21.0,20.0,20.0,20.0,18.0,21.0,19.0
23.0,22.0,22.0,21.0,20.0,18.0,20.0,21.0
24.0,21.0,23.0,22.0,21.0,19.0,22.0,21.0
26.0,23.0,26.0,21.0,21.0,20.0,24.0,20.0
28.0,24.0,27.0,24.0,24.0,21.0,24.0,22.0
29.0,27.0,28.0,25.0,26.0,23.0,26.0,24.0
34.0,27.0,31.0,26.0,30.0,23.0,28.0,25.0
35.0,31.0,34.0,29.0,31.0,26.0,32.0,26.0
36.0,32.0,37.0,32.0,35.0,28.0,34.0,25.0
38.0,34.0,37.0,37.0,36.0,35.0,35.0,30.0
40.0,36.0,37.0,37.0,39.0,36.0,39.0,32.0
41.0,40.0,40.0,38.0,41.0,38.0,42.0,36.0
44.0,41.0,45.0,38.0,45.0,39.0,42.0,39.0
49.0,40.0,46.0,42.0,46.0,40.0,43.0,40.0
50.0,42.0,50.0,45.0,48.0,44.0,46.0,41.0
51.0,48.0,56.0,48.0,52.0,45.0,50.0,44.0
52.0,49.0,53.0,54.0,52.0,49.0,50.0,46.0
55.0,51.0,58.0,52.0,54.0,50.0,52.0,45.0
56.0,52.0,58.0,58.0,54.0,51.0,51.0,50.0
57.0,55.0,57.0,57.0,56.0,52.0,51.0,51.0
59.0,56.0,60.0,57.0,57.0,54.0,52.0,51.0
59.0,58.0,60.0,58.0,60.0,56.0,53.0,52.0
60.0,59.0,60.0,58.0,59.0,59.0,53.0,52.0
60.0,59.0,60.0,59.0,57.0,59.0,53.0,52.0
60.0,60.0,60.0,60.0,59.0,57.0,53.0,52.0
59.0,60.0,59.0,60.0,57.0,59.0,52.0,53.0
58.0,59.0,58.0,60.0,56.0,57.0,51.0,52.0
57.0,59.0,57.0,60.0,55.0,58.0,50.0,51.0
55.0,58.0,56.0,59.0,54.0,57.0,48.0,51.0
54.0,56.0,54.0,57.0,53.0,56.0,46.0,51.0
51.0,55.0,53.0,56.0,51.0,54.0,46.0,46.0
48.0,52.0,51.0,54.0,49.0,52.0,41.0,45.0
45.0,48.0,49.0,53.0,46.0,50.0,39.0,43.0
43.0,46.0,46.0,51.0,41.0,48.0,37.0,40.0
38.0,45.0,44.0,48.0,41.0,41.0,34.0,38.0
36.0,43.0,41.0,47.0,32.0,43.0,33.0,35.0
35.0,38.0,39.0,44.0,34.0,35.0,31.0,34.0
32.0,37.0,38.0,42.0,28.0,35.0,27.0,32.0
30.0,33.0,36.0,42.0,27.0,28.0,24.0,32.0
26.0,30.0,34.0,40.0,25.0,26.0,23.0,27.0
23.0,27.0,32.0,36.0,22.0,25.0,22.0,25.0
21.0,24.0,29.0,34.0,21.0,22.0,17.0,23.0
19.0,21.0,27.0,32.0,16.0,20.0,16.0,23.0
17.0,18.0,25.0,32.0,15.0,17.0,16.0,19.0
16.0,17.0,27.0,29.0,15.0,16.0,13.0,17.0
14.0,18.0,23.0,28.0,12.0,16.0,14.0,14.0
14.0,17.0,24.0,24.0,12.0,14.0,13.0,15.0
14.0,15.0,23.0,23.0,10.0,13.0,12.0,14.0
13.0,14.0,22.0,24.0,9.0,10.0,12.0,13.0
