Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,21.0,20.0,17.0,21.0,21.0,20.0
22.0,20.0,22.0,20.0,22.0,18.0,22.0,22.0
23.0,20.0,23.0,21.0,22.0,19.0,23.0,23.0
24.0,22.0,25.0,23.0,22.0,21.0,26.0,23.0
27.0,23.0,27.0,25.0,25.0,22.0,27.0,27.0
27.0,23.0,29.0,25.0,28.0,25.0,31.0,27.0
28.0,25.0,31.0,27.0,30.0,26.0,34.0,29.0
31.0,28.0,34.0,28.0,32.0,26.0,35.0,32.0
34.0,29.0,35.0,30.0,33.0,30.0,40.0,33.0
34.0,29.0,37.0,31.0,34.0,30.0,41.0,38.0
37.0,32.0,39.0,32.0,36.0,32.0,43.0,40.0
41.0,36.0,40.0,35.0,39.0,35.0,44.0,42.0
42.0,39.0,43.0,37.0,41.0,38.0,50.0,41.0
44.0,41.0,45.0,41.0,41.0,38.0,50.0,50.0
46.0,43.0,46.0,44.0,46.0,40.0,57.0,50.0
49.0,46.0,52.0,46.0,47.0,42.0,58.0,52.0
52.0,47.0,53.0,49.0,48.0,44.0,59.0,57.0
53.0,50.0,56.0,52.0,51.0,47.0,61.0,58.0
56.0,52.0,57.0,52.0,52.0,51.0,65.0,60.0
57.0,54.0,57.0,54.0,52.0,51.0,65.0,62.0
58.0,56.0,60.0,55.0,54.0,52.0,67.0,63.0
62.0,57.0,60.0,57.0,55.0,53.0,68.0,65.0
60.0,58.0,60.0,59.0,56.0,52.0,68.0,68.0
61.0,58.0,59.0,59.0,55.0,55.0,66.0,68.0
60.0,61.0,59.0,59.0,54.0,56.0,67.0,68.0
59.0,60.0,59.0,59.0,55.0,55.0,67.0,67.0
59.0,59.0,57.0,59.0,54.0,55.0,65.0,67.0
57.0,59.0,56.0,58.0,52.0,55.0,65.0,66.0
55.0,59.0,55.0,57.0,51.0,52.0,63.0,66.0
54.0,59.0,53.0,57.0,49.0,52.0,61.0,64.0
53.0,56.0,51.0,53.0,47.0,50.0,60.0,62.0
50.0,54.0,49.0,51.0,45.0,49.0,57.0,61.0
47.0,51.0,46.0,50.0,42.0,48.0,54.0,59.0
46.0,49.0,43.0,46.0,39.0,46.0,53.0,53.0
46.0,47.0,40.0,44.0,39.0,43.0,48.0,53.0
42.0,47.0,35.0,43.0,38.0,42.0,44.0,49.0
39.0,44.0,35.0,38.0,35.0,40.0,42.0,48.0
36.0,41.0,26.0,37.0,32.0,40.0,39.0,46.0
34.0,37.0,27.0,28.0,31.0,36.0,38.0,40.0
32.0,37.0,28.0,25.0,31.0,34.0,34.0,39.0
29.0,35.0,24.0,26.0,30.0,34.0,33.0,35.0
29.0,32.0,20.0,24.0,27.0,32.0,31.0,33.0
27.0,30.0,18.0,23.0,24.0,30.0,28.0,32.0
25.0,28.0,17.0,20.0,23.0,28.0,26.0,30.0
24.0,27.0,16.0,19.0,23.0,27.0,24.0,28.0
23.0,26.0,13.0,18.0,23.0,26.0,23.0,27.0
22.0,25.0,14.0,15.0,23.0,24.0,23.0,26.0
23.0,24.0,13.0,14.0,22.0,24.0,24.0,24.0
23.0,23.0,13.0,14.0,22.0,23.0,25.0,25.0
